interconnectorId,interconnectorName,interconnectorBiddingZone,price_zone_code,date,observations,mean_price_spread_gb_minus_zone,mean_signed_mw,mean_signed_pct_capacity,mean_abs_price_spread,mean_abs_signed_mw,import_share_pct,export_share_pct,aligned_share_pct
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-06-18 00:00:00+00:00,48,-98.32958333333333,-638.125,-50.644841269841265,102.56958333333334,638.125,0.0,81.25,81.25
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-06-19 00:00:00+00:00,48,8.895833333333329,-567.5416666666666,-45.04298941798942,42.7475,567.5416666666666,0.0,70.83333333333334,33.33333333333333
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-06-20 00:00:00+00:00,48,-88.43291666666666,-899.375,-71.37896825396825,88.43291666666666,899.375,0.0,100.0,100.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-06-21 00:00:00+00:00,48,-95.89375,-889.5833333333334,-70.60185185185185,95.89375,889.5833333333334,0.0,100.0,100.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-06-22 00:00:00+00:00,48,-143.20291666666665,-907.9583333333334,-72.06018518518518,143.20291666666665,907.9583333333334,0.0,100.0,100.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-06-23 00:00:00+00:00,48,-87.17375,-900.8333333333334,-71.494708994709,87.17375,900.8333333333334,0.0,100.0,100.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-06-24 00:00:00+00:00,48,-84.12958333333333,-868.7083333333334,-68.94510582010581,84.12958333333333,868.7083333333334,0.0,100.0,100.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-06-25 00:00:00+00:00,48,-80.27041666666666,-804.7916666666666,-63.872354497354486,80.27041666666666,804.7916666666666,0.0,100.0,100.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-06-26 00:00:00+00:00,48,-89.64874999999999,-629.7916666666666,-49.9834656084656,89.64874999999999,629.7916666666666,0.0,81.25,81.25
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-06-27 00:00:00+00:00,48,-123.45416666666667,-586.5,-46.547619047619044,123.45416666666667,586.5,0.0,79.16666666666666,79.16666666666666
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-06-28 00:00:00+00:00,48,-195.27041666666665,-824.25,-65.41666666666667,195.27041666666665,824.25,0.0,100.0,100.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-06-29 00:00:00+00:00,48,-77.04041666666667,-859.9166666666666,-68.2473544973545,77.57625,859.9166666666666,0.0,100.0,91.66666666666666
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-06-30 00:00:00+00:00,48,-46.99708333333333,-710.0833333333334,-56.3558201058201,46.99708333333333,723.6666666666666,8.333333333333332,91.66666666666666,91.66666666666666
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-07-01 00:00:00+00:00,48,-91.12124999999999,-913.0,-72.46031746031746,91.12124999999999,913.0,0.0,100.0,100.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-07-02 00:00:00+00:00,48,-70.27083333333333,-830.5416666666666,-65.91600529100529,70.27083333333333,830.5416666666666,0.0,100.0,100.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-07-03 00:00:00+00:00,48,-18.756666666666664,-853.4583333333334,-67.73478835978835,38.439166666666665,853.4583333333334,0.0,100.0,54.166666666666664
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-07-04 00:00:00+00:00,48,-171.705,-844.5416666666666,-67.02711640211639,171.705,844.5416666666666,0.0,100.0,100.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-07-05 00:00:00+00:00,48,-103.65208333333334,-920.375,-73.04563492063491,103.65208333333334,920.375,0.0,100.0,100.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-07-06 00:00:00+00:00,48,-142.44416666666666,-878.4166666666666,-69.71560846560847,142.44416666666666,878.4166666666666,0.0,100.0,100.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-07-07 00:00:00+00:00,48,-150.45166666666668,-844.375,-67.01388888888889,150.45166666666668,844.375,0.0,100.0,100.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-07-08 00:00:00+00:00,48,-133.98499999999999,-933.3333333333334,-74.07407407407406,133.98499999999999,933.3333333333334,0.0,100.0,100.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-07-09 00:00:00+00:00,45,-101.46755555555555,-922.0,-73.17460317460316,101.50133333333335,922.0,0.0,100.0,95.55555555555556
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-07-10 00:00:00+00:00,48,1.7762500000000045,-758.375,-60.18849206349207,22.982916666666664,758.375,0.0,100.0,45.83333333333333
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-07-11 00:00:00+00:00,48,-77.6875,-992.0833333333334,-78.73677248677248,77.6875,992.0833333333334,0.0,100.0,100.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-07-12 00:00:00+00:00,48,-150.14416666666668,-1022.5416666666666,-81.15410052910052,150.14416666666668,1022.5416666666666,0.0,100.0,100.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-07-13 00:00:00+00:00,48,-129.90833333333333,-1023.7083333333334,-81.24669312169313,129.90833333333333,1023.7083333333334,0.0,100.0,100.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-07-14 00:00:00+00:00,48,-24.566666666666663,-859.9166666666666,-68.2473544973545,29.790000000000003,859.9166666666666,0.0,100.0,79.16666666666666
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-07-15 00:00:00+00:00,48,-98.2975,-1024.7083333333333,-81.3260582010582,98.2975,1024.7083333333333,0.0,100.0,100.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-07-16 00:00:00+00:00,48,-74.98875,-1024.875,-81.33928571428571,74.98875,1024.875,0.0,100.0,100.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-07-17 00:00:00+00:00,48,-33.50291666666667,-960.5,-76.23015873015873,56.80375,960.5,0.0,100.0,58.333333333333336
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-07-18 00:00:00+00:00,48,-93.75291666666665,-1007.2916666666666,-79.94378306878308,97.84958333333334,1007.2916666666666,0.0,100.0,95.83333333333334
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-07-19 00:00:00+00:00,48,-235.44208333333333,-882.3333333333334,-70.02645502645503,235.44208333333333,882.3333333333334,0.0,91.66666666666666,91.66666666666666
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-07-20 00:00:00+00:00,48,-303.6483333333333,-1022.9166666666666,-81.18386243386243,303.6483333333333,1022.9166666666666,0.0,100.0,100.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-07-21 00:00:00+00:00,48,-208.79541666666668,-1023.2916666666666,-81.21362433862434,208.79541666666668,1023.2916666666666,0.0,100.0,100.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-07-22 00:00:00+00:00,48,-153.41541666666666,-1022.9583333333334,-81.1871693121693,153.41541666666666,1022.9583333333334,0.0,100.0,100.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-07-23 00:00:00+00:00,48,-64.74208333333333,-249.54166666666666,-19.80489417989418,64.74208333333333,249.54166666666666,0.0,31.25,31.25
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-07-24 00:00:00+00:00,48,-69.65333333333332,0.0,0.0,69.81833333333333,0.0,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-07-25 00:00:00+00:00,48,-111.09625,0.0,0.0,111.09625,0.0,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-07-26 00:00:00+00:00,48,-227.22624999999996,-0.3333333333333333,-0.026455026455026454,227.22624999999996,0.3333333333333333,0.0,16.666666666666664,16.666666666666664
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-07-27 00:00:00+00:00,48,-158.7425,-85.33333333333333,-6.772486772486772,158.7425,85.33333333333333,0.0,20.833333333333336,20.833333333333336
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-07-28 00:00:00+00:00,48,-151.93958333333333,-1022.875,-81.18055555555556,151.93958333333333,1022.875,0.0,100.0,100.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-07-29 00:00:00+00:00,48,-116.43541666666665,-934.125,-74.13690476190476,116.43541666666665,934.125,0.0,93.75,93.75
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-07-30 00:00:00+00:00,48,-72.42625,0.0,0.0,72.42625,0.0,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-07-31 00:00:00+00:00,48,-16.140833333333333,0.0,0.0,23.863333333333333,0.0,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-08-01 00:00:00+00:00,48,-111.07958333333335,0.0,0.0,111.07958333333335,0.0,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-08-02 00:00:00+00:00,48,-201.92166666666665,0.0,0.0,201.92166666666665,0.0,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-08-03 00:00:00+00:00,48,-208.69375,0.0,0.0,208.69375,0.0,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-08-04 00:00:00+00:00,48,-164.23,0.0,0.0,164.23,0.0,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-08-05 00:00:00+00:00,48,-80.42750000000001,0.0,0.0,80.61083333333333,0.0,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-08-06 00:00:00+00:00,48,23.647916666666664,0.0,0.0,28.937916666666666,0.0,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-08-07 00:00:00+00:00,48,54.576249999999995,-50.0,-3.9682539682539684,65.46625,50.0,0.0,56.25,29.166666666666668
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-08-08 00:00:00+00:00,48,-27.008749999999996,-685.0833333333334,-54.37169312169312,27.36208333333333,685.0833333333334,0.0,100.0,95.83333333333334
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-08-09 00:00:00+00:00,48,-7.837083333333335,-600.0416666666666,-47.6223544973545,18.761250000000004,600.0416666666666,0.0,100.0,62.5
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-08-10 00:00:00+00:00,48,-11.952083333333334,-652.875,-51.8154761904762,14.114583333333337,652.875,0.0,100.0,87.5
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-08-11 00:00:00+00:00,48,-43.80166666666667,-722.75,-57.361111111111114,43.96,722.75,0.0,100.0,95.83333333333334
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-08-12 00:00:00+00:00,48,-47.55458333333333,-684.0833333333334,-54.292328042328045,47.55458333333333,684.0833333333334,0.0,89.58333333333334,89.58333333333334
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-08-13 00:00:00+00:00,48,-27.68291666666666,-665.0416666666666,-52.78108465608466,27.68291666666666,665.0416666666666,0.0,100.0,95.83333333333334
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-08-14 00:00:00+00:00,48,-2.3345833333333252,105.91666666666667,8.406084656084657,12.328749999999987,239.91666666666666,52.083333333333336,45.83333333333333,54.166666666666664
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-08-15 00:00:00+00:00,48,-19.91666666666666,36.375,2.8869047619047614,23.549999999999997,303.7916666666667,54.166666666666664,45.83333333333333,45.83333333333333
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-08-16 00:00:00+00:00,48,-60.49666666666666,-892.25,-70.81349206349206,60.49666666666666,892.25,0.0,100.0,100.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-08-17 00:00:00+00:00,48,-68.34374999999999,-974.5416666666666,-77.34457671957672,68.34374999999999,974.5416666666666,0.0,100.0,100.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-08-18 00:00:00+00:00,48,-77.22666666666667,-1022.2916666666666,-81.13425925925925,77.735,1022.2916666666666,0.0,100.0,91.66666666666666
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-08-19 00:00:00+00:00,48,-51.29208333333332,-939.125,-74.53373015873017,54.85624999999999,939.125,0.0,100.0,83.33333333333334
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-08-20 00:00:00+00:00,48,-84.88374999999998,-1020.8333333333334,-81.01851851851852,84.88374999999998,1020.8333333333334,0.0,100.0,100.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-08-21 00:00:00+00:00,48,8.867916666666668,-187.66666666666666,-14.894179894179894,34.817083333333336,450.3333333333333,29.166666666666668,70.83333333333334,50.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-08-22 00:00:00+00:00,48,8.226666666666667,-289.0833333333333,-22.943121693121693,27.074166666666656,289.0833333333333,0.0,89.58333333333334,45.83333333333333
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-08-23 00:00:00+00:00,48,20.609583333333337,-735.2083333333334,-58.34986772486772,60.959583333333335,735.2083333333334,0.0,100.0,37.5
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-08-24 00:00:00+00:00,48,-20.183333333333326,-705.5,-55.992063492063494,34.201666666666654,705.5,0.0,100.0,54.166666666666664
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-08-25 00:00:00+00:00,48,-26.78791666666668,-796.7916666666666,-63.23743386243387,33.89041666666668,796.7916666666666,0.0,100.0,87.5
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-08-26 00:00:00+00:00,48,-29.999583333333334,-656.0833333333334,-52.07010582010582,40.999583333333334,656.0833333333334,0.0,100.0,79.16666666666666
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-08-27 00:00:00+00:00,48,-63.9025,-710.7916666666666,-56.41203703703704,66.63250000000001,710.7916666666666,0.0,100.0,91.66666666666666
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-08-28 00:00:00+00:00,48,41.17666666666667,-451.4166666666667,-35.826719576719576,47.893333333333324,451.4166666666667,0.0,100.0,16.666666666666664
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-08-29 00:00:00+00:00,48,-131.69375,-970.0416666666666,-76.98743386243386,131.69375,970.0416666666666,0.0,100.0,100.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-08-30 00:00:00+00:00,48,-125.22666666666667,-1006.6666666666666,-79.89417989417989,125.22666666666667,1006.6666666666666,0.0,100.0,100.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-08-31 00:00:00+00:00,48,-167.27666666666667,-1023.2083333333334,-81.20701058201058,167.27666666666667,1023.2083333333334,0.0,100.0,100.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-09-01 00:00:00+00:00,48,-163.06708333333333,-1022.5833333333334,-81.1574074074074,163.06708333333333,1022.5833333333334,0.0,100.0,100.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-09-02 00:00:00+00:00,48,-145.51624999999999,-1023.0833333333334,-81.19708994708994,145.51624999999999,1023.0833333333334,0.0,100.0,100.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-09-03 00:00:00+00:00,48,-109.50708333333334,-1023.0833333333334,-81.19708994708995,109.50708333333334,1023.0833333333334,0.0,100.0,100.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-09-04 00:00:00+00:00,48,-42.20208333333334,-973.875,-77.29166666666667,58.84291666666667,973.875,0.0,100.0,70.83333333333334
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-09-05 00:00:00+00:00,48,-126.47625,-1023.5833333333334,-81.23677248677248,128.84125,1023.5833333333334,0.0,100.0,91.66666666666666
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-09-06 00:00:00+00:00,48,-140.69458333333333,-1023.6666666666666,-81.24338624338624,140.69458333333333,1023.6666666666666,0.0,100.0,100.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-09-07 00:00:00+00:00,48,-147.51583333333335,-1023.0,-81.19047619047619,147.51583333333335,1023.0,0.0,100.0,100.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-09-08 00:00:00+00:00,48,-126.19166666666666,-1003.5416666666666,-79.64616402116401,128.005,1003.5416666666666,0.0,100.0,95.83333333333334
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-09-09 00:00:00+00:00,48,-24.34708333333333,-915.4583333333334,-72.65542328042328,32.16208333333333,915.4583333333334,0.0,100.0,70.83333333333334
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-09-10 00:00:00+00:00,48,-43.04500000000001,-650.4583333333334,-51.62367724867725,43.96333333333334,650.4583333333334,0.0,100.0,91.66666666666666
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-09-11 00:00:00+00:00,48,-23.752916666666668,-611.3333333333334,-48.51851851851851,26.004583333333333,611.3333333333334,0.0,100.0,87.5
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-09-12 00:00:00+00:00,48,-36.62208333333333,-1013.75,-80.4563492063492,41.752916666666664,1013.75,0.0,100.0,83.33333333333334
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-09-13 00:00:00+00:00,48,-44.02166666666667,-945.6666666666666,-75.05291005291006,47.031666666666666,945.6666666666666,0.0,100.0,95.83333333333334
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-09-14 00:00:00+00:00,48,-72.16166666666665,-1021.2916666666666,-81.05489417989419,72.16166666666665,1021.2916666666666,0.0,100.0,95.83333333333334
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-09-15 00:00:00+00:00,48,-85.31333333333333,-1019.2083333333334,-80.88955026455027,85.6175,1019.2083333333334,0.0,100.0,91.66666666666666
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-09-16 00:00:00+00:00,48,-53.73708333333334,-954.8333333333334,-75.78042328042328,73.93625,954.8333333333334,0.0,100.0,66.66666666666666
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-09-17 00:00:00+00:00,48,14.257083333333332,-307.0,-24.365079365079367,27.75458333333333,435.9166666666667,12.5,87.5,29.166666666666668
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-09-18 00:00:00+00:00,48,40.31625,540.5833333333334,42.90343915343916,54.20041666666666,648.6666666666666,91.66666666666666,8.333333333333332,58.333333333333336
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-09-19 00:00:00+00:00,48,-49.27875000000001,-946.0,-75.07936507936508,53.91041666666667,946.0,0.0,100.0,83.33333333333334
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-09-20 00:00:00+00:00,48,-18.945833333333336,-580.5,-46.07142857142858,38.856666666666676,650.3333333333334,20.833333333333336,79.16666666666666,62.5
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-09-21 00:00:00+00:00,48,-116.30458333333333,-915.7916666666666,-72.6818783068783,116.30458333333333,915.7916666666666,0.0,100.0,100.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-09-22 00:00:00+00:00,48,-126.84249999999999,-1003.0833333333334,-79.60978835978837,126.84249999999999,1003.0833333333334,0.0,100.0,100.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-09-23 00:00:00+00:00,47,-100.32127659574466,-1018.5531914893617,-80.83755488010807,100.32127659574466,1018.5531914893617,0.0,100.0,100.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-09-24 00:00:00+00:00,48,-77.05916666666667,-1002.5833333333334,-79.57010582010581,82.31083333333333,1002.5833333333334,0.0,100.0,91.66666666666666
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-09-25 00:00:00+00:00,48,-49.14000000000001,-1006.4166666666666,-79.87433862433862,54.612500000000004,1006.4166666666666,0.0,100.0,75.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-09-26 00:00:00+00:00,48,-75.29041666666667,-1007.4583333333334,-79.95701058201058,76.83624999999999,1007.4583333333334,0.0,100.0,95.83333333333334
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-09-27 00:00:00+00:00,48,-146.30041666666668,-1013.25,-80.41666666666667,146.65208333333334,1013.25,0.0,100.0,95.83333333333334
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-09-28 00:00:00+00:00,48,-157.78625,-1022.7916666666666,-81.1739417989418,157.78625,1022.7916666666666,0.0,100.0,100.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-09-29 00:00:00+00:00,48,-133.63958333333332,-1010.2083333333334,-80.17526455026454,138.54625000000001,1010.2083333333334,0.0,100.0,95.83333333333334
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-09-30 00:00:00+00:00,48,-130.11875,-973.75,-77.28174603174604,133.21375,973.75,0.0,100.0,87.5
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-10-01 00:00:00+00:00,48,-10.325833333333335,-833.5416666666666,-66.15410052910053,18.330833333333334,833.5416666666666,0.0,100.0,75.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-10-02 00:00:00+00:00,48,1.4454166666666677,428.7083333333333,34.0244708994709,66.24458333333334,586.875,75.0,25.0,54.166666666666664
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-10-03 00:00:00+00:00,48,-46.107916666666675,-862.25,-68.43253968253968,54.084583333333335,862.25,0.0,100.0,75.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-10-04 00:00:00+00:00,48,-112.00833333333333,-1022.4166666666666,-81.1441798941799,112.00833333333333,1022.4166666666666,0.0,100.0,100.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-10-05 00:00:00+00:00,48,-91.9375,-1021.2916666666666,-81.05489417989418,91.9375,1021.2916666666666,0.0,100.0,100.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-10-06 00:00:00+00:00,48,-166.20833333333334,-1022.75,-81.17063492063492,166.20833333333334,1022.75,0.0,100.0,100.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-10-07 00:00:00+00:00,48,-138.97375,-170.54166666666666,-13.53505291005291,138.97375,170.54166666666666,0.0,18.75,18.75
INTELEC,Eleclink (INTELEC),FRANCE,FR,2022-10-08 00:00:00+00:00,48,-37.596666666666664,0.0,0.0,41.76,0.0,0.0,0.0,0.0
