interconnectorId,interconnectorName,interconnectorBiddingZone,price_zone_code,spread_quantile_order,spread_quantile_band,observations,min_price_spread,max_price_spread,mean_price_spread_gb_minus_zone,mean_signed_mw,mean_signed_pct_capacity,import_share_pct,export_share_pct,aligned_share_pct,counter_price_share_pct,duration_hours
INTGRNL,Ireland (Greenlink),IRELAND,IRL,8,"(-1.22, 5.29]",2476,-1.210000000000008,5.290000000000006,1.8215508885298872,-346.6631663974152,-66.9233911964122,13.691437802907917,84.24878836833602,11.106623586429725,51.73667205169629,1238.0
INTGRNL,Ireland (Greenlink),IRELAND,IRL,9,"(5.29, 17.49]",2480,5.299999999999997,17.489999999999995,10.15791129032258,-327.5548387096774,-63.23452484742808,14.31451612903226,82.37903225806451,14.31451612903226,82.37903225806451,1240.0
INTGRNL,Ireland (Greenlink),IRELAND,IRL,10,"(17.49, 214.63]",2482,17.49000000000001,214.63,44.63432715551974,-313.85414987912975,-60.58960422377022,17.445608380338438,78.56567284448026,17.445608380338438,78.56567284448026,1241.0
INTIFA2,IFA2 (INTIFA2),FRANCE,FR,1,"(-2782.9210000000003, -26.547]",8762,-2782.92,-26.549999999999983,-88.19625656242867,-833.8813056379822,-51.284213138867294,2.5907327094270713,97.38644145172334,97.38644145172334,2.5907327094270713,4381.0
INTIFA2,IFA2 (INTIFA2),FRANCE,FR,2,"(-26.547, -6.22]",8761,-26.54000000000002,-6.220000000000006,-13.441051249857322,-278.1349161054674,-17.1054683951702,27.99908686223034,71.85252825019975,71.85252825019975,27.99908686223034,4380.5
INTIFA2,IFA2 (INTIFA2),FRANCE,FR,3,"(-6.22, -0.07]",8764,-6.220000000000002,-0.06999999999999318,-2.897299178457325,138.9301688726609,8.54429082857693,54.689639434048374,45.13920584208124,37.9963486992241,43.6558649018713,4382.0
INTIFA2,IFA2 (INTIFA2),FRANCE,FR,4,"(-0.07, 4.57]",8768,-0.060000000000002274,4.569999999999993,2.21571852189781,327.9842609489051,20.17123376069527,65.92153284671532,33.8845802919708,51.82481751824818,25.068430656934304,4384.0
INTIFA2,IFA2 (INTIFA2),FRANCE,FR,5,"(4.57, 10.125]",8752,4.570000000000007,10.120000000000005,7.242510283363802,444.2909049360146,27.324163895203853,70.8180987202925,29.13619744058501,70.8180987202925,29.13619744058501,4376.0
INTIFA2,IFA2 (INTIFA2),FRANCE,FR,6,"(10.125, 18.21]",8763,10.129999999999995,18.21,13.829352961314617,570.4980029670204,35.08597804225218,76.01278101106926,23.918749286773934,76.01278101106926,23.918749286773934,4381.5
INTIFA2,IFA2 (INTIFA2),FRANCE,FR,7,"(18.21, 31.671]",8760,18.210000000000008,31.67000000000001,24.36217579908676,657.8828767123288,40.460201519823414,78.1392694063927,21.80365296803653,78.1392694063927,21.80365296803653,4380.0
INTIFA2,IFA2 (INTIFA2),FRANCE,FR,8,"(31.671, 50.2]",8762,31.679999999999993,50.19999999999999,40.54792969641635,713.1029445332116,43.85626965148903,79.37685459940653,20.611732481168684,79.37685459940653,20.611732481168684,4381.0
INTIFA2,IFA2 (INTIFA2),FRANCE,FR,9,"(50.2, 74.68]",8763,50.199999999999996,74.68,61.982155654456236,754.5272167066073,46.40388786633501,79.79002624671917,20.198562136254708,79.79002624671917,20.198562136254708,4381.5
INTIFA2,IFA2 (INTIFA2),FRANCE,FR,10,"(74.68, 2385.91]",8759,74.69,2385.91,110.22494805343075,789.3284621532139,48.544185864281296,82.23541500171252,17.73033451307227,82.23541500171252,17.73033451307227,4379.5
INTIRL,Northern Ireland(Moyle),IRELAND,IRL,1,"(-340.45099999999996, -69.01]",8762,-340.45,-69.01000000000002,-106.95775279616525,-228.09427071444875,-33.44490772939131,18.8541428897512,75.02853229856197,75.02853229856197,18.8541428897512,4381.0
INTIRL,Northern Ireland(Moyle),IRELAND,IRL,2,"(-69.01, -42.62]",8762,-69.01,-42.620000000000005,-54.69129879023054,-234.13261812371604,-34.33029591256833,17.610134672449213,76.5464505820589,76.5464505820589,17.610134672449213,4381.0
INTIRL,Northern Ireland(Moyle),IRELAND,IRL,3,"(-42.62, -27.16]",8761,-42.61999999999999,-27.159999999999997,-34.14415820111859,-223.30350416619106,-32.74244929123036,19.198721607122472,75.40235132975688,75.40235132975688,19.198721607122472,4380.5
INTIRL,Northern Ireland(Moyle),IRELAND,IRL,4,"(-27.16, -17.32]",8766,-27.150000000000034,-17.319999999999993,-21.93564681724846,-219.48368697239334,-32.18235879360606,19.689710244125028,75.24526579968058,75.24526579968058,19.689710244125028,4383.0
INTIRL,Northern Ireland(Moyle),IRELAND,IRL,5,"(-17.32, -10.07]",8758,-17.310000000000002,-10.070000000000007,-13.478391185202101,-219.70723909568395,-32.215137697314354,18.543046357615893,75.64512445763873,75.64512445763873,18.543046357615893,4379.0
INTIRL,Northern Ireland(Moyle),IRELAND,IRL,6,"(-10.07, -4.022]",8759,-10.069999999999993,-4.029999999999999,-7.018244091791301,-225.91186208471288,-33.12490646403415,17.045324808768125,76.4470830003425,76.4470830003425,17.045324808768125,4379.5
INTIRL,Northern Ireland(Moyle),IRELAND,IRL,7,"(-4.022, 2.68]",8772,-4.02000000000001,2.680000000000007,-0.8414717282261742,-204.88166894664843,-30.041300432059884,19.915640674874602,73.51801185590516,42.14546283629731,24.544003647970815,4386.0
INTIRL,Northern Ireland(Moyle),IRELAND,IRL,8,"(2.68, 13.21]",8752,2.6899999999999977,13.209999999999994,7.386475091407679,-157.96183729433272,-23.16155972057664,26.930987202925046,66.9446983546618,26.930987202925046,66.9446983546618,4376.0
INTIRL,Northern Ireland(Moyle),IRELAND,IRL,9,"(13.21, 38.98]",8761,13.210000000000008,38.98,23.780034242666364,-97.39253509873302,-14.280430366383138,36.833694783700494,58.21253281588859,36.833694783700494,58.21253281588859,4380.5
INTIRL,Northern Ireland(Moyle),IRELAND,IRL,10,"(38.98, 2200.91]",8761,38.989999999999995,2200.91,96.87501312635544,-8.39310580983906,-1.23066067592948,50.644903549823084,41.71898185138683,50.644903549823084,41.71898185138683,4380.5
