interconnectorId,interconnectorName,interconnectorBiddingZone,price_zone_code,spread_band_order,spread_band,spread_band_label,observations,duration_hours,duration_share_pct,mean_price_spread_gb_minus_zone,median_price_spread_gb_minus_zone,mean_signed_mw,median_signed_mw,mean_signed_pct_capacity,mean_import_mw,mean_export_mw,import_share_pct,export_share_pct,near_zero_share_pct,aligned_share_pct,counter_price_share_pct,import_gwh,export_gwh,net_gwh
INTELEC,Eleclink (INTELEC),FRANCE,FR,0,zone_gt_gb_100_plus,GB > zone by 0-5,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,0,zone_gt_gb_100_plus,GB > zone by 10-25,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,0,zone_gt_gb_100_plus,GB > zone by 25-50,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,0,zone_gt_gb_100_plus,GB > zone by 5-10,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,0,zone_gt_gb_100_plus,GB > zone by 50-100,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,0,zone_gt_gb_100_plus,GB > zone by >100,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,0,zone_gt_gb_100_plus,Zone > GB by 0-5,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,0,zone_gt_gb_100_plus,Zone > GB by 10-25,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,0,zone_gt_gb_100_plus,Zone > GB by 25-50,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,0,zone_gt_gb_100_plus,Zone > GB by 5-10,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,0,zone_gt_gb_100_plus,Zone > GB by 50-100,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,0,zone_gt_gb_100_plus,Zone > GB by >100,2369,1184.5,3.294945617402431,-164.63853102574924,-147.48,-803.8927817644576,-1022.0,-63.801014425750594,0.0,803.8927817644576,0.0,84.21274799493457,15.787252005065428,84.21274799493457,0.0,0.0,952.211,-952.211
INTELEC,Eleclink (INTELEC),FRANCE,FR,1,zone_gt_gb_50_100,GB > zone by 0-5,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,1,zone_gt_gb_50_100,GB > zone by 10-25,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,1,zone_gt_gb_50_100,GB > zone by 25-50,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,1,zone_gt_gb_50_100,GB > zone by 5-10,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,1,zone_gt_gb_50_100,GB > zone by 50-100,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,1,zone_gt_gb_50_100,GB > zone by >100,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,1,zone_gt_gb_50_100,Zone > GB by 0-5,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,1,zone_gt_gb_50_100,Zone > GB by 10-25,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,1,zone_gt_gb_50_100,Zone > GB by 25-50,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,1,zone_gt_gb_50_100,Zone > GB by 5-10,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,1,zone_gt_gb_50_100,Zone > GB by 50-100,2114,1057.0,2.9402765028234445,-71.88039735099338,-70.07,-811.8921475875118,-972.0,-64.43588472916761,3.717123935666982,815.6092715231788,1.3245033112582782,87.51182592242195,11.163670766319774,87.51182592242195,1.3245033112582782,3.9290000000000003,862.099,-858.1700000000001
INTELEC,Eleclink (INTELEC),FRANCE,FR,1,zone_gt_gb_50_100,Zone > GB by >100,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,2,zone_gt_gb_25_50,GB > zone by 0-5,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,2,zone_gt_gb_25_50,GB > zone by 10-25,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,2,zone_gt_gb_25_50,GB > zone by 25-50,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,2,zone_gt_gb_25_50,GB > zone by 5-10,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,2,zone_gt_gb_25_50,GB > zone by 50-100,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,2,zone_gt_gb_25_50,GB > zone by >100,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,2,zone_gt_gb_25_50,Zone > GB by 0-5,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,2,zone_gt_gb_25_50,Zone > GB by 10-25,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,2,zone_gt_gb_25_50,Zone > GB by 25-50,2009,1004.5,2.7942362791732736,-36.115978098556496,-35.47000000000003,-724.6092583374814,-908.0,-57.5086712966255,14.286709805873569,738.8959681433549,3.5340965654554504,85.8636137381782,10.602289696366352,85.8636137381782,3.5340965654554504,14.351,742.221,-727.87
INTELEC,Eleclink (INTELEC),FRANCE,FR,2,zone_gt_gb_25_50,Zone > GB by 5-10,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,2,zone_gt_gb_25_50,Zone > GB by 50-100,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,2,zone_gt_gb_25_50,Zone > GB by >100,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,3,zone_gt_gb_10_25,GB > zone by 0-5,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,3,zone_gt_gb_10_25,GB > zone by 10-25,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,3,zone_gt_gb_10_25,GB > zone by 25-50,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,3,zone_gt_gb_10_25,GB > zone by 5-10,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,3,zone_gt_gb_10_25,GB > zone by 50-100,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,3,zone_gt_gb_10_25,GB > zone by >100,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,3,zone_gt_gb_10_25,Zone > GB by 0-5,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,3,zone_gt_gb_10_25,Zone > GB by 10-25,3530,1765.0,4.909733233191465,-15.704957507082153,-14.86,-360.7643059490085,-380.0,-28.63208777373083,82.33371104815863,443.0980169971671,21.274787535410763,65.97733711048159,12.747875354107649,65.97733711048159,21.274787535410763,145.319,782.068,-636.749
INTELEC,Eleclink (INTELEC),FRANCE,FR,3,zone_gt_gb_10_25,Zone > GB by 25-50,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,3,zone_gt_gb_10_25,Zone > GB by 5-10,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,3,zone_gt_gb_10_25,Zone > GB by 50-100,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,3,zone_gt_gb_10_25,Zone > GB by >100,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,4,zone_gt_gb_5_10,GB > zone by 0-5,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,4,zone_gt_gb_5_10,GB > zone by 10-25,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,4,zone_gt_gb_5_10,GB > zone by 25-50,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,4,zone_gt_gb_5_10,GB > zone by 5-10,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,4,zone_gt_gb_5_10,GB > zone by 50-100,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,4,zone_gt_gb_5_10,GB > zone by >100,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,4,zone_gt_gb_5_10,Zone > GB by 0-5,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,4,zone_gt_gb_5_10,Zone > GB by 10-25,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,4,zone_gt_gb_5_10,Zone > GB by 25-50,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,4,zone_gt_gb_5_10,Zone > GB by 5-10,3820,1910.0,5.31308242232051,-7.192010471204188,-7.064999999999998,15.957068062827226,0.0,1.266433973240256,211.0109947643979,195.05392670157067,45.916230366492144,41.07329842931937,13.010471204188482,41.07329842931937,45.916230366492144,403.031,372.553,30.477999999999998
INTELEC,Eleclink (INTELEC),FRANCE,FR,4,zone_gt_gb_5_10,Zone > GB by 50-100,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,4,zone_gt_gb_5_10,Zone > GB by >100,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,5,zone_gt_gb_0_5,GB > zone by 0-5,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,5,zone_gt_gb_0_5,GB > zone by 10-25,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,5,zone_gt_gb_0_5,GB > zone by 25-50,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,5,zone_gt_gb_0_5,GB > zone by 5-10,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,5,zone_gt_gb_0_5,GB > zone by 50-100,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,5,zone_gt_gb_0_5,GB > zone by >100,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,5,zone_gt_gb_0_5,Zone > GB by 0-5,6430,3215.0,8.943225124481904,-2.286409020217729,-2.1899999999999977,224.33810264385693,206.0,17.804611320941028,326.43856920684294,102.100466562986,62.363919129082426,26.765163297045103,10.870917573872472,21.321928460342146,46.06531881804044,1049.5,328.253,721.247
INTELEC,Eleclink (INTELEC),FRANCE,FR,5,zone_gt_gb_0_5,Zone > GB by 10-25,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,5,zone_gt_gb_0_5,Zone > GB by 25-50,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,5,zone_gt_gb_0_5,Zone > GB by 5-10,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,5,zone_gt_gb_0_5,Zone > GB by 50-100,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,5,zone_gt_gb_0_5,Zone > GB by >100,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,6,gb_gt_zone_0_5,GB > zone by 0-5,8404,4202.0,11.688781329105122,2.460552118039029,2.429999999999996,398.79009995240364,433.0,31.65000793273045,454.81056639695385,56.020466444550216,73.59590671108995,15.135649690623513,11.268443598286531,59.935744883388864,11.292241789623988,1911.114,235.398,1675.7160000000001
INTELEC,Eleclink (INTELEC),FRANCE,FR,6,gb_gt_zone_0_5,GB > zone by 10-25,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,6,gb_gt_zone_0_5,GB > zone by 25-50,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,6,gb_gt_zone_0_5,GB > zone by 5-10,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,6,gb_gt_zone_0_5,GB > zone by 50-100,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,6,gb_gt_zone_0_5,GB > zone by >100,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,6,gb_gt_zone_0_5,Zone > GB by 0-5,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,6,gb_gt_zone_0_5,Zone > GB by 10-25,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,6,gb_gt_zone_0_5,Zone > GB by 25-50,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,6,gb_gt_zone_0_5,Zone > GB by 5-10,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,6,gb_gt_zone_0_5,Zone > GB by 50-100,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,6,gb_gt_zone_0_5,Zone > GB by >100,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,7,gb_gt_zone_5_10,GB > zone by 0-5,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,7,gb_gt_zone_5_10,GB > zone by 10-25,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,7,gb_gt_zone_5_10,GB > zone by 25-50,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,7,gb_gt_zone_5_10,GB > zone by 5-10,6862,3431.0,9.544076330356894,7.420906441270767,7.390000000000001,557.2553191489362,700.0,44.22661263086795,585.6423783153599,28.387059166423782,80.7781987758671,7.694549693966773,11.527251530166133,80.7781987758671,7.694549693966773,2009.339,97.396,1911.943
INTELEC,Eleclink (INTELEC),FRANCE,FR,7,gb_gt_zone_5_10,GB > zone by 50-100,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,7,gb_gt_zone_5_10,GB > zone by >100,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,7,gb_gt_zone_5_10,Zone > GB by 0-5,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,7,gb_gt_zone_5_10,Zone > GB by 10-25,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,7,gb_gt_zone_5_10,Zone > GB by 25-50,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,7,gb_gt_zone_5_10,Zone > GB by 5-10,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,7,gb_gt_zone_5_10,Zone > GB by 50-100,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,7,gb_gt_zone_5_10,Zone > GB by >100,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,8,gb_gt_zone_10_25,GB > zone by 0-5,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,8,gb_gt_zone_10_25,GB > zone by 10-25,11348,5674.0,15.783471028401348,16.409118787451533,15.965000000000003,702.5867113147691,980.0,55.76085010434676,721.3648219950652,18.778110680296088,82.55199154035954,4.652802255904124,12.795206203736342,82.55199154035954,4.652802255904124,4093.024,106.547,3986.477
INTELEC,Eleclink (INTELEC),FRANCE,FR,8,gb_gt_zone_10_25,GB > zone by 25-50,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,8,gb_gt_zone_10_25,GB > zone by 5-10,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,8,gb_gt_zone_10_25,GB > zone by 50-100,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,8,gb_gt_zone_10_25,GB > zone by >100,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,8,gb_gt_zone_10_25,Zone > GB by 0-5,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,8,gb_gt_zone_10_25,Zone > GB by 10-25,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,8,gb_gt_zone_10_25,Zone > GB by 25-50,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,8,gb_gt_zone_10_25,Zone > GB by 5-10,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,8,gb_gt_zone_10_25,Zone > GB by 50-100,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,8,gb_gt_zone_10_25,Zone > GB by >100,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,9,gb_gt_zone_25_50,GB > zone by 0-5,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,9,gb_gt_zone_25_50,GB > zone by 10-25,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,9,gb_gt_zone_25_50,GB > zone by 25-50,10024,5012.0,13.941973351136333,36.75903232242617,36.505,793.663407821229,996.0,62.9891593508912,805.5554668794892,11.892059058260175,83.64924181963288,3.282122905027933,13.068635275339185,83.64924181963288,3.282122905027933,4037.444,59.603,3977.841
INTELEC,Eleclink (INTELEC),FRANCE,FR,9,gb_gt_zone_25_50,GB > zone by 5-10,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,9,gb_gt_zone_25_50,GB > zone by 50-100,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,9,gb_gt_zone_25_50,GB > zone by >100,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,9,gb_gt_zone_25_50,Zone > GB by 0-5,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,9,gb_gt_zone_25_50,Zone > GB by 10-25,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,9,gb_gt_zone_25_50,Zone > GB by 25-50,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,9,gb_gt_zone_25_50,Zone > GB by 5-10,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,9,gb_gt_zone_25_50,Zone > GB by 50-100,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,9,gb_gt_zone_25_50,Zone > GB by >100,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,10,gb_gt_zone_50_100,GB > zone by 0-5,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,10,gb_gt_zone_50_100,GB > zone by 10-25,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,10,gb_gt_zone_50_100,GB > zone by 25-50,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,10,gb_gt_zone_50_100,GB > zone by 5-10,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,10,gb_gt_zone_50_100,GB > zone by 50-100,12960,6480.0,18.025536176249688,71.5974475308642,70.69,843.1274691358025,996.0,66.91487850284147,846.0015432098766,2.8740740740740742,86.31172839506172,1.257716049382716,12.430555555555555,86.31172839506172,1.257716049382716,5482.09,18.624,5463.466
INTELEC,Eleclink (INTELEC),FRANCE,FR,10,gb_gt_zone_50_100,GB > zone by >100,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,10,gb_gt_zone_50_100,Zone > GB by 0-5,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,10,gb_gt_zone_50_100,Zone > GB by 10-25,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,10,gb_gt_zone_50_100,Zone > GB by 25-50,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,10,gb_gt_zone_50_100,Zone > GB by 5-10,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,10,gb_gt_zone_50_100,Zone > GB by 50-100,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,10,gb_gt_zone_50_100,Zone > GB by >100,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,11,gb_gt_zone_100_plus,GB > zone by 0-5,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,11,gb_gt_zone_100_plus,GB > zone by 10-25,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,11,gb_gt_zone_100_plus,GB > zone by 25-50,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,11,gb_gt_zone_100_plus,GB > zone by 5-10,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,11,gb_gt_zone_100_plus,GB > zone by 50-100,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,11,gb_gt_zone_100_plus,GB > zone by >100,2028,1014.0,2.82066260535759,132.31839250493098,112.83,831.4901380670611,996.0,65.99128079897311,833.9437869822485,2.453648915187377,85.20710059171599,1.4299802761341223,13.3629191321499,85.20710059171599,1.4299802761341223,845.619,2.488,843.131
INTELEC,Eleclink (INTELEC),FRANCE,FR,11,gb_gt_zone_100_plus,Zone > GB by 0-5,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,11,gb_gt_zone_100_plus,Zone > GB by 10-25,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,11,gb_gt_zone_100_plus,Zone > GB by 25-50,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,11,gb_gt_zone_100_plus,Zone > GB by 5-10,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,11,gb_gt_zone_100_plus,Zone > GB by 50-100,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),FRANCE,FR,11,gb_gt_zone_100_plus,Zone > GB by >100,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
INTEW,Ireland(East-West),IRELAND,IRL,0,zone_gt_gb_100_plus,GB > zone by 0-5,0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0
