interconnectorId,interconnectorName,date,observations,mean_signed_mw,mean_signed_pct_capacity,median_signed_mw,p10_signed_mw,p90_signed_mw,p10_signed_pct_capacity,p90_signed_pct_capacity,import_share_pct,export_share_pct,near_zero_share_pct,import_gwh,export_gwh,net_gwh
INTELEC,Eleclink (INTELEC),2022-05-24 00:00:00+00:00,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),2022-05-25 00:00:00+00:00,48,-467.375,-37.09325396825397,-802.0,-804.0,0.0,-63.8095238095238,0.0,0.0,58.333333333333336,41.66666666666667,0.0,11.217,-11.217
INTELEC,Eleclink (INTELEC),2022-05-26 00:00:00+00:00,48,-782.5833333333334,-62.109788359788354,-804.0,-806.0,-720.1999999999999,-63.96825396825396,-57.15873015873015,0.0,100.0,0.0,0.0,18.782,-18.782
INTELEC,Eleclink (INTELEC),2022-05-27 00:00:00+00:00,48,-788.5416666666666,-62.58267195767195,-804.0,-806.0,-731.5999999999999,-63.96825396825396,-58.06349206349206,0.0,100.0,0.0,0.0,18.925,-18.925
INTELEC,Eleclink (INTELEC),2022-05-28 00:00:00+00:00,48,-514.0416666666666,-40.79695767195767,-561.0,-789.0,-210.99999999999994,-62.61904761904761,-16.746031746031743,8.333333333333332,91.66666666666666,0.0,0.435,12.772,-12.337
INTELEC,Eleclink (INTELEC),2022-05-29 00:00:00+00:00,48,316.0833333333333,25.085978835978835,148.0,0.0,998.0,0.0,79.2063492063492,70.83333333333334,6.25,22.916666666666664,7.99,0.404,7.586
INTELEC,Eleclink (INTELEC),2022-05-30 00:00:00+00:00,48,-284.3333333333333,-22.566137566137566,-148.0,-703.0,0.0,-55.79365079365079,0.0,6.25,56.25,37.5,0.016,6.84,-6.824
INTELEC,Eleclink (INTELEC),2022-05-31 00:00:00+00:00,48,-492.5416666666667,-39.09060846560846,-452.0,-908.0,-51.39999999999999,-72.06349206349206,-4.079365079365078,0.0,100.0,0.0,0.0,11.821,-11.821
INTELEC,Eleclink (INTELEC),2022-06-01 00:00:00+00:00,48,-489.7916666666667,-38.8723544973545,-478.0,-906.6,-124.79999999999998,-71.95238095238095,-9.904761904761903,0.0,100.0,0.0,0.0,11.755,-11.755
INTELEC,Eleclink (INTELEC),2022-06-02 00:00:00+00:00,48,-856.875,-68.00595238095238,-905.0,-908.0,-812.8,-72.06349206349206,-64.5079365079365,0.0,100.0,0.0,0.0,20.565,-20.565
INTELEC,Eleclink (INTELEC),2022-06-03 00:00:00+00:00,48,-900.5416666666666,-71.47156084656085,-908.0,-908.0,-906.0,-72.06349206349206,-71.9047619047619,0.0,100.0,0.0,0.0,21.613,-21.613
INTELEC,Eleclink (INTELEC),2022-06-04 00:00:00+00:00,48,-881.7083333333334,-69.97685185185185,-907.0,-908.0,-809.5999999999999,-72.06349206349206,-64.25396825396825,0.0,100.0,0.0,0.0,21.161,-21.161
INTELEC,Eleclink (INTELEC),2022-06-05 00:00:00+00:00,48,-475.75,-37.757936507936506,-629.0,-862.6,222.60000000000002,-68.46031746031747,17.666666666666668,16.666666666666664,83.33333333333334,0.0,1.0190000000000001,12.437,-11.418
INTELEC,Eleclink (INTELEC),2022-06-06 00:00:00+00:00,48,-213.58333333333334,-16.9510582010582,-129.0,-563.2,20.0,-44.6984126984127,1.5873015873015872,12.5,87.5,0.0,0.17700000000000002,5.303,-5.126
INTELEC,Eleclink (INTELEC),2022-06-07 00:00:00+00:00,48,-457.3333333333333,-36.2962962962963,-469.0,-898.4,-29.39999999999999,-71.3015873015873,-2.3333333333333326,0.0,93.75,6.25,0.0,10.976,-10.976
INTELEC,Eleclink (INTELEC),2022-06-08 00:00:00+00:00,48,-907.0833333333334,-71.99074074074073,-908.0,-908.0,-906.0,-72.06349206349206,-71.9047619047619,0.0,100.0,0.0,0.0,21.77,-21.77
INTELEC,Eleclink (INTELEC),2022-06-09 00:00:00+00:00,48,-899.375,-71.37896825396825,-908.0,-908.0,-907.4,-72.06349206349206,-72.01587301587301,0.0,100.0,0.0,0.0,21.585,-21.585
INTELEC,Eleclink (INTELEC),2022-06-10 00:00:00+00:00,48,-805.1666666666666,-63.9021164021164,-806.0,-806.0,-804.0,-63.96825396825396,-63.8095238095238,0.0,100.0,0.0,0.0,19.324,-19.324
INTELEC,Eleclink (INTELEC),2022-06-11 00:00:00+00:00,48,-791.6666666666666,-62.83068783068782,-806.0,-806.0,-806.0,-63.96825396825396,-63.96825396825396,0.0,100.0,0.0,0.0,19.0,-19.0
INTELEC,Eleclink (INTELEC),2022-06-12 00:00:00+00:00,48,-569.5,-45.19841269841269,-797.0,-806.0,0.0,-63.96825396825396,0.0,0.0,81.25,18.75,0.0,13.668000000000001,-13.668000000000001
INTELEC,Eleclink (INTELEC),2022-06-13 00:00:00+00:00,48,-599.8333333333334,-47.6058201058201,-806.0,-906.0,0.0,-71.9047619047619,0.0,0.0,72.91666666666666,27.083333333333332,0.0,14.396,-14.396
INTELEC,Eleclink (INTELEC),2022-06-14 00:00:00+00:00,48,-865.5,-68.69047619047619,-906.0,-908.0,-804.0,-72.06349206349206,-63.8095238095238,0.0,100.0,0.0,0.0,20.772000000000002,-20.772000000000002
INTELEC,Eleclink (INTELEC),2022-06-15 00:00:00+00:00,48,-898.0833333333334,-71.27645502645503,-908.0,-908.0,-879.4,-72.06349206349206,-69.79365079365078,0.0,100.0,0.0,0.0,21.554000000000002,-21.554000000000002
INTELEC,Eleclink (INTELEC),2022-06-16 00:00:00+00:00,48,-872.0,-69.2063492063492,-908.0,-910.0,-906.0,-72.22222222222221,-71.9047619047619,0.0,100.0,0.0,0.0,20.928,-20.928
INTELEC,Eleclink (INTELEC),2022-06-17 00:00:00+00:00,48,-795.8333333333334,-63.16137566137565,-806.0,-806.0,-801.4,-63.96825396825396,-63.603174603174594,0.0,100.0,0.0,0.0,19.1,-19.1
INTELEC,Eleclink (INTELEC),2022-06-18 00:00:00+00:00,48,-638.125,-50.644841269841265,-804.0,-806.0,0.0,-63.96825396825396,0.0,0.0,81.25,18.75,0.0,15.315000000000001,-15.315000000000001
INTELEC,Eleclink (INTELEC),2022-06-19 00:00:00+00:00,48,-567.5416666666666,-45.04298941798942,-748.0,-906.6,0.0,-71.95238095238095,0.0,0.0,70.83333333333334,29.166666666666668,0.0,13.621,-13.621
INTELEC,Eleclink (INTELEC),2022-06-20 00:00:00+00:00,48,-899.375,-71.37896825396825,-908.0,-908.0,-905.4,-72.06349206349206,-71.85714285714285,0.0,100.0,0.0,0.0,21.585,-21.585
INTELEC,Eleclink (INTELEC),2022-06-21 00:00:00+00:00,48,-889.5833333333334,-70.60185185185185,-908.0,-910.0,-807.5999999999999,-72.22222222222221,-64.0952380952381,0.0,100.0,0.0,0.0,21.35,-21.35
INTELEC,Eleclink (INTELEC),2022-06-22 00:00:00+00:00,48,-907.9583333333334,-72.06018518518518,-908.0,-910.0,-906.0,-72.22222222222221,-71.9047619047619,0.0,100.0,0.0,0.0,21.791,-21.791
INTELEC,Eleclink (INTELEC),2022-06-23 00:00:00+00:00,48,-900.8333333333334,-71.494708994709,-906.0,-908.0,-868.0,-72.06349206349206,-68.88888888888889,0.0,100.0,0.0,0.0,21.62,-21.62
INTELEC,Eleclink (INTELEC),2022-06-24 00:00:00+00:00,48,-868.7083333333334,-68.94510582010581,-881.0,-906.0,-806.0,-71.9047619047619,-63.96825396825396,0.0,100.0,0.0,0.0,20.849,-20.849
INTELEC,Eleclink (INTELEC),2022-06-25 00:00:00+00:00,48,-804.7916666666666,-63.872354497354486,-806.0,-806.0,-804.0,-63.96825396825396,-63.8095238095238,0.0,100.0,0.0,0.0,19.315,-19.315
INTELEC,Eleclink (INTELEC),2022-06-26 00:00:00+00:00,48,-629.7916666666666,-49.9834656084656,-802.0,-806.0,0.0,-63.96825396825396,0.0,0.0,81.25,18.75,0.0,15.115,-15.115
INTELEC,Eleclink (INTELEC),2022-06-27 00:00:00+00:00,48,-586.5,-46.547619047619044,-804.0,-906.0,0.0,-71.9047619047619,0.0,0.0,79.16666666666666,20.833333333333336,0.0,14.076,-14.076
INTELEC,Eleclink (INTELEC),2022-06-28 00:00:00+00:00,48,-824.25,-65.41666666666667,-806.0,-908.0,-806.0,-72.06349206349206,-63.96825396825396,0.0,100.0,0.0,0.0,19.782,-19.782
INTELEC,Eleclink (INTELEC),2022-06-29 00:00:00+00:00,48,-859.9166666666666,-68.2473544973545,-820.0,-922.0,-818.0,-73.17460317460316,-64.92063492063492,0.0,100.0,0.0,0.0,20.638,-20.638
INTELEC,Eleclink (INTELEC),2022-06-30 00:00:00+00:00,48,-710.0833333333334,-56.3558201058201,-921.0,-922.0,-94.99999999999996,-73.17460317460316,-7.539682539682536,8.333333333333332,91.66666666666666,0.0,0.163,17.205000000000002,-17.042
INTELEC,Eleclink (INTELEC),2022-07-01 00:00:00+00:00,48,-913.0,-72.46031746031746,-922.0,-922.0,-920.0,-73.17460317460316,-73.01587301587301,0.0,100.0,0.0,0.0,21.912000000000003,-21.912000000000003
INTELEC,Eleclink (INTELEC),2022-07-02 00:00:00+00:00,48,-830.5416666666666,-65.91600529100529,-820.0,-922.0,-816.0,-73.17460317460316,-64.76190476190476,0.0,100.0,0.0,0.0,19.933,-19.933
INTELEC,Eleclink (INTELEC),2022-07-03 00:00:00+00:00,48,-853.4583333333334,-67.73478835978835,-880.0,-924.0,-772.4,-73.33333333333333,-61.3015873015873,0.0,100.0,0.0,0.0,20.483,-20.483
INTELEC,Eleclink (INTELEC),2022-07-04 00:00:00+00:00,48,-844.5416666666666,-67.02711640211639,-820.0,-922.0,-818.0,-73.17460317460316,-64.92063492063492,0.0,100.0,0.0,0.0,20.269000000000002,-20.269000000000002
INTELEC,Eleclink (INTELEC),2022-07-05 00:00:00+00:00,48,-920.375,-73.04563492063491,-922.0,-924.0,-922.0,-73.33333333333333,-73.17460317460316,0.0,100.0,0.0,0.0,22.089000000000002,-22.089000000000002
INTELEC,Eleclink (INTELEC),2022-07-06 00:00:00+00:00,48,-878.4166666666666,-69.71560846560847,-894.0,-924.0,-820.0,-73.33333333333333,-65.07936507936508,0.0,100.0,0.0,0.0,21.082,-21.082
INTELEC,Eleclink (INTELEC),2022-07-07 00:00:00+00:00,48,-844.375,-67.01388888888889,-818.0,-922.0,-818.0,-73.17460317460316,-64.92063492063492,0.0,100.0,0.0,0.0,20.265,-20.265
INTELEC,Eleclink (INTELEC),2022-07-08 00:00:00+00:00,48,-933.3333333333334,-74.07407407407406,-922.0,-998.0,-918.8,-79.2063492063492,-72.92063492063491,0.0,100.0,0.0,0.0,22.400000000000002,-22.400000000000002
INTELEC,Eleclink (INTELEC),2022-07-09 00:00:00+00:00,45,-922.0,-73.17460317460316,-920.0,-920.0,-918.0,-73.01587301587301,-72.85714285714285,0.0,100.0,0.0,0.0,20.745,-20.745
INTELEC,Eleclink (INTELEC),2022-07-10 00:00:00+00:00,48,-758.375,-60.18849206349207,-872.0,-1026.0,-254.2,-81.42857142857143,-20.17460317460317,0.0,100.0,0.0,0.0,18.201,-18.201
INTELEC,Eleclink (INTELEC),2022-07-11 00:00:00+00:00,48,-992.0833333333334,-78.73677248677248,-1024.0,-1026.0,-944.8,-81.42857142857143,-74.98412698412697,0.0,100.0,0.0,0.0,23.810000000000002,-23.810000000000002
INTELEC,Eleclink (INTELEC),2022-07-12 00:00:00+00:00,48,-1022.5416666666666,-81.15410052910052,-1024.0,-1024.0,-1020.0,-81.26984126984127,-80.95238095238095,0.0,100.0,0.0,0.0,24.541,-24.541
INTELEC,Eleclink (INTELEC),2022-07-13 00:00:00+00:00,48,-1023.7083333333334,-81.24669312169313,-1024.0,-1024.0,-1022.0,-81.26984126984127,-81.11111111111111,0.0,100.0,0.0,0.0,24.569,-24.569
INTELEC,Eleclink (INTELEC),2022-07-14 00:00:00+00:00,48,-859.9166666666666,-68.2473544973545,-997.0,-1026.0,-494.2,-81.42857142857143,-39.22222222222222,0.0,100.0,0.0,0.0,20.638,-20.638
INTELEC,Eleclink (INTELEC),2022-07-15 00:00:00+00:00,48,-1024.7083333333333,-81.3260582010582,-1024.0,-1026.0,-1024.0,-81.42857142857143,-81.26984126984127,0.0,100.0,0.0,0.0,24.593,-24.593
INTELEC,Eleclink (INTELEC),2022-07-16 00:00:00+00:00,48,-1024.875,-81.33928571428571,-1024.0,-1026.0,-1024.0,-81.42857142857143,-81.26984126984127,0.0,100.0,0.0,0.0,24.597,-24.597
INTELEC,Eleclink (INTELEC),2022-07-17 00:00:00+00:00,48,-960.5,-76.23015873015873,-1024.0,-1026.0,-778.1999999999999,-81.42857142857143,-61.76190476190476,0.0,100.0,0.0,0.0,23.052,-23.052
INTELEC,Eleclink (INTELEC),2022-07-18 00:00:00+00:00,48,-1007.2916666666666,-79.94378306878308,-1024.0,-1026.0,-970.1999999999999,-81.42857142857143,-77.0,0.0,100.0,0.0,0.0,24.175,-24.175
INTELEC,Eleclink (INTELEC),2022-07-19 00:00:00+00:00,48,-882.3333333333334,-70.02645502645503,-1024.0,-1024.0,-2.0,-81.26984126984127,-0.15873015873015872,0.0,91.66666666666666,8.333333333333332,0.0,21.176000000000002,-21.176000000000002
INTELEC,Eleclink (INTELEC),2022-07-20 00:00:00+00:00,48,-1022.9166666666666,-81.18386243386243,-1023.0,-1024.0,-1022.0,-81.26984126984127,-81.11111111111111,0.0,100.0,0.0,0.0,24.55,-24.55
INTELEC,Eleclink (INTELEC),2022-07-21 00:00:00+00:00,48,-1023.2916666666666,-81.21362433862434,-1024.0,-1024.0,-1022.0,-81.26984126984127,-81.11111111111111,0.0,100.0,0.0,0.0,24.559,-24.559
INTELEC,Eleclink (INTELEC),2022-07-22 00:00:00+00:00,48,-1022.9583333333334,-81.1871693121693,-1022.0,-1024.0,-1022.0,-81.26984126984127,-81.11111111111111,0.0,100.0,0.0,0.0,24.551000000000002,-24.551000000000002
INTELEC,Eleclink (INTELEC),2022-07-23 00:00:00+00:00,48,-249.54166666666666,-19.80489417989418,0.0,-1024.0,0.0,-81.26984126984127,0.0,0.0,31.25,68.75,0.0,5.989,-5.989
INTELEC,Eleclink (INTELEC),2022-07-24 00:00:00+00:00,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),2022-07-25 00:00:00+00:00,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),2022-07-26 00:00:00+00:00,48,-0.3333333333333333,-0.026455026455026454,0.0,-2.0,0.0,-0.15873015873015872,0.0,0.0,16.666666666666664,83.33333333333334,0.0,0.008,-0.008
INTELEC,Eleclink (INTELEC),2022-07-27 00:00:00+00:00,48,-85.33333333333333,-6.772486772486772,0.0,-14.599999999999993,0.0,-1.1587301587301582,0.0,0.0,20.833333333333336,79.16666666666666,0.0,2.048,-2.048
INTELEC,Eleclink (INTELEC),2022-07-28 00:00:00+00:00,48,-1022.875,-81.18055555555556,-1022.0,-1024.0,-1022.0,-81.26984126984127,-81.11111111111111,0.0,100.0,0.0,0.0,24.549,-24.549
INTELEC,Eleclink (INTELEC),2022-07-29 00:00:00+00:00,48,-934.125,-74.13690476190476,-1022.0,-1024.0,-940.1999999999995,-81.26984126984127,-74.61904761904758,0.0,93.75,6.25,0.0,22.419,-22.419
INTELEC,Eleclink (INTELEC),2022-07-30 00:00:00+00:00,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),2022-07-31 00:00:00+00:00,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),2022-08-01 00:00:00+00:00,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),2022-08-02 00:00:00+00:00,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),2022-08-03 00:00:00+00:00,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),2022-08-04 00:00:00+00:00,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),2022-08-05 00:00:00+00:00,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),2022-08-06 00:00:00+00:00,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
INTELEC,Eleclink (INTELEC),2022-08-07 00:00:00+00:00,48,-50.0,-3.9682539682539684,-2.0,-9.399999999999997,0.0,-0.7460317460317458,0.0,0.0,56.25,43.75,0.0,1.2,-1.2
INTELEC,Eleclink (INTELEC),2022-08-08 00:00:00+00:00,48,-685.0833333333334,-54.37169312169312,-686.0,-963.6,-354.4,-76.47619047619048,-28.126984126984123,0.0,100.0,0.0,0.0,16.442,-16.442
INTELEC,Eleclink (INTELEC),2022-08-09 00:00:00+00:00,48,-600.0416666666666,-47.6223544973545,-618.0,-824.4,-358.2,-65.42857142857143,-28.428571428571423,0.0,100.0,0.0,0.0,14.401,-14.401
INTELEC,Eleclink (INTELEC),2022-08-10 00:00:00+00:00,48,-652.875,-51.8154761904762,-671.0,-1009.2,-387.4,-80.09523809523809,-30.746031746031747,0.0,100.0,0.0,0.0,15.669,-15.669
INTELEC,Eleclink (INTELEC),2022-08-11 00:00:00+00:00,48,-722.75,-57.361111111111114,-714.0,-1022.6,-443.4,-81.15873015873017,-35.19047619047619,0.0,100.0,0.0,0.0,17.346,-17.346
INTELEC,Eleclink (INTELEC),2022-08-12 00:00:00+00:00,48,-684.0833333333334,-54.292328042328045,-752.0,-1015.0,-15.399999999999906,-80.55555555555556,-1.2222222222222148,0.0,89.58333333333334,10.416666666666668,0.0,16.418,-16.418
INTELEC,Eleclink (INTELEC),2022-08-13 00:00:00+00:00,48,-665.0416666666666,-52.78108465608466,-615.0,-972.0,-337.59999999999997,-77.14285714285715,-26.79365079365079,0.0,100.0,0.0,0.0,15.961,-15.961
INTELEC,Eleclink (INTELEC),2022-08-14 00:00:00+00:00,48,105.91666666666667,8.406084656084657,19.0,-221.8,580.4000000000001,-17.6031746031746,46.06349206349206,52.083333333333336,45.83333333333333,2.083333333333333,4.15,1.608,2.5420000000000003
INTELEC,Eleclink (INTELEC),2022-08-15 00:00:00+00:00,48,36.375,2.8869047619047614,173.0,-324.4,400.40000000000003,-25.746031746031747,31.77777777777778,54.166666666666664,45.83333333333333,0.0,4.082,3.209,0.8729999999999999
INTELEC,Eleclink (INTELEC),2022-08-16 00:00:00+00:00,48,-892.25,-70.81349206349206,-952.0,-1024.0,-634.1999999999999,-81.26984126984127,-50.33333333333333,0.0,100.0,0.0,0.0,21.414,-21.414
INTELEC,Eleclink (INTELEC),2022-08-17 00:00:00+00:00,48,-974.5416666666666,-77.34457671957672,-1024.0,-1026.0,-809.0,-81.42857142857143,-64.2063492063492,0.0,100.0,0.0,0.0,23.389,-23.389
INTELEC,Eleclink (INTELEC),2022-08-18 00:00:00+00:00,48,-1022.2916666666666,-81.13425925925925,-1024.0,-1026.0,-1024.0,-81.42857142857143,-81.26984126984127,0.0,100.0,0.0,0.0,24.535,-24.535
INTELEC,Eleclink (INTELEC),2022-08-19 00:00:00+00:00,48,-939.125,-74.53373015873017,-1024.0,-1024.0,-663.4,-81.26984126984127,-52.65079365079365,0.0,100.0,0.0,0.0,22.539,-22.539
INTELEC,Eleclink (INTELEC),2022-08-20 00:00:00+00:00,48,-1020.8333333333334,-81.01851851851852,-1024.0,-1026.0,-1021.4,-81.42857142857143,-81.06349206349206,0.0,100.0,0.0,0.0,24.5,-24.5
INTELEC,Eleclink (INTELEC),2022-08-21 00:00:00+00:00,48,-187.66666666666666,-14.894179894179894,-154.0,-871.2,619.6000000000001,-69.14285714285714,49.174603174603185,29.166666666666668,70.83333333333334,0.0,3.152,7.656,-4.504
INTELEC,Eleclink (INTELEC),2022-08-22 00:00:00+00:00,48,-289.0833333333333,-22.943121693121693,-141.0,-766.6,-1.3999999999999915,-60.84126984126984,-0.11111111111111042,0.0,89.58333333333334,10.416666666666668,0.0,6.938000000000001,-6.938000000000001
INTELEC,Eleclink (INTELEC),2022-08-23 00:00:00+00:00,48,-735.2083333333334,-58.34986772486772,-742.0,-1026.0,-390.79999999999995,-81.42857142857143,-31.015873015873016,0.0,100.0,0.0,0.0,17.645,-17.645
INTELEC,Eleclink (INTELEC),2022-08-24 00:00:00+00:00,48,-705.5,-55.992063492063494,-624.0,-1024.0,-418.79999999999995,-81.26984126984127,-33.238095238095234,0.0,100.0,0.0,0.0,16.932000000000002,-16.932000000000002
INTELEC,Eleclink (INTELEC),2022-08-25 00:00:00+00:00,48,-796.7916666666666,-63.23743386243387,-796.0,-1024.0,-516.4,-81.26984126984127,-40.98412698412697,0.0,100.0,0.0,0.0,19.123,-19.123
INTELEC,Eleclink (INTELEC),2022-08-26 00:00:00+00:00,48,-656.0833333333334,-52.07010582010582,-654.0,-1024.0,-242.0,-81.26984126984127,-19.20634920634921,0.0,100.0,0.0,0.0,15.746,-15.746
INTELEC,Eleclink (INTELEC),2022-08-27 00:00:00+00:00,48,-710.7916666666666,-56.41203703703704,-791.0,-963.2,-291.59999999999997,-76.44444444444444,-23.14285714285714,0.0,100.0,0.0,0.0,17.059,-17.059
INTELEC,Eleclink (INTELEC),2022-08-28 00:00:00+00:00,48,-451.4166666666667,-35.826719576719576,-449.0,-597.8,-201.59999999999997,-47.44444444444444,-15.999999999999996,0.0,100.0,0.0,0.0,10.834,-10.834
INTELEC,Eleclink (INTELEC),2022-08-29 00:00:00+00:00,48,-970.0416666666666,-76.98743386243386,-1024.0,-1024.0,-851.4,-81.26984126984127,-67.57142857142857,0.0,100.0,0.0,0.0,23.281,-23.281
INTELEC,Eleclink (INTELEC),2022-08-30 00:00:00+00:00,48,-1006.6666666666666,-79.89417989417989,-1024.0,-1024.6,-949.4,-81.31746031746032,-75.34920634920634,0.0,100.0,0.0,0.0,24.16,-24.16
INTELEC,Eleclink (INTELEC),2022-08-31 00:00:00+00:00,48,-1023.2083333333334,-81.20701058201058,-1024.0,-1024.0,-1022.0,-81.26984126984127,-81.11111111111111,0.0,100.0,0.0,0.0,24.557000000000002,-24.557000000000002
INTELEC,Eleclink (INTELEC),2022-09-01 00:00:00+00:00,48,-1022.5833333333334,-81.1574074074074,-1022.0,-1024.0,-1022.0,-81.26984126984127,-81.11111111111111,0.0,100.0,0.0,0.0,24.542,-24.542
INTELEC,Eleclink (INTELEC),2022-09-02 00:00:00+00:00,48,-1023.0833333333334,-81.19708994708994,-1024.0,-1024.0,-1022.0,-81.26984126984127,-81.11111111111111,0.0,100.0,0.0,0.0,24.554000000000002,-24.554000000000002
INTELEC,Eleclink (INTELEC),2022-09-03 00:00:00+00:00,48,-1023.0833333333334,-81.19708994708995,-1024.0,-1024.0,-1022.0,-81.26984126984127,-81.11111111111111,0.0,100.0,0.0,0.0,24.554000000000002,-24.554000000000002
INTELEC,Eleclink (INTELEC),2022-09-04 00:00:00+00:00,48,-973.875,-77.29166666666667,-1022.0,-1024.0,-898.0,-81.26984126984127,-71.26984126984127,0.0,100.0,0.0,0.0,23.373,-23.373
INTELEC,Eleclink (INTELEC),2022-09-05 00:00:00+00:00,48,-1023.5833333333334,-81.23677248677248,-1024.0,-1024.0,-1022.0,-81.26984126984127,-81.11111111111111,0.0,100.0,0.0,0.0,24.566,-24.566
INTELEC,Eleclink (INTELEC),2022-09-06 00:00:00+00:00,48,-1023.6666666666666,-81.24338624338624,-1024.0,-1024.0,-1022.0,-81.26984126984127,-81.11111111111111,0.0,100.0,0.0,0.0,24.568,-24.568
INTELEC,Eleclink (INTELEC),2022-09-07 00:00:00+00:00,48,-1023.0,-81.19047619047619,-1023.0,-1024.0,-1022.0,-81.26984126984127,-81.11111111111111,0.0,100.0,0.0,0.0,24.552,-24.552
INTELEC,Eleclink (INTELEC),2022-09-08 00:00:00+00:00,48,-1003.5416666666666,-79.64616402116401,-1022.0,-1024.0,-949.5999999999999,-81.26984126984127,-75.36507936507937,0.0,100.0,0.0,0.0,24.085,-24.085
INTELEC,Eleclink (INTELEC),2022-09-09 00:00:00+00:00,48,-915.4583333333334,-72.65542328042328,-923.0,-1022.0,-758.8,-81.11111111111111,-60.22222222222222,0.0,100.0,0.0,0.0,21.971,-21.971
INTELEC,Eleclink (INTELEC),2022-09-10 00:00:00+00:00,48,-650.4583333333334,-51.62367724867725,-604.0,-1022.0,-412.2,-81.11111111111111,-32.71428571428571,0.0,100.0,0.0,0.0,15.611,-15.611
INTELEC,Eleclink (INTELEC),2022-09-11 00:00:00+00:00,48,-611.3333333333334,-48.51851851851851,-670.0,-1024.0,-259.59999999999997,-81.26984126984127,-20.6031746031746,0.0,100.0,0.0,0.0,14.672,-14.672
INTELEC,Eleclink (INTELEC),2022-09-12 00:00:00+00:00,48,-1013.75,-80.4563492063492,-1022.0,-1024.0,-974.0,-81.26984126984127,-77.3015873015873,0.0,100.0,0.0,0.0,24.330000000000002,-24.330000000000002
INTELEC,Eleclink (INTELEC),2022-09-13 00:00:00+00:00,48,-945.6666666666666,-75.05291005291006,-1020.0,-1022.0,-783.4,-81.11111111111111,-62.17460317460317,0.0,100.0,0.0,0.0,22.696,-22.696
INTELEC,Eleclink (INTELEC),2022-09-14 00:00:00+00:00,48,-1021.2916666666666,-81.05489417989419,-1022.0,-1022.0,-1020.0,-81.11111111111111,-80.95238095238095,0.0,100.0,0.0,0.0,24.511,-24.511
INTELEC,Eleclink (INTELEC),2022-09-15 00:00:00+00:00,48,-1019.2083333333334,-80.88955026455027,-1022.0,-1022.0,-1022.0,-81.11111111111111,-81.11111111111111,0.0,100.0,0.0,0.0,24.461000000000002,-24.461000000000002
INTELEC,Eleclink (INTELEC),2022-09-16 00:00:00+00:00,48,-954.8333333333334,-75.78042328042328,-1022.0,-1024.0,-919.9999999999985,-81.26984126984127,-73.0158730158729,0.0,100.0,0.0,0.0,22.916,-22.916
INTELEC,Eleclink (INTELEC),2022-09-17 00:00:00+00:00,48,-307.0,-24.365079365079367,-236.0,-893.8,164.60000000000002,-70.93650793650794,13.063492063492065,12.5,87.5,0.0,1.5470000000000002,8.915000000000001,-7.368
INTELEC,Eleclink (INTELEC),2022-09-18 00:00:00+00:00,48,540.5833333333334,42.90343915343916,655.0,27.800000000000004,996.6,2.2063492063492065,79.0952380952381,91.66666666666666,8.333333333333332,0.0,14.271,1.2970000000000002,12.974
INTELEC,Eleclink (INTELEC),2022-09-19 00:00:00+00:00,48,-946.0,-75.07936507936508,-1020.0,-1022.0,-743.5999999999999,-81.11111111111111,-59.01587301587302,0.0,100.0,0.0,0.0,22.704,-22.704
INTELEC,Eleclink (INTELEC),2022-09-20 00:00:00+00:00,48,-580.5,-46.07142857142858,-562.0,-1022.6,142.60000000000002,-81.15873015873017,11.317460317460318,20.833333333333336,79.16666666666666,0.0,0.838,14.77,-13.932
INTELEC,Eleclink (INTELEC),2022-09-21 00:00:00+00:00,48,-915.7916666666666,-72.6818783068783,-1022.0,-1024.0,-510.0,-81.26984126984127,-40.476190476190474,0.0,100.0,0.0,0.0,21.979,-21.979
