interconnectorId,season_year,season,interconnectorName,interconnectorBiddingZone,capacity_mw,first_timestamp,last_timestamp,observations,expected_half_hours_between_first_last,missing_half_hours_between_first_last,coverage_pct_between_first_last,duration_hours,import_share_pct,export_share_pct,near_zero_share_pct,dominant_direction,mean_signed_mw,median_signed_mw,p05_signed_mw,p25_signed_mw,p75_signed_mw,p95_signed_mw,mean_import_mw_when_importing,mean_export_mw_when_exporting,max_import_mw,max_export_mw,observed_abs_peak_mw,observed_abs_p95_mw,mean_signed_pct_capacity,median_signed_pct_capacity,p05_signed_pct_capacity,p95_signed_pct_capacity,mean_import_pct_capacity_when_importing,mean_export_pct_capacity_when_exporting,observed_abs_peak_pct_capacity,observed_abs_p95_pct_capacity,import_gwh,export_gwh,net_gwh,abs_flow_gwh,direction_switches_ignoring_near_zero,direction_switches_per_30d,share_abs_ge_500mw_pct,share_abs_ge_1000mw_pct,share_abs_ge_1500mw_pct,share_import_ge_1000mw_pct,share_export_ge_1000mw_pct,longest_near_zero_run_hours,deadband_mw,primary_state,primary_state_share_pct,import_export_margin_pct,abs_import_export_margin_pct,direction_bias,mostly_direction
INTNEM,2026,Spring,Belgium (Nemolink),BELGIUM,1366,2026-03-01 00:00:00+00:00,2026-05-31 23:30:00+00:00,4416,4416,0,100.0,2208.0,74.59239130434783,25.317028985507246,0.09057971014492754,import,418.5951086956522,706.0,-1020.0,-14.5,996.0,1016.0,766.5318761384335,605.0447227191413,1018.0,1022.0,1022.0,1020.0,30.643858616079957,51.68374816983895,-74.67057101024889,74.37774524158127,56.11507145962178,44.29317150213333,74.81698389458272,74.67057101024889,1262.478,338.21999999999997,924.258,1600.698,243,79.25707814269536,73.61865942028986,19.180253623188406,0.0,12.862318840579709,6.317934782608696,0.5,1.0,import,74.59239130434783,49.27536231884058,49.27536231884058,import,mostly_import
INTNEM,2026,Summer,Belgium (Nemolink),BELGIUM,1366,2026-06-01 00:00:00+00:00,2026-06-30 22:30:00+00:00,1438,1438,0,100.0,719.0,59.38803894297635,40.333796940194716,0.27816411682892905,import,106.08066759388039,247.0,-1022.0,-599.5,723.5,1016.0,625.8501170960187,658.5034482758621,1018.0,1044.0,1044.0,1022.0,7.7657882572386825,18.081991215226942,-74.81698389458272,74.37774524158127,45.81626040234397,48.20669460291816,76.42752562225475,74.81698389458272,267.23800000000006,190.96599999999998,76.27199999999999,458.204,76,76.15866388308977,65.0904033379694,18.08066759388039,0.0,7.093184979137692,10.987482614742698,1.0,1.0,import,59.38803894297635,19.054242002781635,19.054242002781635,import,mostly_import
INTNEM,2026,Winter,Belgium (Nemolink),BELGIUM,1366,2025-12-01 00:00:00+00:00,2026-02-28 23:30:00+00:00,4320,4320,0,100.0,2160.0,60.416666666666664,38.842592592592595,0.7407407407407408,import,168.38564814814814,228.0,-1020.0,-402.0,832.0,998.0,650.2743295019158,577.9439809296782,1034.0,1022.0,1034.0,1020.0,12.326914212895177,16.691068814055637,-74.67057101024889,73.06002928257686,47.60427009530862,42.30922261564262,75.69546120058565,74.67057101024889,848.6080000000001,484.895,363.71299999999997,1333.5030000000002,245,81.68557536466774,62.291666666666664,11.180555555555555,0.0,4.652777777777778,6.527777777777779,3.0,1.0,import,60.416666666666664,21.57407407407407,21.57407407407407,import,mostly_import
INTNSL,2021,Autumn,North Sea Link (INTNSL),NORWAY2,1846,2021-10-01 23:00:00+00:00,2021-11-30 23:30:00+00:00,2875,2882,7,99.75711311589174,1437.5,96.86956521739131,2.782608695652174,0.34782608695652173,import,650.9982608695652,694.0,264.80000000000007,694.0,694.0,698.0,675.1877917414722,109.725,698.0,738.0,738.0,698.0,35.26534457581611,37.594799566630556,14.344528710725898,37.81148429035753,36.575720029332196,5.943932827735644,39.978331527627304,37.81148429035753,940.1990000000001,4.389,935.81,944.588,20,9.996528982992016,93.32173913043478,0.0,0.0,0.0,0.0,1.5,1.0,import,96.86956521739131,94.08695652173914,94.08695652173914,import,mostly_import
INTNSL,2022,Autumn,North Sea Link (INTNSL),NORWAY2,1846,2022-09-01 00:00:00+00:00,2022-11-30 23:30:00+00:00,4367,4368,1,99.97710622710623,2183.5,48.889397755896496,51.01900618273414,0.09159606136936112,export,38.598580261048774,-6.0,-1148.0,-862.0,1096.0,1258.0,848.5817330210773,737.5053859964094,1398.0,1280.0,1398.0,1258.0,2.090930675029726,-0.3250270855904659,-62.188515709642466,68.14734561213434,45.96867459485793,39.95153770294742,75.73131094257855,68.14734561213434,905.8610000000001,821.5809999999999,84.28,1727.442,134,44.1859400045798,70.8953514998855,50.24043966109457,0.0,28.234485917105562,22.00595374398901,1.0,1.0,export,51.01900618273414,-2.129608426837642,2.129608426837642,export,mostly_export
INTNSL,2022,Spring,North Sea Link (INTNSL),NORWAY2,1846,2022-03-01 00:00:00+00:00,2022-05-31 23:30:00+00:00,4413,4416,3,99.93206521739131,2206.5,65.2390663947428,34.149104917289826,0.6118286879673691,import,356.07613868116925,694.0,-738.0,-142.0,694.0,1260.0,779.9673497742272,447.3536828135368,1400.0,822.0,1400.0,1260.0,19.289064933974505,37.594799566630556,-39.978331527627304,68.25568797399784,42.251752425472766,24.233677292174256,75.83965330444204,68.25568797399784,1122.7630000000001,337.0810000000001,785.6820000000002,1459.844,92,30.006795016987542,75.05098572399727,22.705642420122366,0.0,22.705642420122366,0.0,3.0,1.0,import,65.2390663947428,31.08996147745298,31.08996147745298,import,mostly_import
INTNSL,2022,Summer,North Sea Link (INTNSL),NORWAY2,1846,2022-06-01 00:00:00+00:00,2022-08-31 23:30:00+00:00,4413,4416,3,99.93206521739131,2206.5,56.01631543167913,41.85361432132336,2.1300702469975072,import,232.7364604577385,128.0,-1080.0,-308.0,830.0,1396.0,783.1771844660194,492.12127774769897,1846.0,1240.0,1846.0,1396.0,12.607608908869906,6.933911159263271,-58.50487540628385,75.62296858071505,42.425632961322826,26.658790777231793,100.0,75.62296858071505,968.007,454.474,513.533,1422.4810000000002,211,68.81993204983013,58.96215726263313,27.57761160208475,0.04532064355313845,21.617946974847044,5.959664627237707,8.5,1.0,import,56.01631543167913,14.16270111035577,14.16270111035577,import,mostly_import
INTNSL,2022,Winter,North Sea Link (INTNSL),NORWAY2,1846,2021-12-01 00:00:00+00:00,2022-02-28 23:30:00+00:00,4304,4320,16,99.62962962962963,2152.0,93.12267657992564,6.226765799256506,0.6505576208178439,import,663.4405204460967,694.0,-124.0,694.0,694.0,1048.0,743.9890219560879,471.86567164179104,1050.0,926.0,1050.0,1048.0,35.93935647053612,37.594799566630556,-6.717226435536294,56.77139761646804,40.30276391961472,25.561520673986518,56.87973997833152,56.77139761646804,1490.9540000000002,63.230000000000004,1427.7240000000002,1554.1840000000002,49,16.33711507293355,90.07899628252788,21.514869888475836,0.0,21.514869888475836,0.0,5.5,1.0,import,93.12267657992564,86.89591078066913,86.89591078066913,import,mostly_import
INTNSL,2023,Autumn,North Sea Link (INTNSL),NORWAY2,1846,2023-09-01 00:00:00+00:00,2023-11-30 23:30:00+00:00,4368,4368,0,100.0,2184.0,81.70787545787546,4.647435897435898,13.644688644688644,import,1031.1163003663003,1398.0,0.0,698.0,1400.0,1400.0,1280.9391986550854,333.7733990147783,1400.0,1438.0,1438.0,1400.0,55.856787668813666,75.73131094257855,0.0,75.83965330444204,69.38998909290821,18.08089918823285,77.89815817984832,75.83965330444204,2285.8360000000002,33.878,2251.958,2319.7140000000004,41,13.5195786581177,79.02930402930403,71.56593406593407,0.0,71.24542124542124,0.3205128205128205,251.5,1.0,import,81.70787545787546,77.06043956043956,77.06043956043956,import,mostly_import
INTNSL,2023,Spring,North Sea Link (INTNSL),NORWAY2,1846,2023-03-01 00:00:00+00:00,2023-05-31 23:30:00+00:00,4416,4416,0,100.0,2208.0,96.01449275362319,3.940217391304348,0.04528985507246377,import,1065.3609601449275,1096.0,114.5,1096.0,1296.0,1398.0,1125.2372641509435,381.44827586206895,1398.0,1044.0,1398.0,1398.0,57.71186132962771,59.37161430119177,6.202600216684724,75.73131094257855,60.95543142746172,20.663503567826055,75.73131094257855,75.73131094257855,2385.5029999999997,33.186,2352.317,2418.6890000000003,40,13.04643261608154,92.36865942028986,83.03894927536231,0.0,82.6086956521739,0.4302536231884058,0.5,1.0,import,96.01449275362319,92.07427536231884,92.07427536231884,import,mostly_import
