interconnectorId,interconnectorName,week,samples,mean_signed_mw,p10_signed_mw,p25_signed_mw,median_signed_mw,p75_signed_mw,p90_signed_mw,mean_signed_pct_capacity,p10_signed_pct_capacity,p25_signed_pct_capacity,median_signed_pct_capacity,p75_signed_pct_capacity,p90_signed_pct_capacity,mean_import_share_pct,mean_export_share_pct
INTGRNL,Ireland (Greenlink),38,7,-317.452380952381,-508.3916666666667,-455.64583333333337,-388.5416666666667,-247.47916666666669,-91.10833333333323,-61.28424342710057,-98.14510939510939,-87.96251608751608,-75.00804375804375,-47.77590090090089,-17.58848133848132,15.476190476190476,84.22619047619048
INTGRNL,Ireland (Greenlink),39,7,-373.99404761904765,-507.925,-505.1041666666667,-478.9583333333333,-408.75,-152.06666666666646,-72.19962309248022,-98.0550193050193,-97.51045688545688,-92.4629987129987,-78.9092664092664,-29.356499356499313,12.5,87.20238095238095
INTGRNL,Ireland (Greenlink),40,7,-160.79761904761904,-350.325,-305.375,-231.375,-100.66666666666666,94.9500000000001,-31.042011399154255,-67.63030888030887,-58.952702702702695,-44.66698841698841,-19.433719433719432,18.330115830115858,34.523809523809526,65.47619047619048
INTGRNL,Ireland (Greenlink),41,7,-404.39285714285717,-513.5916666666666,-513.2708333333333,-485.0416666666667,-331.54166666666663,-216.24166666666662,-78.0681191395477,-99.14897039897039,-99.08703346203346,-93.63738738738738,-64.00418275418275,-41.74549549549549,8.928571428571429,91.07142857142857
INTGRNL,Ireland (Greenlink),42,7,-410.25595238095235,-514.0,-514.0,-499.4166666666667,-384.8958333333333,-208.33333333333326,-79.19999080713366,-99.22779922779922,-99.22779922779922,-96.41248391248392,-74.30421492921494,-40.218790218790204,8.630952380952381,91.07142857142857
INTGRNL,Ireland (Greenlink),43,7,-364.35714285714283,-491.40833333333336,-467.41666666666663,-377.5416666666667,-262.625,-223.86666666666665,-70.3392167677882,-94.86647361647361,-90.23487773487773,-72.88449163449162,-50.699806949806955,-43.217503217503214,8.928571428571429,90.47619047619048
INTGRNL,Ireland (Greenlink),44,7,-224.79166666666669,-438.76666666666665,-389.70833333333337,-256.25,-74.56250000000001,96.91666666666669,-43.396074646074645,-84.70398970398969,-75.23326898326899,-49.469111969111964,-14.394305019305017,18.709781209781212,28.571428571428573,71.13095238095238
INTGRNL,Ireland (Greenlink),45,7,-380.3392857142857,-514.0,-499.125,-363.2083333333333,-302.6875,-244.36666666666662,-73.42457253171538,-99.22779922779922,-96.3561776061776,-70.11743886743886,-58.433880308880305,-47.175032175032165,11.011904761904761,88.69047619047619
INTGRNL,Ireland (Greenlink),46,7,-389.2261904761904,-499.525,-471.5833333333333,-436.75,-292.8333333333333,-270.0,-75.1401912116198,-96.43339768339767,-91.03925353925354,-84.31467181467181,-56.53153153153153,-52.12355212355212,8.928571428571429,90.77380952380952
INTGRNL,Ireland (Greenlink),47,7,-294.9583333333333,-485.3166666666666,-460.22916666666663,-324.5,-207.97916666666666,-70.6249999999999,-56.94176319176319,-93.69047619047619,-88.84732947232948,-62.64478764478764,-40.150418275418275,-13.634169884169864,22.023809523809526,77.38095238095238
INTGRNL,Ireland (Greenlink),48,7,-307.30357142857144,-502.85,-416.125,-258.1666666666667,-212.83333333333331,-169.09166666666664,-59.3250137892995,-97.07528957528957,-80.33301158301158,-49.83912483912484,-41.087516087516086,-32.643178893178884,18.154761904761905,77.97619047619048
INTGRNL,Ireland (Greenlink),49,7,-424.86309523809524,-500.075,-496.7083333333333,-487.125,-399.5,-298.29999999999995,-82.01990255561684,-96.53957528957528,-95.88963963963963,-94.03957528957528,-77.12355212355212,-57.58687258687257,5.654761904761904,94.04761904761904
INTGRNL,Ireland (Greenlink),50,7,-133.30357142857142,-318.025,-192.4375,-142.58333333333334,-31.562500000000007,62.33333333333335,-25.734280198565916,-61.394787644787634,-37.15009652509652,-27.525740025740024,-6.093146718146718,12.033462033462035,45.23809523809524,53.86904761904763
INTGRNL,Ireland (Greenlink),51,7,-329.10714285714283,-512.3249999999999,-481.3333333333333,-407.5,-267.125,-72.75833333333323,-63.53419746276889,-98.90444015444015,-92.92149292149291,-78.66795366795367,-51.568532818532816,-14.046010296010273,19.940476190476186,80.05952380952381
INTGRNL,Ireland (Greenlink),52,7,-422.79166666666663,-506.51666666666665,-483.0,-409.5,-383.08333333333337,-349.9083333333333,-81.62001287001287,-97.78314028314028,-93.24324324324324,-79.05405405405405,-73.95431145431145,-67.5498712998713,1.1904761904761902,98.80952380952381
INTIFA2,IFA2 (INTIFA2),1,35,367.4916666666667,-4.125,58.6875,417.5416666666667,684.7083333333333,779.8416666666667,22.600963509635093,-0.253690036900369,3.6093173431734313,25.679069290692908,42.10998359983599,47.960742107421076,61.726190476190474,38.154761904761905
INTIFA2,IFA2 (INTIFA2),2,35,353.1391590678825,-391.975,-4.0,472.0833333333333,786.2708333333333,946.9583333333334,21.718275465429425,-24.10670356703567,-0.24600246002460024,29.033415334153343,48.35613981139811,58.238519885198855,58.005319148936174,41.93515704154002
INTIFA2,IFA2 (INTIFA2),3,35,101.90738601823708,-444.7416666666667,-188.95833333333334,-4.0,488.66666666666663,666.4166666666666,6.267366913790718,-27.35188601886019,-11.621053710537105,-0.24600246002460024,30.053300533005327,40.985034850348505,48.47407970280311,51.402904424181024
INTIFA2,IFA2 (INTIFA2),4,35,240.73690476190475,-529.5416666666664,-2.7708333333333335,253.375,644.3125,955.625,14.805467697534118,-32.5671381713817,-0.1704079540795408,15.58271832718327,39.625615006150056,58.77152521525215,56.25,43.75
INTIFA2,IFA2 (INTIFA2),5,35,206.64412360688956,-247.14999999999995,-4.0,63.791666666666664,616.9166666666667,911.9916666666669,12.7087406892306,-15.199876998769986,-0.24600246002460024,3.9232267322673224,37.94075440754408,56.08804838048382,49.02608915906789,50.8548632218845
INTIFA2,IFA2 (INTIFA2),6,35,235.17168186423504,-335.64042553191484,-86.36170212765957,54.583333333333336,675.2708333333333,927.7416666666667,14.463203066681123,-20.642092591138677,-5.311297793829002,3.356908569085691,41.529571545715456,57.05668306683067,53.913373860182375,45.908054711246194
INTIFA2,IFA2 (INTIFA2),7,35,478.7850810536981,-4.0,185.08333333333334,518.875,749.1875,938.9083333333334,29.44557694057184,-0.24600246002460024,11.382738827388273,31.91113161131611,46.07549200492005,57.74343993439934,71.89716312056737,27.983789260385006
INTIFA2,IFA2 (INTIFA2),8,35,440.5702380952381,2.1000000000000054,113.54166666666667,381.2083333333333,824.8541666666667,976.9916666666667,27.095340596263107,0.12915129151291557,6.982882328823288,23.444546945469455,50.7290385403854,60.08558835588356,68.98809523809524,30.833333333333336
INTIFA2,IFA2 (INTIFA2),9,35,495.22993920972647,-184.13333333333333,207.97916666666669,562.75,920.0625,985.5666666666666,30.456945830856487,-11.32431324313243,12.790846658466585,34.60947109471095,56.58440959409594,60.6129561295613,74.02862208713273,25.792806484295845
INTIFA2,IFA2 (INTIFA2),10,35,472.9247973657548,-337.22499999999997,-2.8125,714.1666666666666,962.4791666666667,986.3666666666667,29.085165889652817,-20.739544895448955,-0.17297047970479706,43.92168921689217,59.193060680606806,60.66215662156621,72.7241641337386,27.09726443768997
INTIFA2,IFA2 (INTIFA2),11,35,593.9380952380952,-360.59166666666664,599.8125,823.2916666666666,934.2083333333333,971.275,36.52755813272419,-22.176609266092658,36.88883763837639,50.63294382943829,57.45438704387044,59.7340098400984,84.58333333333333,15.416666666666668
INTIFA2,IFA2 (INTIFA2),12,35,706.9773809523809,222.83333333333334,709.0833333333333,825.9166666666666,972.7708333333333,991.8833333333333,43.47954372400867,13.704387043870438,43.6090610906109,50.79438294382944,59.8260045100451,61.001435014350136,89.10714285714286,10.833333333333334
INTIFA2,IFA2 (INTIFA2),13,35,537.6511904761905,-553.0333333333333,472.83333333333337,826.125,941.5208333333334,974.1083333333333,33.06587887307444,-34.011890118901185,29.07954079540795,50.807195571955724,57.90411029110291,59.90826158261583,80.53571428571429,19.464285714285715
INTIFA2,IFA2 (INTIFA2),14,35,431.29047619047617,-278.75833333333327,119.8125,602.5,877.625,985.275,26.524629532009605,-17.143808938089375,7.368542435424354,37.054120541205414,53.974477244772444,60.5950184501845,75.29761904761904,24.583333333333332
INTIFA2,IFA2 (INTIFA2),15,35,503.5666666666666,-161.39166666666662,154.75,708.875,966.125,991.2833333333333,30.969659696596967,-9.925686756867567,9.517220172201723,43.596248462484624,59.41728167281673,60.96453464534645,78.27380952380953,21.666666666666664
INTIFA2,IFA2 (INTIFA2),16,35,500.6892857142857,-414.5416666666666,170.52083333333331,784.5,942.2291666666667,985.725,30.792698998418558,-25.49456744567445,10.487136121361212,48.247232472324725,57.94767322673226,60.62269372693727,76.19047619047619,23.80952380952381
INTIFA2,IFA2 (INTIFA2),17,35,554.9930597771023,-552.2916666666666,475.35416666666663,881.5833333333334,983.7916666666666,992.0,34.132414500436795,-33.966277162771625,29.23457359573596,54.21791717917179,60.50379253792538,61.00861008610085,79.52380952380953,20.416666666666668
INTIFA2,IFA2 (INTIFA2),18,35,434.5642857142857,-828.8333333333333,-2.0,872.4166666666666,988.1041666666667,992.0,26.72597083113688,-50.97375973759737,-0.12300123001230012,53.654161541615416,60.7690139401394,61.00861008610085,68.21428571428571,31.726190476190478
INTIFA2,IFA2 (INTIFA2),19,35,517.0964285714285,-986.3583333333333,482.2916666666667,949.75,992.0,992.0,31.8017483746266,-60.66164411644117,29.661234112341123,58.41020910209102,61.00861008610085,61.00861008610085,78.80952380952381,21.071428571428573
