interconnectorId,interconnectorName,date,observations,mean_signed_mw,median_signed_mw,p10_signed_mw,p90_signed_mw,rolling_7d_mean_signed_mw,rolling_30d_mean_signed_mw,rolling_90d_mean_signed_mw,import_share_pct,export_share_pct,near_zero_share_pct,rolling_7d_import_share_pct,rolling_30d_import_share_pct,rolling_90d_import_share_pct,rolling_7d_export_share_pct,rolling_30d_export_share_pct,rolling_90d_export_share_pct,import_gwh,export_gwh,net_gwh,rolling_7d_import_gwh,rolling_30d_import_gwh,rolling_90d_import_gwh,rolling_7d_export_gwh,rolling_30d_export_gwh,rolling_90d_export_gwh,rolling_7d_net_gwh,rolling_30d_net_gwh,rolling_90d_net_gwh
INTEW,Ireland(East-West),2023-11-14 00:00:00+00:00,48,-127.91666666666667,-34.0,-511.0,0.0,-193.67857142857153,-300.0111111111111,-270.5717592592593,0.0,68.75,31.25,11.30952380952381,5.833333333333336,8.680555555555555,64.58333333333334,81.66666666666667,77.19907407407408,0.0,3.0700000000000003,-3.0700000000000003,3.702000000000003,5.8350000000000035,30.715000000000003,36.24,221.84300000000002,615.1500000000001,-32.538,-216.008,-584.4350000000001
INTEW,Ireland(East-West),2023-11-15 00:00:00+00:00,48,-319.625,-528.0,-530.0,0.0,-222.25000000000006,-301.04305555555555,-271.89444444444445,4.166666666666666,75.0,20.833333333333336,7.142857142857144,5.972222222222224,8.657407407407407,66.66666666666666,81.18055555555556,77.19907407407408,0.06,7.731000000000001,-7.671,1.384000000000003,5.895000000000004,30.597,38.722,222.64600000000002,617.889,-37.338,-216.751,-587.292
INTEW,Ireland(East-West),2023-11-16 00:00:00+00:00,48,-239.625,-199.0,-530.0,74.60000000000001,-226.66071428571436,-309.7027777777778,-274.1013888888889,20.833333333333336,62.5,16.666666666666664,7.142857142857144,5.625000000000002,8.703703703703704,66.07142857142857,82.36111111111111,77.29166666666667,0.428,6.179,-5.751,1.230000000000003,5.470000000000004,30.755000000000003,39.309000000000005,228.45600000000002,622.8140000000001,-38.079,-222.98600000000002,-592.0590000000001
INTEW,Ireland(East-West),2023-11-17 00:00:00+00:00,48,-91.75,-40.0,-530.0,399.8000000000001,-198.7440476190477,-304.12083333333334,-276.18055555555554,25.0,64.58333333333334,10.416666666666668,10.714285714285714,5.694444444444446,8.541666666666666,64.28571428571429,82.15277777777777,77.93981481481481,1.9480000000000002,4.15,-2.202,3.1780000000000035,6.725000000000003,30.373,36.567,225.692,626.923,-33.388999999999996,-218.967,-596.5500000000001
INTEW,Ireland(East-West),2023-11-18 00:00:00+00:00,48,13.583333333333334,0.0,-0.5999999999999996,54.60000000000001,-151.28571428571436,-287.2486111111111,-277.31296296296296,18.75,10.416666666666668,70.83333333333334,13.392857142857142,6.319444444444447,8.055555555555555,55.35714285714286,79.16666666666666,78.05555555555556,0.375,0.049,0.326,3.5530000000000035,7.100000000000003,27.976000000000003,28.969,213.919,626.972,-25.415999999999997,-206.81900000000002,-598.996
INTEW,Ireland(East-West),2023-11-19 00:00:00+00:00,48,-156.75,-106.0,-460.0,0.0,-154.32738095238102,-280.98333333333335,-281.81203703703704,8.333333333333332,62.5,29.166666666666668,13.988095238095239,6.388888888888891,7.152777777777778,55.654761904761905,78.19444444444444,78.75,0.047,3.809,-3.762,3.5700000000000034,7.090000000000004,22.067000000000004,29.497000000000003,209.39800000000002,630.7810000000001,-25.927,-202.30800000000002,-608.7139999999999
INTEW,Ireland(East-West),2023-11-20 00:00:00+00:00,48,-16.583333333333332,0.0,-127.8,45.20000000000002,-134.09523809523816,-265.2138888888889,-278.2652777777778,27.083333333333332,22.916666666666664,50.0,14.880952380952381,7.291666666666669,7.361111111111112,52.38095238095239,75.625,77.98611111111111,0.333,0.7310000000000001,-0.398,3.1910000000000034,7.4230000000000045,22.234,25.719,198.377,623.287,-22.528,-190.954,-601.053
INTEW,Ireland(East-West),2023-11-21 00:00:00+00:00,48,-331.1666666666667,-379.0,-530.0,-31.199999999999847,-163.13095238095246,-264.1166666666667,-278.2351851851852,0.0,91.66666666666666,8.333333333333332,14.880952380952381,7.222222222222224,7.361111111111112,55.654761904761905,75.76388888888889,77.96296296296296,0.0,7.948,-7.948,3.1910000000000034,7.417000000000004,22.234,30.597,197.58100000000002,623.2220000000001,-27.406,-190.16400000000002,-600.9879999999999
INTEW,Ireland(East-West),2023-11-22 00:00:00+00:00,48,-13.875,0.0,-58.0,3.0000000000000426,-119.45238095238103,-255.9527777777778,-276.23333333333335,10.416666666666668,41.66666666666667,47.91666666666667,15.773809523809526,7.569444444444446,7.268518518518519,50.89285714285714,74.79166666666667,77.66203703703704,0.108,0.441,-0.33299999999999996,3.2390000000000034,7.525000000000004,21.983,23.307000000000002,191.811,618.6469999999999,-20.067999999999998,-184.28600000000003,-596.6640000000001
INTEW,Ireland(East-West),2023-11-23 00:00:00+00:00,48,-283.7916666666667,-330.0,-528.0,-6.0,-125.76190476190484,-250.01805555555558,-277.35740740740744,0.0,93.75,6.25,12.797619047619047,7.569444444444446,7.037037037037037,55.35714285714286,74.58333333333333,77.96296296296296,0.0,6.811,-6.811,2.8110000000000035,7.525000000000004,21.362000000000002,23.939,187.53799999999998,620.454,-21.127999999999997,-180.01300000000003,-599.092
INTEW,Ireland(East-West),2023-11-24 00:00:00+00:00,48,-522.3333333333334,-528.0,-530.0,-528.0,-187.2738095238096,-260.0638888888889,-282.699074074074,0.0,100.0,0.0,9.226190476190476,7.569444444444446,6.944444444444445,60.416666666666664,75.06944444444444,78.63425925925925,0.0,12.536000000000001,-12.536000000000001,0.8630000000000031,7.525000000000004,21.262,32.325,194.771,631.892,-31.461999999999996,-187.24600000000004,-610.63
INTEW,Ireland(East-West),2023-11-25 00:00:00+00:00,48,-446.4583333333333,-532.0,-532.0,-155.19999999999993,-252.99404761904768,-261.89166666666665,-284.39351851851853,0.0,100.0,0.0,6.547619047619048,7.569444444444446,6.944444444444445,73.21428571428571,75.06944444444444,78.77314814814815,0.0,10.715,-10.715,0.4880000000000031,7.525000000000004,21.262,42.991,196.087,635.552,-42.503,-188.562,-614.2900000000001
INTEW,Ireland(East-West),2023-11-26 00:00:00+00:00,48,-418.2916666666667,-490.0,-532.0,-180.39999999999995,-290.35714285714295,-262.34722222222223,-284.59444444444443,0.0,100.0,0.0,5.357142857142857,7.569444444444446,6.944444444444445,78.57142857142857,75.06944444444444,78.81944444444444,0.0,10.039,-10.039,0.4410000000000031,7.525000000000004,21.262,49.221000000000004,196.41500000000002,635.9860000000001,-48.779999999999994,-188.89000000000001,-614.724
INTEW,Ireland(East-West),2023-11-27 00:00:00+00:00,48,-212.54166666666666,-134.0,-530.0,0.0,-318.35119047619054,-254.06944444444446,-286.24861111111113,0.0,62.5,37.5,1.4880952380952384,7.569444444444446,6.875000000000001,84.22619047619048,73.81944444444444,78.91203703703704,0.0,5.101,-5.101,0.10800000000000311,7.525000000000004,21.211000000000002,53.591,190.455,639.508,-53.483,-182.93,-618.297
INTEW,Ireland(East-West),2023-11-28 00:00:00+00:00,48,-507.0833333333333,-530.0,-532.0,-442.9999999999999,-343.48214285714295,-254.77916666666667,-288.54027777777776,0.0,100.0,0.0,1.4880952380952384,7.569444444444446,6.851851851851852,85.41666666666666,73.81944444444444,79.07407407407408,0.0,12.17,-12.17,0.10800000000000311,7.525000000000004,21.199,57.813,190.966,644.446,-57.705,-183.441,-623.247
INTEW,Ireland(East-West),2023-11-29 00:00:00+00:00,48,-109.83333333333333,-42.0,-508.6,145.8,-357.19047619047626,-245.92083333333332,-286.4837962962963,27.083333333333332,56.25,16.666666666666664,3.869047619047619,8.472222222222223,7.083333333333333,87.5,72.36111111111111,78.86574074074075,1.0130000000000001,3.649,-2.636,1.0130000000000032,8.538000000000004,22.087,61.021,185.601,640.892,-60.007999999999996,-177.063,-618.805
INTEW,Ireland(East-West),2023-11-30 00:00:00+00:00,48,135.33333333333334,74.0,-178.79999999999998,504.0,-297.31547619047626,-232.05694444444447,-280.2824074074074,54.166666666666664,31.25,14.583333333333334,11.607142857142858,9.861111111111114,7.685185185185185,78.57142857142857,71.25,78.10185185185186,4.407,1.159,3.248,5.4200000000000035,12.785000000000004,26.494,55.369,179.866,631.904,-49.94899999999999,-167.08100000000002,-605.4100000000001
INTEW,Ireland(East-West),2023-12-01 00:00:00+00:00,48,-260.5833333333333,-279.0,-433.2,-60.199999999999974,-259.9226190476191,-227.99583333333334,-278.925,4.166666666666666,95.83333333333334,0.0,12.202380952380953,10.000000000000002,7.731481481481481,77.97619047619048,71.25,78.0787037037037,0.033,6.287,-6.2540000000000004,5.453000000000004,12.818000000000003,26.527,49.12,176.975,629.0050000000001,-43.667,-164.15699999999998,-602.4780000000001
INTEW,Ireland(East-West),2023-12-02 00:00:00+00:00,48,-381.2083333333333,-430.0,-532.0,-99.59999999999988,-250.60119047619057,-223.91944444444445,-280.5648148148148,0.0,97.91666666666666,2.083333333333333,12.202380952380953,10.000000000000002,7.731481481481481,77.67857142857143,71.18055555555556,78.49537037037037,0.0,9.149000000000001,-9.149000000000001,5.453000000000004,12.818000000000003,26.527,47.554,174.04,632.547,-42.101,-161.22199999999998,-606.0200000000001
INTEW,Ireland(East-West),2023-12-03 00:00:00+00:00,48,-326.4583333333333,-391.0,-532.0,-17.39999999999999,-237.48214285714292,-221.54444444444445,-281.1074074074074,0.0,97.91666666666666,2.083333333333333,12.202380952380953,10.000000000000002,7.731481481481481,77.38095238095238,71.45833333333333,78.63425925925925,0.0,7.835,-7.835,5.453000000000004,12.818000000000003,26.527,45.35,172.33,633.7189999999999,-39.89699999999999,-159.512,-607.192
INTEW,Ireland(East-West),2023-12-04 00:00:00+00:00,48,-87.54166666666667,-6.0,-286.4,0.0,-219.62500000000003,-218.53750000000002,-280.4953703703704,2.083333333333333,54.166666666666664,43.75,12.5,10.069444444444446,7.685185185185185,76.19047619047619,70.27777777777777,78.35648148148148,0.01,2.111,-2.101,5.463000000000004,12.828000000000003,26.396,42.36,170.175,632.266,-36.89699999999999,-157.347,-605.87
