interconnectorId,interconnectorName,week,samples,mean_signed_mw,p10_signed_mw,p25_signed_mw,median_signed_mw,p75_signed_mw,p90_signed_mw,mean_import_share_pct,mean_export_share_pct
INTVKL,Denmark (Viking link),1,21,791.827380952381,227.16666666666666,424.4166666666667,728.9583333333334,1171.1666666666667,1386.4583333333333,89.28571428571429,7.936507936507938
INTVKL,Denmark (Viking link),2,21,240.12698412698415,-460.0833333333333,-196.04166666666666,390.25,700.0,759.8333333333334,61.607142857142854,35.714285714285715
INTVKL,Denmark (Viking link),3,21,369.3809523809524,-84.41666666666667,-28.416666666666668,306.0,735.5,904.0,72.02380952380952,25.297619047619047
INTVKL,Denmark (Viking link),4,21,635.3154761904761,42.666666666666664,225.125,713.9583333333334,1032.4583333333333,1174.5833333333333,79.16666666666667,20.436507936507937
INTVKL,Denmark (Viking link),5,21,762.8373015873016,138.0,327.875,922.9166666666666,1138.4583333333333,1256.75,83.13492063492063,12.3015873015873
INTVKL,Denmark (Viking link),6,21,464.32142857142856,-285.4583333333333,0.0,657.8333333333334,939.3333333333334,1128.2083333333333,62.00396825396825,18.154761904761905
INTVKL,Denmark (Viking link),7,21,54.517857142857146,-1010.25,-873.75,128.0,715.9166666666666,1066.0833333333333,52.28174603174604,47.123015873015866
INTVKL,Denmark (Viking link),8,21,315.9761904761905,-513.7916666666666,-262.2083333333333,446.0,860.5833333333334,1106.0833333333333,64.48412698412699,35.11904761904762
INTVKL,Denmark (Viking link),9,21,208.1051587301587,-766.3333333333334,-461.9583333333333,220.41666666666666,893.125,1020.625,59.72222222222223,39.285714285714285
INTVKL,Denmark (Viking link),10,21,607.4325396825398,41.625,277.0,662.5833333333334,853.5416666666666,1329.1666666666667,79.36507936507935,20.13888888888889
INTVKL,Denmark (Viking link),11,21,342.0456349206349,-380.4583333333333,-114.33333333333333,441.5416666666667,771.2916666666666,1144.6666666666667,65.37698412698413,34.02777777777778
INTVKL,Denmark (Viking link),12,21,401.3095238095238,-7.875,102.375,347.5833333333333,713.4166666666666,961.1666666666666,68.5515873015873,31.051587301587304
INTVKL,Denmark (Viking link),13,21,415.05158730158735,-173.375,187.20833333333334,469.8333333333333,703.2916666666666,835.3333333333334,71.13095238095238,28.86904761904762
INTVKL,Denmark (Viking link),14,21,220.71626984126985,-184.91666666666666,97.04166666666667,227.29166666666666,423.0833333333333,646.25,58.73015873015873,40.67460317460317
INTVKL,Denmark (Viking link),15,21,178.36904761904762,-316.6666666666667,-31.458333333333332,0.041666666666666664,588.7083333333334,862.2916666666666,44.54365079365079,29.166666666666668
INTVKL,Denmark (Viking link),16,21,64.54563492063491,-587.0,-383.7083333333333,22.5,441.2083333333333,835.8333333333334,48.611111111111114,49.00793650793651
INTVKL,Denmark (Viking link),17,21,306.44246031746036,-309.6666666666667,-177.625,130.83333333333334,707.75,1234.0833333333333,60.81349206349206,37.10317460317461
INTVKL,Denmark (Viking link),18,21,523.8670634920634,27.666666666666668,182.625,434.7916666666667,880.8333333333334,1177.8333333333333,71.82539682539682,27.28174603174603
INTVKL,Denmark (Viking link),19,21,166.10714285714286,-268.25,14.375,180.41666666666666,298.2083333333333,468.4583333333333,59.027777777777786,40.376984126984134
INTVKL,Denmark (Viking link),20,21,597.422619047619,0.0,0.0,606.7083333333334,1092.75,1234.75,60.01984126984127,7.341269841269841
INTVKL,Denmark (Viking link),21,21,111.76190476190476,0.0,0.0,0.0,156.29166666666666,290.875,23.80952380952381,11.607142857142858
INTVKL,Denmark (Viking link),22,21,102.8829365079365,-412.5833333333333,-138.45833333333334,0.0,403.25,687.0416666666666,37.10317460317461,30.952380952380953
INTVKL,Denmark (Viking link),23,21,243.75595238095238,-331.25,7.458333333333333,295.4583333333333,471.3333333333333,804.9166666666666,60.51587301587301,38.29365079365079
INTVKL,Denmark (Viking link),24,21,538.3472222222222,52.166666666666664,118.91666666666667,525.9166666666666,885.7083333333334,1109.25,73.80952380952381,26.19047619047619
