interconnectorId,interconnectorName,week,samples,mean_signed_mw,p10_signed_mw,p25_signed_mw,median_signed_mw,p75_signed_mw,p90_signed_mw,mean_import_share_pct,mean_export_share_pct
INTIRL,Northern Ireland(Moyle),38,35,-200.5414133738602,-422.96666666666664,-398.91666666666663,-204.54166666666666,-63.979166666666664,14.550000000000034,23.589159067882473,72.34422492401215
INTIRL,Northern Ireland(Moyle),39,35,-125.53095238095237,-424.3583333333333,-367.3958333333333,-101.66666666666667,86.60416666666667,161.43333333333334,32.857142857142854,63.69047619047618
INTIRL,Northern Ireland(Moyle),40,35,-119.03039513677811,-399.9083333333333,-340.30274822695037,-107.04166666666667,33.33333333333333,189.15833333333336,34.464285714285715,62.61904761904761
INTIRL,Northern Ireland(Moyle),41,35,-282.8745187436677,-441.3916666666667,-406.60416666666663,-313.125,-206.125,-46.54166666666654,13.308004052684902,85.79913880445795
INTIRL,Northern Ireland(Moyle),42,35,-142.40714285714284,-432.0833333333333,-373.3125,-244.83333333333334,78.0625,213.17500000000007,32.02380952380952,65.89285714285714
INTIRL,Northern Ireland(Moyle),43,35,-141.43095238095236,-404.6,-367.85416666666663,-235.125,54.60416666666667,314.8750000000001,30.65476190476191,66.60714285714286
INTIRL,Northern Ireland(Moyle),44,35,-231.04404761904763,-433.93333333333334,-406.79166666666663,-290.5,-114.1875,75.33333333333346,22.202380952380953,75.71428571428571
INTIRL,Northern Ireland(Moyle),45,35,-140.8047619047619,-417.43333333333334,-332.77083333333337,-182.375,82.875,176.75833333333335,32.261904761904766,66.13095238095238
INTIRL,Northern Ireland(Moyle),46,35,-185.30833333333334,-433.0083333333333,-395.35416666666663,-205.79166666666666,-14.645833333333332,115.88333333333334,26.428571428571427,71.9047619047619
INTIRL,Northern Ireland(Moyle),47,35,-91.0508658008658,-395.5833333333333,-350.0416666666667,-107.83333333333333,59.41666666666667,303.90833333333336,39.04761904761905,57.738095238095234
INTIRL,Northern Ireland(Moyle),48,35,-97.39974670719351,-427.9583333333333,-327.66666666666663,-84.04166666666667,131.70833333333334,256.55,39.853090172239106,54.96833839918946
INTIRL,Northern Ireland(Moyle),49,35,-101.68655015197568,-382.375,-287.4583333333333,-68.625,72.58333333333334,141.2797872340426,37.059270516717326,59.488348530901725
INTIRL,Northern Ireland(Moyle),50,35,-86.62641843971632,-429.5916666666667,-336.0416666666667,-91.45833333333333,107.41666666666666,309.07180851063833,40.05952380952381,54.761904761904766
INTIRL,Northern Ireland(Moyle),51,35,-53.770542046605875,-356.77500000000003,-249.10416666666666,-44.791666666666664,106.83333333333333,288.925,43.55496453900709,54.89741641337386
INTIRL,Northern Ireland(Moyle),52,35,-168.35823201621074,-380.81666666666666,-292.1666666666667,-225.16666666666666,-72.31604609929079,115.78297872340437,24.960739614994935,73.18895643363729
