interconnectorId,interconnectorName,week,samples,mean_signed_mw,p10_signed_mw,p25_signed_mw,median_signed_mw,p75_signed_mw,p90_signed_mw,mean_import_share_pct,mean_export_share_pct
INTELEC,Eleclink (INTELEC),1,28,507.36309523809524,0.0,153.84375,510.0625,856.2395833333334,979.2791666666667,67.7827380952381,7.0684523809523805
INTELEC,Eleclink (INTELEC),2,28,277.7202380952381,-237.19583333333327,-12.03125,56.104166666666664,685.40625,891.7791666666666,52.455357142857146,21.875
INTELEC,Eleclink (INTELEC),3,28,251.50892857142858,-251.5125,-24.1875,201.4375,670.9166666666667,793.5708333333334,51.860119047619044,23.139880952380953
INTELEC,Eleclink (INTELEC),4,28,353.3511904761905,-37.33749999999998,0.0,450.85416666666663,684.4479166666666,902.7416666666667,62.42559523809524,12.5
INTELEC,Eleclink (INTELEC),5,28,293.98214285714283,-117.67916666666659,0.0,295.3541666666667,622.8020833333334,877.1791666666667,56.17559523809524,20.610119047619047
INTELEC,Eleclink (INTELEC),6,28,560.5833333333334,-106.34999999999998,212.85416666666669,684.9166666666667,967.7083333333333,991.9958333333334,75.37202380952381,15.029761904761907
INTELEC,Eleclink (INTELEC),7,28,621.1636904761905,130.32916666666665,312.09375,674.6458333333333,932.7395833333334,995.7333333333333,88.91369047619048,10.342261904761903
INTELEC,Eleclink (INTELEC),8,28,623.4434523809524,118.19583333333333,269.03125,755.4791666666666,980.4166666666667,995.9458333333333,87.20238095238095,12.723214285714286
INTELEC,Eleclink (INTELEC),9,28,589.3809523809524,-96.46249999999996,311.3958333333333,773.5416666666667,983.875,996.2,81.69642857142857,17.485119047619047
INTELEC,Eleclink (INTELEC),10,28,681.7470238095239,350.6416666666667,542.2291666666667,823.75,977.6770833333333,995.2083333333334,90.02976190476191,9.970238095238097
INTELEC,Eleclink (INTELEC),11,28,837.6130952380953,618.6958333333333,745.875,866.7916666666667,963.6770833333334,983.2166666666667,97.76785714285714,2.2321428571428568
INTELEC,Eleclink (INTELEC),12,28,844.7276785714286,618.3916666666667,781.6770833333333,964.1041666666667,994.2395833333334,996.15,94.64285714285714,5.208333333333333
INTELEC,Eleclink (INTELEC),13,28,859.9732142857143,679.2166666666667,745.5104166666666,923.375,982.125,995.2,98.51190476190477,1.4880952380952377
INTELEC,Eleclink (INTELEC),14,28,676.0252976190476,133.66666666666669,486.0208333333333,797.625,983.5,996.025,87.79761904761905,12.12797619047619
INTELEC,Eleclink (INTELEC),15,28,715.59375,63.07083333333334,602.09375,923.6041666666666,990.0729166666666,997.4875,89.95535714285714,9.970238095238093
INTELEC,Eleclink (INTELEC),16,28,769.1473214285714,177.29166666666666,712.5520833333334,890.8125,985.7291666666666,996.2083333333334,93.22916666666666,6.622023809523809
