interconnectorId,interconnectorName,week,samples,mean_signed_mw,p10_signed_mw,p25_signed_mw,median_signed_mw,p75_signed_mw,p90_signed_mw,mean_import_share_pct,mean_export_share_pct
INTNEM,Belgium (Nemolink),16,35,258.29880952380955,-352.1333333333333,-103.66666666666666,277.0416666666667,637.9375,751.875,65.95238095238095,33.86904761904761
INTNEM,Belgium (Nemolink),17,35,305.39343971631206,-362.7916666666666,-28.854166666666668,410.75,660.5625,897.4,68.33333333333333,31.190476190476193
INTNEM,Belgium (Nemolink),18,35,261.8440476190476,-729.8249999999999,35.20833333333333,293.375,675.75,857.1500000000001,65.83333333333333,33.69047619047619
INTNEM,Belgium (Nemolink),19,35,292.93690476190477,-627.175,72.41666666666666,503.6666666666667,667.625,831.0833333333334,69.28571428571429,30.238095238095237
INTNEM,Belgium (Nemolink),20,35,242.04166666666663,-850.6083333333333,1.1875,413.3333333333333,733.6875,845.6416666666667,66.42857142857143,33.392857142857146
INTNEM,Belgium (Nemolink),21,35,395.56309523809523,-128.99999999999997,138.60416666666666,427.0,714.25,882.0250000000002,73.8095238095238,25.892857142857142
INTNEM,Belgium (Nemolink),22,35,131.15119047619046,-446.525,-165.3125,259.3333333333333,466.08333333333337,559.5916666666667,58.214285714285715,41.54761904761905
INTNEM,Belgium (Nemolink),23,35,161.95238095238093,-633.1583333333332,-75.16666666666667,289.5416666666667,509.8333333333333,735.7833333333334,60.83333333333333,38.75
INTNEM,Belgium (Nemolink),24,35,237.6047619047619,-245.27499999999998,-0.29166666666666674,236.45833333333334,481.79166666666663,694.9166666666667,64.88095238095238,34.345238095238095
INTNEM,Belgium (Nemolink),25,35,22.2047619047619,-760.0416666666666,-102.47916666666667,121.41666666666667,304.6875,546.4333333333334,51.07142857142857,48.511904761904766
INTNEM,Belgium (Nemolink),26,39,-2.5395299145299166,-690.8333333333333,-426.20833333333337,-91.29166666666667,334.5,847.4666666666667,50.58760683760684,48.771367521367516
INTNEM,Belgium (Nemolink),27,37,182.8265015015015,-666.775,-164.5,162.54166666666666,686.875,881.675,60.75532053792924,39.01210993602298
INTNEM,Belgium (Nemolink),28,35,290.9321428571429,-163.2,-22.083333333333336,182.20833333333334,727.4375,867.9250000000001,61.785714285714285,36.42857142857143
INTNEM,Belgium (Nemolink),29,35,432.6020263424519,-28.308333333333294,124.5,382.6666666666667,847.3541666666666,955.3833333333333,76.41843971631207,22.6887031408308
INTNEM,Belgium (Nemolink),30,35,468.9226190476191,-66.36666666666666,144.125,480.0833333333333,846.875,958.4833333333333,77.55952380952381,22.083333333333332
INTNEM,Belgium (Nemolink),31,35,518.9095238095238,-233.02499999999992,431.5833333333333,657.0416666666666,804.1875,883.3833333333334,79.46428571428571,19.76190476190476
