interconnectorId,interconnectorName,week,samples,mean_signed_mw,p10_signed_mw,p25_signed_mw,median_signed_mw,p75_signed_mw,p90_signed_mw,mean_import_share_pct,mean_export_share_pct
INTIFA2,IFA2 (INTIFA2),43,35,221.22738095238097,-687.2666666666665,-96.54166666666667,376.125,697.2916666666666,961.6,51.666666666666664,48.333333333333336
INTIFA2,IFA2 (INTIFA2),44,35,192.71309523809524,-239.79166666666666,-2.0,-2.0,518.4583333333333,939.1333333333333,40.416666666666664,59.3452380952381
INTIFA2,IFA2 (INTIFA2),45,35,-24.608333333333334,-961.05,-318.3125,-2.0,386.54166666666663,665.3666666666667,33.095238095238095,66.8452380952381
INTIFA2,IFA2 (INTIFA2),46,35,-97.38571428571429,-865.1083333333333,-376.875,-2.0,76.58333333333333,408.5250000000002,24.107142857142858,75.77380952380953
INTIFA2,IFA2 (INTIFA2),47,35,-48.044913419913414,-919.2416666666667,-441.6666666666667,-4.0,471.16666666666663,790.5833333333334,30.7034632034632,69.2965367965368
INTIFA2,IFA2 (INTIFA2),48,35,149.44642857142858,-337.12499999999994,-55.104166666666664,-2.0,515.625,846.4583333333335,45.320415400202634,54.560536980749745
INTIFA2,IFA2 (INTIFA2),49,35,147.98622087132725,-615.2143617021276,-241.20833333333331,173.66666666666666,573.4791666666667,911.0916666666666,47.80901722391084,52.01114488348531
INTIFA2,IFA2 (INTIFA2),50,35,201.5522036474164,-285.7,-4.25,122.04166666666667,481.04166666666663,732.1333333333334,51.92122593718338,47.959726443769
INTIFA2,IFA2 (INTIFA2),51,35,208.61453900709222,-367.5416666666667,-7.645833333333334,114.5,577.7916666666667,899.725,51.612208713272544,48.268743667679836
INTIFA2,IFA2 (INTIFA2),52,35,472.74832826747723,-4.508333333333334,-4.0,554.8333333333334,844.1666666666666,979.525,60.952380952380956,39.04761904761905
