interconnectorId,interconnectorName,week,samples,mean_signed_mw,p10_signed_mw,p25_signed_mw,median_signed_mw,p75_signed_mw,p90_signed_mw,mean_import_share_pct,mean_export_share_pct
INTEW,Ireland(East-West),15,35,-198.48095238095237,-400.85,-319.10416666666663,-192.91666666666666,-43.6875,0.0,7.142857142857143,54.04761904761905
INTEW,Ireland(East-West),16,35,-69.3547619047619,-293.9333333333333,-19.958333333333332,0.0,0.0,0.0,2.619047619047619,19.94047619047619
INTEW,Ireland(East-West),17,35,-93.01428571428572,-462.69166666666666,-75.20833333333334,0.0,0.0,0.0,0.8928571428571429,22.5
INTEW,Ireland(East-West),18,35,-129.5345238095238,-469.02500000000003,-247.22916666666669,0.0,0.0,0.7750000000000019,4.702380952380952,34.52380952380952
INTEW,Ireland(East-West),19,35,-184.1654761904762,-507.4,-378.20833333333337,-119.20833333333333,0.0,57.416666666666664,12.738095238095239,54.583333333333336
INTEW,Ireland(East-West),20,35,-173.65833333333333,-419.01666666666665,-334.1875,-238.0,-8.895833333333334,121.21666666666684,9.404761904761903,55.05952380952381
INTEW,Ireland(East-West),21,35,-190.86190476190478,-476.4166666666667,-334.7083333333333,-195.79166666666666,-31.979166666666664,0.0,8.214285714285714,56.9047619047619
INTEW,Ireland(East-West),22,35,-211.33928571428572,-496.6583333333333,-382.375,-182.08333333333334,-33.25,0.0,3.4523809523809526,57.142857142857146
INTEW,Ireland(East-West),23,35,-220.1309523809524,-501.9083333333333,-426.72916666666663,-258.9166666666667,-83.45833333333333,144.9083333333334,14.404761904761905,65.29761904761904
INTEW,Ireland(East-West),24,35,-229.31309523809523,-480.2166666666667,-402.4375,-291.5833333333333,-58.916666666666664,1.4166666666666838,10.238095238095237,64.4047619047619
INTEW,Ireland(East-West),25,35,-181.38214285714287,-417.4,-264.29166666666663,-191.79166666666666,-79.29166666666667,29.716666666666764,11.488095238095237,64.52380952380953
INTEW,Ireland(East-West),26,39,-161.0534188034188,-455.9166666666667,-376.89583333333337,-167.54166666666666,-9.833333333333334,133.7833333333336,18.64316239316239,60.68376068376068
INTEW,Ireland(East-West),27,37,-154.6595965530748,-458.05833333333334,-305.7083333333333,-146.66666666666666,-38.458333333333336,73.94166666666665,18.66921269095182,60.46415981198591
INTEW,Ireland(East-West),28,35,-273.6166666666667,-525.0083333333333,-446.1666666666667,-329.8333333333333,-144.58333333333331,12.45000000000003,12.797619047619046,76.07142857142857
INTEW,Ireland(East-West),29,35,-193.80650962512664,-468.0083333333333,-372.9791666666667,-240.875,-34.08333333333333,73.50833333333341,14.407294832826748,62.484802431610944
INTEW,Ireland(East-West),30,35,-203.79880952380952,-414.75,-371.3333333333333,-216.58333333333334,-33.958333333333336,-0.11666666666666627,9.88095238095238,64.4047619047619
INTEW,Ireland(East-West),31,35,-182.28809523809522,-406.4083333333333,-370.75,-183.66666666666666,-57.166666666666664,72.88333333333338,15.297619047619046,62.023809523809526
INTEW,Ireland(East-West),32,35,-175.8738095238095,-453.575,-364.0416666666667,-150.70833333333334,-4.958333333333334,52.93333333333335,20.119047619047617,58.392857142857146
INTEW,Ireland(East-West),33,35,-87.77619047619048,-431.71666666666664,-293.10416666666663,-41.0,37.458333333333336,213.10833333333352,23.869047619047617,46.42857142857143
INTEW,Ireland(East-West),34,35,-180.2654761904762,-492.3833333333333,-400.5625,-194.04166666666666,-5.520833333333333,171.82500000000016,17.321428571428573,56.904761904761905
INTEW,Ireland(East-West),35,35,-166.06190476190477,-413.7583333333333,-325.9791666666667,-129.66666666666666,-41.45833333333333,42.916666666666686,14.523809523809524,56.19047619047619
INTEW,Ireland(East-West),36,35,-146.725,-396.05,-309.89583333333337,-143.79166666666666,-7.270833333333332,142.6166666666668,18.80952380952381,60.17857142857143
INTEW,Ireland(East-West),37,35,-176.61904761904762,-428.6666666666667,-357.0208333333333,-126.83333333333333,-39.458333333333336,-8.458333333333327,10.178571428571429,58.095238095238095
