interconnectorId,interconnectorName,calendar_month,observations,duration_hours,import_share_pct,export_share_pct,near_zero_share_pct,mean_signed_mw,median_signed_mw,p05_signed_mw,p25_signed_mw,p75_signed_mw,p95_signed_mw,mean_import_mw_when_importing,mean_export_mw_when_exporting,max_import_mw,max_export_mw,import_gwh,export_gwh,net_gwh,abs_flow_gwh
INTIRL,Northern Ireland(Moyle),2023-01,1488,744.0,35.685483870967744,63.17204301075269,1.14247311827957,-113.1774193548387,-200.0,-452.0,-402.0,148.0,400.0,249.984934086629,320.3723404255319,400.0,452.0,66.37100000000001,150.57500000000002,-84.20400000000001,216.946
INTIRL,Northern Ireland(Moyle),2023-02,1344,672.0,43.973214285714285,55.282738095238095,0.744047619047619,-60.01190476190476,-76.0,-452.0,-376.0,244.0,400.0,259.3637901861252,314.8586810228802,400.0,452.0,76.64200000000001,116.97,-40.32800000000001,193.612
INTIRL,Northern Ireland(Moyle),2023-03,1488,744.0,26.142473118279568,72.91666666666666,0.9408602150537635,-186.3521505376344,-334.0,-452.0,-450.0,29.0,400.0,277.6915167095116,355.12811059907835,400.0,452.0,54.010999999999996,192.657,-138.64600000000002,246.668
INTIRL,Northern Ireland(Moyle),2023-04,1440,720.0,24.444444444444443,74.375,1.1805555555555556,-192.50416666666666,-294.0,-452.0,-452.0,0.0,394.0,226.4715909090909,333.2623716153128,400.0,452.0,39.85900000000001,178.462,-138.603,218.32100000000003
INTIRL,Northern Ireland(Moyle),2023-05,1488,744.0,12.768817204301076,86.69354838709677,0.5376344086021506,-321.56720430107526,-452.0,-454.0,-452.0,-313.5,228.0,200.1263157894737,400.4,400.0,454.0,19.012,258.258,-239.24599999999998,277.27000000000004
INTIRL,Northern Ireland(Moyle),2023-06,1440,720.0,6.458333333333334,92.84722222222223,0.6944444444444444,-344.78333333333336,-449.0,-454.0,-452.0,-312.0,56.09999999999991,203.2258064516129,385.48092744951384,400.0,454.0,9.45,257.694,-248.244,267.144
INTIRL,Northern Ireland(Moyle),2023-07,1487,743.5,13.78614660390047,85.137861466039,1.0759919300605245,-285.24680564895766,-392.0,-452.0,-452.0,-209.0,218.20000000000027,196.79024390243902,366.90679304897316,400.0,452.0,20.171,232.252,-212.08100000000002,252.423
INTIRL,Northern Ireland(Moyle),2023-08,1488,744.0,19.086021505376344,76.20967741935483,4.704301075268817,-217.502688172043,-319.0,-452.0,-452.0,-18.0,329.2999999999997,208.83098591549296,337.70017636684304,400.0,452.0,29.654,191.476,-161.822,221.13
INTIRL,Northern Ireland(Moyle),2023-09,1440,720.0,16.180555555555557,83.68055555555556,0.1388888888888889,-279.3222222222222,-405.0,-452.0,-452.0,-205.5,342.0,232.41201716738198,378.73526970954356,400.0,452.0,27.075999999999997,228.188,-201.11200000000002,255.264
INTIRL,Northern Ireland(Moyle),2023-10,1488,744.0,6.25,93.14516129032258,0.6048387096774194,-348.43951612903226,-434.0,-452.0,-452.0,-322.0,47.19999999999891,188.81720430107526,386.7518037518038,400.0,452.0,8.78,268.019,-259.239,276.799
INTIRL,Northern Ireland(Moyle),2023-11,1440,720.0,13.958333333333334,84.58333333333333,1.4583333333333333,-273.31388888888887,-393.0,-452.0,-452.0,-107.0,242.19999999999982,189.89054726368158,354.4663382594417,400.0,452.0,19.084000000000003,215.87,-196.786,234.954
INTIRL,Northern Ireland(Moyle),2023-12,1487,743.5,29.388029589778075,69.26698049764627,1.3449899125756557,-150.16139878950906,-236.0,-452.0,-432.0,68.0,400.0,236.76887871853546,317.24077669902914,400.0,452.0,51.734,163.37900000000002,-111.64500000000001,215.113
INTIRL,Northern Ireland(Moyle),2024-01,1488,744.0,20.766129032258064,78.89784946236558,0.33602150537634407,-240.58198924731184,-397.0,-452.0,-450.0,-101.5,400.0,280.98381877022655,378.8841567291312,400.0,452.0,43.412,222.40500000000003,-178.993,265.817
INTIRL,Northern Ireland(Moyle),2024-02,1392,696.0,18.318965517241377,80.89080459770115,0.7902298850574714,-250.56465517241378,-380.0,-452.0,-450.0,-93.0,352.7000000000003,216.58823529411765,358.8063943161634,400.0,452.0,27.615000000000002,202.00800000000004,-174.393,229.623
INTIRL,Northern Ireland(Moyle),2024-03,1488,744.0,18.615591397849464,80.3763440860215,1.0080645161290323,-235.65322580645162,-352.0,-452.0,-450.0,-84.0,396.0,250.98194945848377,351.31605351170566,400.0,452.0,34.761,210.08700000000002,-175.326,244.848
INTIRL,Northern Ireland(Moyle),2024-04,1440,720.0,11.458333333333332,88.125,0.4166666666666667,-317.06388888888887,-438.0,-452.0,-452.0,-283.5,210.0,188.4,384.28526398739166,400.0,452.0,15.543,243.829,-228.286,259.37199999999996
INTIRL,Northern Ireland(Moyle),2024-05,1488,744.0,3.6290322580645165,95.36290322580645,1.0080645161290323,-325.53494623655916,-372.0,-452.0,-452.0,-250.0,-29.400000000000546,158.11111111111111,347.38125440451023,400.0,452.0,4.268999999999999,246.467,-242.198,250.736
INTIRL,Northern Ireland(Moyle),2024-06,1440,720.0,6.527777777777779,92.84722222222223,0.625,-332.9527777777778,-400.0,-452.0,-452.0,-300.0,80.29999999999973,240.61702127659575,375.5198204936425,400.0,452.0,11.309000000000001,251.035,-239.726,262.34400000000005
INTIRL,Northern Ireland(Moyle),2024-07,1488,744.0,2.28494623655914,97.24462365591397,0.47043010752688175,-352.7916666666667,-392.0,-452.0,-452.0,-302.0,-78.70000000000027,129.8235294117647,365.8382861091914,400.0,454.0,2.2070000000000003,264.68399999999997,-262.477,266.89099999999996
INTIRL,Northern Ireland(Moyle),2024-08,1488,744.0,9.274193548387096,81.92204301075269,8.803763440860216,-258.5873655913978,-302.0,-452.0,-452.0,-199.5,200.0,207.3913043478261,339.1287940935193,400.0,452.0,14.31,206.699,-192.389,221.009
INTIRL,Northern Ireland(Moyle),2024-09,1440,720.0,5.972222222222222,92.98611111111111,1.0416666666666665,-338.19305555555553,-426.0,-452.0,-452.0,-308.0,52.19999999999982,230.11627906976744,378.48244958924573,400.0,452.0,9.895000000000001,253.39399999999998,-243.49899999999997,263.289
INTIRL,Northern Ireland(Moyle),2024-10,1488,744.0,16.666666666666664,83.06451612903226,0.2688172043010753,-235.57258064516128,-332.0,-452.0,-452.0,-100.0,400.0,257.0241935483871,335.1731391585761,400.0,452.0,31.871000000000006,207.137,-175.266,239.00799999999998
INTIRL,Northern Ireland(Moyle),2024-11,1440,720.0,15.694444444444445,82.91666666666667,1.3888888888888888,-285.05555555555554,-438.0,-452.0,-452.0,-237.5,316.49999999999955,233.0353982300885,387.89447236180905,400.0,452.0,26.333,231.57299999999998,-205.24,257.906
INTIRL,Northern Ireland(Moyle),2024-12,1488,744.0,16.46505376344086,83.13172043010752,0.4032258064516129,-243.03763440860214,-341.0,-452.0,-450.0,-120.0,393.2999999999997,224.81632653061226,336.8795472918351,400.0,456.0,27.54,208.35999999999999,-180.82,235.9
INTIRL,Northern Ireland(Moyle),2025-01,1488,744.0,18.346774193548388,80.04032258064517,1.6129032258064515,-223.4798387096774,-302.0,-452.0,-450.0,-74.0,318.59999999999945,213.36263736263737,328.11586901763224,400.0,452.0,29.124,195.39300000000003,-166.269,224.517
INTIRL,Northern Ireland(Moyle),2025-02,1344,672.0,23.139880952380953,65.69940476190477,11.160714285714286,-157.79761904761904,-172.0,-452.0,-438.5,0.0,364.0,196.36655948553056,309.3431483578709,400.0,452.0,30.535000000000004,136.575,-106.03999999999999,167.11
INTIRL,Northern Ireland(Moyle),2025-03,1488,744.0,7.39247311827957,82.05645161290323,10.551075268817204,-260.7782258064516,-332.0,-452.0,-452.0,-54.0,38.0,127.30909090909091,329.27272727272725,400.0,592.0,7.001999999999999,201.02100000000002,-194.019,208.02300000000002
INTIRL,Northern Ireland(Moyle),2025-04,1440,720.0,7.083333333333333,81.11111111111111,11.805555555555555,-268.5888888888889,-353.0,-452.0,-452.0,-46.0,46.09999999999991,99.19607843137256,339.7996575342466,400.0,452.0,5.059000000000001,198.44299999999998,-193.384,203.502
INTIRL,Northern Ireland(Moyle),2025-05,1488,744.0,1.6801075268817203,94.75806451612904,3.5618279569892475,-364.508064516129,-452.0,-452.0,-452.0,-329.5,0.0,61.12,385.7560283687943,190.0,454.0,0.7640000000000001,271.95799999999997,-271.19399999999996,272.722
INTIRL,Northern Ireland(Moyle),2025-06,1440,720.0,4.791666666666667,80.97222222222223,14.23611111111111,-270.3,-342.0,-452.0,-452.0,-96.0,0.0,166.17391304347825,343.6518010291595,400.0,452.0,5.7330000000000005,200.34900000000002,-194.61599999999999,206.082
INTIRL,Northern Ireland(Moyle),2025-07,1488,744.0,5.10752688172043,60.416666666666664,34.475806451612904,-175.44489247311827,-80.0,-452.0,-400.0,0.0,3.299999999999727,50.421052631578945,294.65406006674084,218.0,452.0,1.9160000000000001,132.447,-130.531,134.363
INTIRL,Northern Ireland(Moyle),2025-08,1488,744.0,7.123655913978495,81.85483870967742,11.021505376344086,-278.6639784946237,-408.0,-452.0,-450.0,-74.0,54.599999999999454,162.9433962264151,354.6174055829228,400.0,452.0,8.636,215.962,-207.32600000000002,224.598
INTIRL,Northern Ireland(Moyle),2025-09,1440,720.0,8.055555555555555,82.56944444444444,9.375,-274.1097222222222,-375.0,-452.0,-450.0,-82.0,74.0,172.31034482758622,348.78553406223716,400.0,452.0,9.994,207.353,-197.35900000000004,217.347
INTIRL,Northern Ireland(Moyle),2025-10,1488,744.0,15.32258064516129,76.00806451612904,8.669354838709678,-254.4771505376344,-408.0,-452.0,-452.0,-10.0,184.59999999999945,152.30701754385964,365.50663129973475,400.0,452.0,17.363,206.69400000000002,-189.33100000000002,224.05700000000002
INTIRL,Northern Ireland(Moyle),2025-11,1440,720.0,13.125,77.84722222222223,9.027777777777777,-262.59166666666664,-378.0,-452.0,-452.0,-23.0,150.0,137.4814814814815,360.49598572702945,400.0,452.0,12.992,202.058,-189.06599999999997,215.05
INTIRL,Northern Ireland(Moyle),2025-12,1488,744.0,12.432795698924732,80.24193548387096,7.325268817204302,-261.6962365591398,-368.0,-452.0,-452.0,-58.0,200.0,136.05405405405406,347.214405360134,250.0,452.0,12.585,207.28700000000003,-194.702,219.872
INTIRL,Northern Ireland(Moyle),2026-01,1488,744.0,12.836021505376344,72.31182795698925,14.85215053763441,-251.127688172043,-362.0,-452.0,-452.0,0.0,196.0,124.58638743455498,369.3996282527881,200.0,486.0,11.898,198.73700000000002,-186.839,210.635
INTIRL,Northern Ireland(Moyle),2026-02,1344,672.0,16.071428571428573,69.86607142857143,14.0625,-220.6235119047619,-300.0,-452.0,-452.0,0.0,200.0,137.65740740740742,347.4462193823216,204.0,452.0,14.867,163.126,-148.25900000000001,177.993
INTIRL,Northern Ireland(Moyle),2026-03,1488,744.0,12.365591397849462,77.15053763440861,10.483870967741936,-248.5228494623656,-348.0,-452.0,-452.0,-16.0,173.29999999999973,138.47826086956522,344.32229965156796,296.0,452.0,12.74,197.64100000000002,-184.901,210.38100000000003
INTIRL,Northern Ireland(Moyle),2026-04,1440,720.0,9.86111111111111,79.30555555555556,10.833333333333334,-270.2875,-372.0,-452.0,-452.0,-43.5,138.0999999999999,111.84507042253522,354.72504378283713,232.0,454.0,7.941000000000001,202.548,-194.607,210.489
INTIRL,Northern Ireland(Moyle),2026-05,1488,744.0,10.551075268817204,81.11559139784946,8.333333333333332,-281.9489247311828,-403.0,-452.0,-452.0,-75.5,166.0,126.38216560509554,364.0281690140845,292.0,454.0,9.921,219.69100000000003,-209.77000000000004,229.612
INTIRL,Northern Ireland(Moyle),2026-06,1438,719.0,12.58692628650904,65.36856745479834,22.04450625869263,-204.44645340751043,-229.0,-452.0,-430.0,0.0,68.0,62.552486187845304,324.8042553191489,166.0,454.0,5.6610000000000005,152.65800000000002,-146.997,158.31900000000002
