interconnectorId,interconnectorName,week,samples,mean_signed_mw,p10_signed_mw,p25_signed_mw,median_signed_mw,p75_signed_mw,p90_signed_mw,mean_import_share_pct,mean_export_share_pct
INTFR,France(IFA),1,35,798.3488095238095,258.925,441.41666666666663,713.625,1305.125,1612.5916666666667,82.91666666666667,17.083333333333332
INTFR,France(IFA),2,35,530.6976190476191,-623.0999999999999,-120.02083333333333,628.375,1322.9166666666665,1481.0,66.98201621073962,32.72036474164134
INTFR,France(IFA),3,35,221.009674096589,-596.6750000000001,-336.45833333333337,-101.16666666666667,764.2291666666667,1267.0916666666667,58.27836879432624,41.658139142181696
INTFR,France(IFA),4,35,666.7202380952381,-278.2249999999999,106.1875,880.5416666666666,1135.9375,1498.575,74.3452380952381,25.357142857142858
INTFR,France(IFA),5,35,571.3291540020264,-374.49166666666656,-14.791666666666668,673.2083333333334,1183.7708333333335,1479.75,71.04989868287741,28.592958459979734
INTFR,France(IFA),6,35,734.0350557244174,-320.025,-63.4375,742.5416666666666,1463.4375,1779.0333333333338,72.90020263424519,26.683130699088146
INTFR,France(IFA),7,35,1063.571023302938,362.725,653.8125,1089.75,1424.9791666666667,1644.8583333333336,89.86828774062816,9.953140830800404
INTFR,France(IFA),8,35,914.6345238095238,74.68333333333335,378.6875,869.2083333333334,1481.2083333333335,1636.1416666666669,83.1547619047619,16.309523809523807
INTFR,France(IFA),9,35,908.6779381965553,-95.31666666666663,309.25975177304963,1211.4166666666667,1498.2083333333335,1897.4833333333333,80.69908814589667,19.241388044579534
INTFR,France(IFA),10,35,980.9775835866262,-205.1833333333333,446.02437943262413,1372.1666666666667,1516.5,1778.9083333333333,78.55369807497468,21.32725430597771
INTFR,France(IFA),11,35,1147.529761904762,-2.0,957.5208333333333,1312.2083333333333,1595.7916666666667,1924.5083333333334,79.04761904761904,20.952380952380953
INTFR,France(IFA),12,35,1172.7714285714285,222.15833333333342,800.5625,1169.5833333333333,1816.8958333333335,2000.375,87.85714285714286,11.666666666666666
INTFR,France(IFA),13,35,886.3142857142857,-478.025,615.6666666666666,1076.5,1409.7291666666665,1852.0083333333334,80.6547619047619,19.345238095238095
INTFR,France(IFA),14,35,608.325,-194.33333333333331,318.77083333333337,824.7916666666666,1119.9375,1312.7083333333333,76.72619047619047,23.154761904761905
INTFR,France(IFA),15,35,525.3488095238095,-346.33333333333326,211.20833333333331,629.0416666666666,976.0625,1064.7083333333335,77.32142857142857,22.55952380952381
INTFR,France(IFA),16,35,684.6130952380952,-404.0666666666666,357.70833333333337,899.875,1030.0416666666667,1458.9416666666668,79.52380952380953,20.11904761904762
INTFR,France(IFA),17,35,740.462462006079,-342.9833333333333,531.3333333333334,974.0833333333334,1012.5625,1409.4666666666672,78.27380952380953,21.48809523809524
INTFR,France(IFA),18,35,825.7107142857143,-745.2333333333333,832.6458333333333,1001.7083333333334,1434.0416666666667,1508.4833333333333,81.07142857142857,18.928571428571427
INTFR,France(IFA),19,35,761.4107142857143,-958.7083333333334,539.1666666666667,1001.6666666666666,1446.3958333333335,1506.9833333333333,78.63095238095238,20.595238095238095
INTFR,France(IFA),20,35,970.1714285714286,-695.8833333333333,741.1666666666667,1414.0,1570.8541666666667,1829.7666666666667,79.28571428571429,20.714285714285715
INTFR,France(IFA),21,35,934.7690476190477,-652.7499999999999,826.9166666666667,1354.0,1495.625,1713.9083333333335,81.9047619047619,18.095238095238095
INTFR,France(IFA),22,35,907.2523809523809,-779.0416666666665,842.1041666666666,1311.75,1475.1041666666665,1542.5666666666668,80.11904761904762,19.880952380952383
INTFR,France(IFA),23,35,819.9511904761905,-558.9499999999998,452.2708333333333,1153.4166666666667,1438.2708333333335,1500.8833333333334,79.82142857142857,20.0
INTFR,France(IFA),24,35,936.1369047619048,-808.75,856.4583333333333,1302.5416666666667,1496.1875,1636.75,80.47619047619047,19.523809523809526
INTFR,France(IFA),25,35,829.1464285714286,-678.0166666666667,317.875,1185.875,1471.2291666666665,1836.8833333333334,76.96428571428571,22.916666666666668
INTFR,France(IFA),26,39,654.6570512820513,-830.0416666666666,196.25,728.0416666666666,1258.2708333333335,1746.2916666666667,71.47435897435898,28.418803418803417
INTFR,France(IFA),27,37,775.633294163729,-855.9666666666667,283.3333333333333,871.5416666666666,1595.0,1860.0833333333333,71.50900900900902,28.434684684684683
INTFR,France(IFA),28,35,833.647619047619,-803.9583333333333,-495.625,1321.2916666666667,1824.2083333333333,1935.025,67.44047619047619,32.55952380952381
INTFR,France(IFA),29,35,931.0257092198582,-955.7583333333333,299.35416666666663,1351.8333333333333,1881.4791666666665,1948.4916666666666,74.07294832826749,25.927051671732524
INTFR,France(IFA),30,35,936.0428571428571,-1012.1416666666667,564.7083333333334,1302.375,1741.375,1924.8833333333332,76.66666666666667,23.333333333333332
INTFR,France(IFA),31,35,925.4464285714286,-988.6666666666666,741.1666666666667,1241.7916666666667,1604.375,1844.0166666666667,81.36904761904762,18.154761904761905
INTFR,France(IFA),32,35,1006.8559523809524,-121.89166666666661,463.60416666666663,1228.6666666666667,1575.1041666666667,1803.8666666666668,82.4404761904762,17.55952380952381
INTFR,France(IFA),33,35,987.5607142857143,-393.0833333333333,171.41666666666666,1215.0,1810.9166666666667,1887.3000000000002,78.33333333333333,21.428571428571427
INTFR,France(IFA),34,35,745.9607142857143,-699.0083333333333,-272.9375,888.4583333333334,1840.0625,1917.9083333333333,67.26190476190476,32.38095238095239
INTFR,France(IFA),35,35,751.4988095238095,-967.8416666666667,213.29166666666666,1067.9166666666667,1739.875,1893.5,72.79761904761904,26.785714285714285
INTFR,France(IFA),36,35,852.5333333333334,-310.08333333333326,224.41666666666669,1004.875,1548.5208333333335,1878.25,76.66666666666667,22.5
INTFR,France(IFA),37,35,365.1119047619047,-850.7416666666667,0.0,721.75,894.0416666666667,994.2083333333334,60.714285714285715,21.25
INTFR,France(IFA),38,35,415.05463525835864,0.0,0.0,449.125,824.3541666666666,992.6333333333333,52.738095238095234,7.56079027355623
INTFR,France(IFA),39,35,370.98214285714283,-47.87499999999997,0.0,0.0,976.6666666666666,999.975,47.02380952380952,12.916666666666668
INTFR,France(IFA),40,35,263.7702380952381,-19.14999999999999,0.0,0.0,512.3125,919.7,46.36904761904762,13.392857142857142
INTFR,France(IFA),41,35,314.5690476190476,-125.67499999999993,0.0,41.375,870.875,995.7916666666666,47.083333333333336,19.880952380952383
INTFR,France(IFA),42,35,367.4797619047619,-555.5833333333331,17.895833333333332,487.2083333333333,873.6458333333334,979.7666666666667,67.38095238095238,21.845238095238095
INTFR,France(IFA),43,35,561.1714285714286,-697.4916666666666,-176.1875,687.625,1015.6458333333334,1465.975,68.98809523809524,30.416666666666664
INTFR,France(IFA),44,35,899.7869047619048,-131.1333333333333,275.2083333333333,988.6666666666666,1485.625,1942.8833333333334,80.6547619047619,19.107142857142858
INTFR,France(IFA),45,35,585.1619047619048,-863.225,-308.875,921.5416666666666,1423.0,1577.4416666666668,66.54761904761904,33.45238095238095
INTFR,France(IFA),46,35,485.8071428571429,-698.8000000000001,-436.75,607.2916666666666,1321.5208333333335,1508.2,61.42857142857143,38.511904761904766
INTFR,France(IFA),47,35,382.20281385281385,-910.1166666666666,-307.91666666666663,624.7916666666666,1042.875,1385.7250000000001,61.52597402597403,37.9978354978355
INTFR,France(IFA),48,35,387.23396656534953,-439.9416666666666,-124.1875,267.25,984.7291666666666,1211.7500000000002,64.48454913880445,35.277355623100306
INTFR,France(IFA),49,35,476.36236068895647,-543.5234042553192,-278.9583333333333,595.625,1205.875,1460.775,60.67249240121581,39.14893617021277
