interconnectorId,interconnectorName,date,observations,mean_signed_mw,mean_import_mw,mean_export_mw,median_signed_mw,p10_signed_mw,p90_signed_mw,mean_active_capacity_mw,mean_signed_pct_active_capacity,mean_import_pct_active_capacity,mean_export_pct_active_capacity,mean_available_interconnector_count,rolling_7d_mean_signed_mw,rolling_30d_mean_signed_mw,rolling_90d_mean_signed_mw,rolling_30d_mean_import_mw,rolling_30d_mean_export_mw,rolling_30d_mean_active_capacity_mw,rolling_30d_mean_signed_pct_active_capacity,rolling_30d_mean_import_pct_active_capacity,rolling_30d_mean_export_pct_active_capacity,rolling_30d_mean_available_interconnector_count,import_share_pct,export_share_pct,near_zero_share_pct,rolling_7d_import_share_pct,rolling_30d_import_share_pct,rolling_90d_import_share_pct,rolling_7d_export_share_pct,rolling_30d_export_share_pct,rolling_90d_export_share_pct,import_gwh,export_gwh,net_gwh,rolling_7d_import_gwh,rolling_30d_import_gwh,rolling_90d_import_gwh,rolling_7d_export_gwh,rolling_30d_export_gwh,rolling_90d_export_gwh,rolling_7d_net_gwh,rolling_30d_net_gwh,rolling_90d_net_gwh
INTIFA2,IFA2 (INTIFA2),2022-12-29 00:00:00+00:00,48,520.75,570.0833333333334,49.333333333333336,601.0,-302.6,992.0,,,,,,576.5535714285714,72.96805555555555,-451.62407407407403,323.95138888888886,250.98333333333332,,,,,,83.33333333333334,16.666666666666664,0.0,85.11904761904762,49.861111111111114,23.63425925925926,14.880952380952381,50.138888888888886,76.3425925925926,13.682,1.184,12.498,106.96,233.245,311.647,10.098999999999993,180.708,1287.155,96.86099999999998,52.536999999999985,-975.508
INTIFA2,IFA2 (INTIFA2),2022-12-30 00:00:00+00:00,48,435.2916666666667,616.7083333333334,181.41666666666666,831.0,-775.4,992.0,,,,,,514.0238095238095,86.30277777777776,-438.45092592592596,334.8625,248.55972222222223,,,,,,75.0,25.0,0.0,81.54761904761905,50.69444444444444,24.467592592592595,18.452380952380953,49.30555555555556,75.50925925925925,14.801,4.354,10.447,100.809,241.101,326.448,14.452999999999992,178.96300000000002,1273.502,86.35599999999998,62.13799999999999,-947.054
INTIFA2,IFA2 (INTIFA2),2022-12-31 00:00:00+00:00,48,959.2916666666666,959.2916666666666,0.0,992.0,976.6,992.0,,,,,,577.422619047619,120.6986111111111,-428.9953703703703,361.7083333333333,241.00972222222222,,,,,,100.0,0.0,0.0,82.73809523809523,52.5,25.0,17.261904761904763,47.5,74.97685185185186,23.023,0.0,23.023,110.899,260.43,340.91900000000004,13.891999999999992,173.52700000000002,1267.549,97.00699999999998,86.90299999999999,-926.63
INTIFA2,IFA2 (INTIFA2),2023-01-01 00:00:00+00:00,48,968.2083333333334,968.2083333333334,0.0,992.0,896.0,992.0,,,,,,659.8214285714286,157.01666666666668,-409.0861111111111,393.9819444444445,236.9652777777778,,,,,,100.0,0.0,0.0,87.5,55.833333333333336,26.01851851851852,12.5,44.166666666666664,73.95833333333334,23.237,0.0,23.237,121.0,283.667,364.037,10.149999999999991,170.615,1247.663,110.84999999999998,113.05199999999999,-883.6260000000001
INTIFA2,IFA2 (INTIFA2),2023-01-02 00:00:00+00:00,48,766.2916666666666,766.2916666666666,0.0,881.0,327.8,992.0,,,,,,725.9761904761906,182.69305555555556,-389.3217592592592,419.525,236.83194444444447,,,,,,100.0,0.0,0.0,92.26190476190477,59.166666666666664,27.12962962962963,7.73809523809524,40.833333333333336,72.84722222222221,18.391000000000002,0.0,18.391000000000002,128.487,302.058,382.428,6.5229999999999935,170.519,1223.363,121.96399999999997,131.539,-840.9350000000001
INTIFA2,IFA2 (INTIFA2),2023-01-03 00:00:00+00:00,48,418.4166666666667,467.2916666666667,48.875,514.0,-201.6,808.8000000000001,,,,,,679.1071428571429,200.1611111111111,-373.55185185185184,435.1013888888889,234.9402777777778,,,,,,79.16666666666666,20.833333333333336,0.0,89.28571428571429,61.80555555555556,28.009259259259263,10.714285714285717,38.19444444444444,71.9675925925926,11.215,1.173,10.042,121.786,313.273,393.643,7.695999999999993,169.15699999999998,1200.5149999999999,114.08999999999997,144.11599999999999,-806.8720000000001
INTIFA2,IFA2 (INTIFA2),2023-01-04 00:00:00+00:00,48,442.7916666666667,620.0,177.20833333333334,960.0,-603.8,992.0,,,,,,644.4345238095239,247.7125,-357.1875,455.7680555555555,208.05555555555557,,,,,,66.66666666666666,33.33333333333333,0.0,86.30952380952381,64.02777777777777,28.749999999999996,13.690476190476192,35.97222222222222,71.22685185185185,14.88,4.253,10.627,119.229,328.153,408.52299999999997,10.963999999999993,149.8,1180.0480000000002,108.26499999999999,178.35299999999998,-771.525
INTIFA2,IFA2 (INTIFA2),2023-01-05 00:00:00+00:00,48,121.375,242.95833333333334,121.58333333333333,36.0,-453.2,922.6,,,,,,587.3809523809524,278.5708333333333,-344.4953703703704,463.8666666666667,185.29583333333332,,,,,,56.25,43.75,0.0,82.44047619047619,65.90277777777777,29.375,17.55952380952381,34.09722222222222,70.60185185185185,5.831,2.918,2.9130000000000003,111.37799999999999,333.984,414.354,12.697999999999993,133.413,1158.464,98.67999999999998,200.571,-744.1100000000001
INTIFA2,IFA2 (INTIFA2),2023-01-06 00:00:00+00:00,48,426.5416666666667,516.4166666666666,89.875,609.0,-512.6,977.2,,,,,,586.1309523809524,319.8041666666667,-329.77407407407406,481.0805555555555,161.27638888888887,,,,,,75.0,25.0,0.0,82.44047619047619,68.40277777777779,30.208333333333332,17.55952380952381,31.59722222222222,69.76851851851852,12.394,2.157,10.237,108.971,346.378,426.748,10.500999999999994,116.11900000000001,1139.06,98.46999999999998,230.259,-712.312
INTIFA2,IFA2 (INTIFA2),2023-01-07 00:00:00+00:00,48,136.54166666666666,476.9166666666667,340.375,428.0,-1022.6,992.0,,,,,,468.5952380952381,337.50416666666666,-320.0745370370371,493.37222222222226,155.86805555555554,,,,,,54.166666666666664,45.83333333333333,0.0,75.89285714285714,69.51388888888889,30.76388888888889,24.107142857142858,30.486111111111114,69.21296296296296,11.446,8.169,3.2769999999999997,97.39399999999999,355.228,438.057,18.669999999999995,112.22500000000001,1129.4180000000001,78.72399999999998,243.003,-691.3610000000001
