interconnectorId,interconnectorName,date,observations,mean_signed_mw,mean_import_mw,mean_export_mw,median_signed_mw,p10_signed_mw,p90_signed_mw,mean_active_capacity_mw,mean_signed_pct_active_capacity,mean_import_pct_active_capacity,mean_export_pct_active_capacity,mean_available_interconnector_count,rolling_7d_mean_signed_mw,rolling_30d_mean_signed_mw,rolling_90d_mean_signed_mw,rolling_30d_mean_import_mw,rolling_30d_mean_export_mw,rolling_30d_mean_active_capacity_mw,rolling_30d_mean_signed_pct_active_capacity,rolling_30d_mean_import_pct_active_capacity,rolling_30d_mean_export_pct_active_capacity,rolling_30d_mean_available_interconnector_count,import_share_pct,export_share_pct,near_zero_share_pct,rolling_7d_import_share_pct,rolling_30d_import_share_pct,rolling_90d_import_share_pct,rolling_7d_export_share_pct,rolling_30d_export_share_pct,rolling_90d_export_share_pct,import_gwh,export_gwh,net_gwh,rolling_7d_import_gwh,rolling_30d_import_gwh,rolling_90d_import_gwh,rolling_7d_export_gwh,rolling_30d_export_gwh,rolling_90d_export_gwh,rolling_7d_net_gwh,rolling_30d_net_gwh,rolling_90d_net_gwh
INTNSL,North Sea Link (INTNSL),2021-10-15 00:00:00+00:00,48,624.9583333333334,625.0,0.041666666666666664,694.0,318.6,698.0,,,,,,687.5595238095239,682.2111111111111,,682.213888888889,0.0027777777777777775,,,,,,97.91666666666666,2.083333333333333,0.0,99.7005988023952,99.85119047619048,,0.2994011976047904,0.1488095238095238,,15.000000000000002,0.001,14.999,114.81300000000002,230.04100000000003,,0.001,0.001,,114.81200000000001,230.04000000000002,
INTNSL,North Sea Link (INTNSL),2021-10-16 00:00:00+00:00,47,599.6170212765958,599.7872340425532,0.1702127659574468,694.0,0.0,694.0,,,,,,673.5048125633231,677.0489804964539,,677.0622229609929,0.013242464539007091,,,,,,87.2340425531915,8.51063829787234,4.25531914893617,97.8978978978979,99.02642559109874,,1.5015015015015014,0.6954102920723227,,14.095,0.004,14.091000000000001,112.156,244.13600000000002,,0.005,0.005,,112.15100000000001,244.13100000000003,
INTNSL,North Sea Link (INTNSL),2021-10-17 00:00:00+00:00,48,693.6666666666666,693.6666666666666,0.0,694.0,692.0,694.0,,,,,,672.8857649442756,678.0264914476429,,678.0389549436795,0.012463496036712556,,,,,,100.0,0.0,0.0,97.90419161676647,99.08735332464146,,1.4970059880239521,0.651890482398957,,16.648000000000003,0.0,16.648000000000003,112.40100000000001,260.78400000000005,,0.005,0.005,,112.39600000000002,260.779,
INTNSL,North Sea Link (INTNSL),2021-10-18 00:00:00+00:00,48,693.9583333333334,693.9583333333334,0.0,694.0,694.0,694.0,,,,,,672.3083839918946,678.9115937746257,,678.923364854216,0.011771079590228526,,,,,,100.0,0.0,0.0,97.90419161676647,99.14110429447854,,1.4970059880239521,0.6134969325153374,,16.655,0.0,16.655,112.304,277.439,,0.005,0.005,,112.299,277.434,
INTNSL,North Sea Link (INTNSL),2021-10-19 00:00:00+00:00,48,681.2916666666666,681.2916666666666,0.0,694.0,694.0,694.0,,,,,,669.9214792299899,679.0368607689437,,679.0480123180291,0.011151549085479657,,,,,,100.0,0.0,0.0,97.90419161676647,99.18887601390497,,1.4970059880239521,0.5793742757821553,,16.351000000000003,0.0,16.351000000000003,111.90300000000002,293.79,,0.005,0.005,,111.89800000000001,293.785,
INTNSL,North Sea Link (INTNSL),2021-10-20 00:00:00+00:00,48,607.6666666666666,607.6666666666666,0.0,694.0,319.0,694.0,,,,,,657.0167173252279,675.4683510638298,,675.478945035461,0.010593971631205673,,,,,,100.0,0.0,0.0,97.91044776119404,99.23161361141602,,1.4925373134328357,0.5488474204171241,,14.584000000000001,0.0,14.584000000000001,110.08400000000002,308.374,,0.005,0.005,,110.07900000000001,308.369,
INTNSL,North Sea Link (INTNSL),2021-10-21 00:00:00+00:00,48,508.375,545.3333333333334,36.958333333333336,694.0,-182.0,694.0,,,,,,629.9333839918946,667.511524822695,,669.2815349544073,1.7700101317122596,,,,,,87.5,12.5,0.0,96.11940298507463,98.6444212721585,,3.2835820895522385,1.1470281543274243,,13.088000000000001,0.887,12.201,106.421,321.46200000000005,,0.892,0.892,,105.52900000000001,320.57000000000005,
INTNSL,North Sea Link (INTNSL),2021-10-22 00:00:00+00:00,48,692.9166666666666,692.9166666666666,0.0,694.0,694.0,694.0,,,,,,639.6417173252279,668.666303997421,,670.3558591231464,1.6895551257253387,,,,,,100.0,0.0,0.0,96.41791044776119,98.7090367428004,,2.9850746268656714,1.0923535253227408,,16.630000000000003,0.0,16.630000000000003,108.05100000000002,338.09200000000004,,0.891,0.892,,107.16000000000001,337.20000000000005,
INTNSL,North Sea Link (INTNSL),2021-10-23 00:00:00+00:00,48,693.875,693.875,0.0,694.0,694.0,694.0,,,,,,653.1071428571429,669.7623342584027,,671.3784304656183,1.6160962072155414,,,,,,100.0,0.0,0.0,98.21428571428571,98.76777251184834,,1.7857142857142856,1.042654028436019,,16.653000000000002,0.0,16.653000000000002,110.60900000000001,354.74500000000006,,0.887,0.892,,109.72200000000001,353.853,
INTNSL,North Sea Link (INTNSL),2021-10-24 00:00:00+00:00,48,621.0,621.0,0.0,694.0,317.6,694.0,,,,,,642.7261904761905,667.7305703309693,,669.2793291962175,1.5487588652482271,,,,,,100.0,0.0,0.0,98.21428571428571,98.82139619220308,,1.7857142857142856,0.9972801450589301,,14.904000000000002,0.0,14.904000000000002,108.86500000000002,369.64900000000006,,0.887,0.892,,107.97800000000001,368.75700000000006,
INTNSL,North Sea Link (INTNSL),2021-10-25 00:00:00+00:00,48,693.6666666666666,693.6666666666666,0.0,694.0,692.0,694.0,,,,,,642.6845238095237,668.7680141843972,,670.2548226950354,1.486808510638298,,,,,,100.0,0.0,0.0,98.21428571428571,98.87054735013032,,1.7857142857142856,0.9556907037358819,,16.648000000000003,0.0,16.648000000000003,108.858,386.297,,0.887,0.892,,107.971,385.40500000000003,
INTNSL,North Sea Link (INTNSL),2021-10-26 00:00:00+00:00,48,693.9583333333334,693.9583333333334,0.0,694.0,694.0,694.0,,,,,,644.4940476190476,669.7368726132024,,671.1664961811239,1.4296235679214404,,,,,,100.0,0.0,0.0,98.21428571428571,98.91576313594662,,1.7857142857142856,0.9174311926605505,,16.655,0.0,16.655,109.162,402.95200000000006,,0.887,0.892,,108.275,402.06000000000006,
INTNSL,North Sea Link (INTNSL),2021-10-27 00:00:00+00:00,48,656.8333333333334,656.8333333333334,0.0,694.0,513.0,694.0,,,,,,651.5178571428571,669.2589637509851,,670.6356382978723,1.376674546887313,,,,,,100.0,0.0,0.0,98.21428571428571,98.95749799518845,,1.7857142857142856,0.8821170809943866,,15.764000000000001,0.0,15.764000000000001,110.342,418.71600000000007,,0.887,0.892,,109.45500000000001,417.824,
INTNSL,North Sea Link (INTNSL),2021-10-28 00:00:00+00:00,48,694.0,694.0,0.0,694.0,694.0,694.0,,,,,,678.0357142857143,670.1425721884499,,671.470079787234,1.3275075987841947,,,,,,100.0,0.0,0.0,100.0,98.996138996139,,0.0,0.8494208494208495,,16.656000000000002,0.0,16.656000000000002,113.91000000000001,435.37200000000007,,0.0,0.892,,113.91,434.48,
INTNSL,North Sea Link (INTNSL),2021-10-29 00:00:00+00:00,48,694.0,694.0,0.0,694.0,694.0,694.0,,,,,,678.1904761904761,670.9652421129861,,672.2469735876742,1.281731474688188,,,,,,100.0,0.0,0.0,100.0,99.03201787043932,,0.0,0.8190618019359642,,16.656000000000002,0.0,16.656000000000002,113.936,452.028,,0.0,0.892,,113.936,451.136,
INTNSL,North Sea Link (INTNSL),2021-10-30 00:00:00+00:00,48,693.9583333333334,693.9583333333334,0.0,694.0,694.0,694.0,,,,,,678.202380952381,671.7316784869977,671.7316784869977,672.9706855791961,1.2390070921985816,,,,,,100.0,0.0,0.0,100.0,99.06542056074767,99.06542056074767,0.0,0.7907979870596693,0.7907979870596693,16.655,0.0,16.655,113.93800000000002,468.68300000000005,468.68300000000005,0.0,0.892,0.892,113.938,467.79100000000005,467.79100000000005
INTNSL,North Sea Link (INTNSL),2021-10-31 00:00:00+00:00,48,465.4583333333333,465.5416666666667,0.08333333333333333,579.0,108.60000000000001,694.0,,,,,,655.9821428571429,665.713622931442,665.077699611073,666.9554078014185,1.2417848699763596,,,,,,97.91666666666666,2.083333333333333,0.0,99.70238095238095,99.02574808629089,99.0271021542738,0.2976190476190476,0.8350730688935281,0.8339124391938846,11.173,0.002,11.171000000000001,110.20700000000001,479.21000000000004,479.85600000000005,0.002,0.894,0.894,110.20500000000001,478.31600000000003,478.96200000000005
INTNSL,North Sea Link (INTNSL),2021-11-01 00:00:00+00:00,48,566.625,570.6666666666666,4.041666666666667,694.0,109.60000000000001,694.0,,,,,,637.8333333333334,661.5233451536643,662.0010527482269,662.8998522458629,1.3765070921985818,,,,,,91.66666666666666,8.333333333333332,0.0,98.51190476190477,98.74739039665971,98.78950907868192,1.488095238095238,1.1134307585247043,1.0759919300605245,13.696000000000002,0.097,13.599,107.25500000000001,476.29,493.552,0.099,0.991,0.991,107.15600000000002,475.29900000000004,492.56100000000004
INTNSL,North Sea Link (INTNSL),2021-11-02 00:00:00+00:00,48,694.0,694.0,0.0,694.0,694.0,694.0,,,,,,637.8392857142857,661.6914007092198,662.9707178164625,663.0679078014184,1.3765070921985818,,,,,,100.0,0.0,0.0,98.51190476190477,98.74739039665971,98.82736156351791,1.488095238095238,1.1134307585247043,1.0423452768729642,16.656000000000002,0.0,16.656000000000002,107.256,476.411,510.208,0.099,0.991,0.991,107.15700000000001,475.42,509.21700000000004
INTNSL,North Sea Link (INTNSL),2021-11-03 00:00:00+00:00,48,410.9166666666667,411.5416666666667,0.625,630.0,-4.0,694.0,,,,,,602.7083333333334,652.3802895981087,655.5573633708802,653.7776300236405,1.397340425531915,,,,,,75.0,18.75,6.25,94.94047619047619,97.91231732776617,98.10486418193304,4.166666666666666,1.7397355601948505,1.5792798483891344,9.877,0.015,9.862,101.36900000000001,469.72200000000004,520.085,0.114,1.006,1.006,101.25500000000001,468.71600000000007,519.0790000000001
INTNSL,North Sea Link (INTNSL),2021-11-04 00:00:00+00:00,48,694.0,694.0,0.0,694.0,694.0,694.0,,,,,,602.7083333333334,652.5344562647754,656.6557244174265,653.9317966903072,1.397340425531915,,,,,,100.0,0.0,0.0,94.94047619047619,97.91231732776617,98.16063764561619,4.166666666666666,1.7397355601948505,1.5328019619865114,16.656000000000002,0.0,16.656000000000002,101.369,469.833,536.7410000000001,0.114,1.006,1.006,101.25500000000002,468.82700000000006,535.735
INTNSL,North Sea Link (INTNSL),2021-11-05 00:00:00+00:00,48,693.7916666666666,693.7916666666666,0.0,694.0,693.4,694.0,,,,,,602.6785714285714,652.6261229314422,657.6872783687944,654.023463356974,1.397340425531915,,,,,,100.0,0.0,0.0,94.94047619047619,97.91231732776617,98.21322215604526,4.166666666666666,1.7397355601948505,1.4889815366289458,16.651,0.0,16.651,101.364,469.89900000000006,553.392,0.114,1.006,1.006,101.25000000000001,468.89300000000003,552.3860000000001
INTNSL,North Sea Link (INTNSL),2021-11-06 00:00:00+00:00,48,680.9166666666666,680.9166666666666,0.0,694.0,694.0,694.0,,,,,,600.8154761904763,654.513622931442,658.3150996741422,655.910963356974,1.397340425531915,,,,,,100.0,0.0,0.0,94.94047619047619,97.91231732776617,98.26288361320209,4.166666666666666,1.7397355601948505,1.447596988998263,16.342000000000002,0.0,16.342000000000002,101.051,471.25800000000004,569.734,0.114,1.006,1.006,100.93700000000001,470.25200000000007,568.7280000000001
INTNSL,North Sea Link (INTNSL),2021-11-07 00:00:00+00:00,48,232.0,371.25,139.25,419.0,-681.6,694.0,,,,,,567.4642857142857,638.9802895981087,647.0962812616648,645.0192966903073,6.039007092198582,,,,,,68.75,29.166666666666668,2.083333333333333,90.77380952380952,96.86847599164928,97.46478873239437,8.035714285714286,2.7139874739039667,2.1971830985915495,8.91,3.342,5.5680000000000005,98.788,463.41600000000005,578.644,3.454,4.348,4.348,95.334,459.06800000000004,574.296
INTNSL,North Sea Link (INTNSL),2021-11-08 00:00:00+00:00,48,694.0,694.0,0.0,694.0,694.0,694.0,,,,,,585.6607142857143,638.8469562647754,648.2989407164939,644.885963356974,6.039007092198582,,,,,,100.0,0.0,0.0,91.96428571428571,96.86847599164928,97.53154141524959,6.845238095238096,2.7139874739039667,2.1393307734503564,16.656000000000002,0.0,16.656000000000002,101.748,463.32000000000005,595.3000000000001,3.357,4.348000000000001,4.348000000000001,98.391,458.97200000000004,590.952
INTNSL,North Sea Link (INTNSL),2021-11-09 00:00:00+00:00,48,504.5833333333333,505.0,0.4166666666666667,694.0,-2.0,694.0,,,,,,558.6011904761905,632.3997340425533,644.7060505319149,638.4526300236407,6.05289598108747,,,,,,72.91666666666666,20.833333333333336,6.25,88.09523809523809,95.96662030598053,96.90005344735435,9.821428571428571,3.4075104311543813,2.61892036344201,12.120000000000001,0.01,12.110000000000001,97.21200000000002,459.03700000000003,607.4200000000001,3.367,4.3580000000000005,4.3580000000000005,93.84500000000001,454.67900000000003,603.062
INTNSL,North Sea Link (INTNSL),2021-11-10 00:00:00+00:00,48,208.625,209.91666666666666,1.2916666666666667,-2.0,-2.0,694.0,,,,,,529.702380952381,616.0872340425533,634.0699273482097,622.1831855791962,6.095951536643026,,,,,,35.41666666666667,64.58333333333334,0.0,82.44047619047619,93.81084840055632,95.36216779572693,16.36904761904762,5.563282336578582,4.168837936425222,5.038,0.031,5.007000000000001,92.373,447.3230000000001,612.4580000000001,3.383,4.389,4.389,88.99000000000001,442.9340000000001,608.0690000000001
INTNSL,North Sea Link (INTNSL),2021-11-11 00:00:00+00:00,48,693.8333333333334,693.8333333333334,0.0,694.0,694.0,694.0,,,,,,529.6785714285714,615.9483451536643,635.4928655859507,622.0442966903073,6.095951536643026,,,,,,100.0,0.0,0.0,82.44047619047619,93.81084840055632,95.4753431621759,16.36904761904762,5.563282336578582,4.067107269954245,16.652,0.0,16.652,92.36900000000001,447.22300000000007,629.11,3.383,4.389,4.389,88.986,442.83400000000006,624.721
INTNSL,North Sea Link (INTNSL),2021-11-12 00:00:00+00:00,48,693.875,693.875,0.0,694.0,694.0,694.0,,,,,,529.6904761904761,615.8108451536643,636.8505896420913,621.9067966903074,6.095951536643026,,,,,,100.0,0.0,0.0,82.44047619047619,93.81514940931203,95.58312655086849,16.36904761904762,5.559416261292564,3.970223325062035,16.653000000000002,0.0,16.653000000000002,92.37100000000001,447.473,645.763,3.383,4.389,4.389,88.988,443.08400000000006,641.374
INTNSL,North Sea Link (INTNSL),2021-11-13 00:00:00+00:00,48,694.0,694.0,0.0,694.0,694.0,694.0,,,,,,531.5595238095239,615.6789007092199,638.1494398774984,621.7748522458629,6.095951536643026,,,,,,100.0,0.0,0.0,82.44047619047619,93.81514940931203,95.6858943286476,16.36904761904762,5.559416261292564,3.8778477944740666,16.656000000000002,0.0,16.656000000000002,92.685,447.37800000000004,662.4190000000001,3.383,4.389,4.389,89.302,442.9890000000001,658.0300000000001
INTNSL,North Sea Link (INTNSL),2021-11-14 00:00:00+00:00,48,693.9166666666666,693.9166666666666,0.0,694.0,694.0,694.0,,,,,,597.547619047619,617.977511820331,639.3887115839244,624.0720744680851,6.094562647754137,,,,,,100.0,0.0,0.0,86.90476190476191,93.88464211257818,95.78398863098057,12.202380952380954,5.489923558026407,3.7896731406916158,16.654,0.0,16.654,100.42900000000002,449.03200000000004,679.0730000000001,0.041,4.388,4.389,100.388,444.64400000000006,674.6840000000001
INTNSL,North Sea Link (INTNSL),2021-11-15 00:00:00+00:00,48,693.9583333333334,693.9583333333334,0.0,694.0,694.0,694.0,,,,,,597.5416666666667,621.1222222222223,640.5750077089115,627.2111111111112,6.0888888888888895,,,,,,100.0,0.0,0.0,86.90476190476191,94.30555555555556,95.87772116720704,12.202380952380954,5.208333333333334,3.7054191755442334,16.655,0.0,16.655,100.42800000000001,451.59200000000004,695.7280000000001,0.041,4.384,4.389,100.387,447.208,691.339
INTNSL,North Sea Link (INTNSL),2021-11-16 00:00:00+00:00,48,693.9583333333334,693.9583333333334,0.0,694.0,694.0,694.0,,,,,,624.5952380952382,621.1319444444445,641.710823147729,627.2208333333333,6.0888888888888895,,,,,,100.0,0.0,0.0,90.77380952380952,94.30555555555556,95.96737652922519,9.226190476190478,5.208333333333334,3.6248300860897142,16.655,0.0,16.655,104.96300000000001,451.599,712.383,0.031,4.384,4.389,104.93200000000002,447.2150000000001,707.994
INTNSL,North Sea Link (INTNSL),2021-11-17 00:00:00+00:00,48,693.7083333333334,693.7083333333334,0.0,694.0,692.0,694.0,,,,,,693.8928571428571,621.1236111111112,642.7941046099291,627.2125,6.0888888888888895,,,,,,100.0,0.0,0.0,100.0,94.30555555555556,96.05321507760533,0.0,5.208333333333334,3.5476718403547673,16.649,0.0,16.649,116.57400000000001,451.593,729.032,0.0,4.384,4.389,116.57400000000001,447.20900000000006,724.643
INTNSL,North Sea Link (INTNSL),2021-11-18 00:00:00+00:00,48,693.875,693.875,0.0,694.0,694.0,694.0,,,,,,693.8988095238095,621.5430555555556,643.8365718627877,627.6319444444445,6.0888888888888895,,,,,,100.0,0.0,0.0,100.0,94.30555555555556,96.13547546678247,0.0,5.208333333333334,3.4737299174989147,16.653000000000002,0.0,16.653000000000002,116.57500000000002,451.89500000000004,745.6850000000001,0.0,4.384,4.389,116.575,447.511,741.296
INTNSL,North Sea Link (INTNSL),2021-11-19 00:00:00+00:00,48,693.5416666666666,693.5416666666666,0.0,694.0,692.0,694.0,,,,,,693.8511904761906,624.4055555555555,644.8306737588653,630.4944444444444,6.0888888888888895,,,,,,100.0,0.0,0.0,100.0,94.30555555555556,96.21437686091025,0.0,5.208333333333334,3.4028073160357297,16.645000000000003,0.0,16.645000000000003,116.56700000000001,453.956,762.33,0.0,4.384,4.389,116.56700000000001,449.57200000000006,757.941
INTNSL,North Sea Link (INTNSL),2021-11-20 00:00:00+00:00,48,693.7916666666666,693.7916666666666,0.0,694.0,693.4,694.0,,,,,,693.8214285714286,630.5861111111111,645.7906932276456,635.4430555555556,4.856944444444445,,,,,,100.0,0.0,0.0,100.0,94.72222222222221,96.29012088370155,0.0,4.791666666666667,3.3347228011671532,16.651,0.0,16.651,116.562,457.519,778.9810000000001,0.0,3.4970000000000003,4.389,116.56200000000001,454.02200000000005,774.5920000000001
INTNSL,North Sea Link (INTNSL),2021-11-21 00:00:00+00:00,48,694.0,694.0,0.0,694.0,694.0,694.0,,,,,,693.8333333333333,630.6222222222223,646.7177952809602,635.4791666666666,4.856944444444445,,,,,,100.0,0.0,0.0,100.0,94.72222222222221,96.36289333878219,0.0,4.791666666666667,3.2693093583980386,16.656000000000002,0.0,16.656000000000002,116.56400000000001,457.545,795.6370000000001,0.0,3.4970000000000003,4.389,116.56400000000002,454.048,791.248
INTNSL,North Sea Link (INTNSL),2021-11-22 00:00:00+00:00,48,690.875,690.875,0.0,694.0,694.0,694.0,,,,,,693.3928571428571,630.5222222222222,647.5509500869798,635.3791666666667,4.856944444444445,,,,,,100.0,0.0,0.0,100.0,94.72222222222221,96.43286573146293,0.0,4.791666666666667,3.2064128256513023,16.581000000000003,0.0,16.581000000000003,116.49000000000001,457.473,812.2180000000001,0.0,3.4970000000000003,4.389,116.49000000000002,453.97600000000006,807.8290000000001
