interconnectorId,interconnectorName,month,month_name,observations,duration_hours,import_share_pct,export_share_pct,near_zero_share_pct,mean_signed_mw,median_signed_mw,p05_signed_mw,p25_signed_mw,p75_signed_mw,p95_signed_mw,mean_import_mw_when_importing,mean_export_mw_when_exporting,max_import_mw,max_export_mw,import_gwh,export_gwh,net_gwh,abs_flow_gwh
INTGRNL,Ireland (Greenlink),1,Jan,1584,792.0,20.643939393939394,79.16666666666666,0.1893939393939394,-311.59722222222223,-512.0,-514.0,-514.0,-76.0,200.0,165.3577981651376,436.71610845295055,480.0,514.0,27.036,273.821,-246.78500000000003,300.857
INTGRNL,Ireland (Greenlink),2,Feb,2688,1344.0,23.772321428571427,71.875,4.352678571428571,-240.31696428571428,-432.0,-514.0,-514.0,0.0,487.3000000000002,270.09389671361504,423.68633540372673,506.0,514.0,86.295,409.28100000000006,-322.98600000000005,495.5760000000001
INTGRNL,Ireland (Greenlink),3,Mar,2976,1488.0,14.348118279569894,85.38306451612904,0.2688172043010753,-348.5712365591398,-512.0,-514.0,-514.0,-274.0,222.5,181.81264637002343,438.79653679653677,506.0,516.0,38.81700000000001,557.4910000000001,-518.674,596.308
INTGRNL,Ireland (Greenlink),4,Apr,2880,1440.0,15.937499999999998,82.60416666666667,1.4583333333333333,-346.87638888888887,-506.0,-514.0,-514.0,-219.5,100.0,128.4313725490196,444.7053383774695,504.0,516.0,29.475,528.9770000000001,-499.5020000000001,558.452
INTGRNL,Ireland (Greenlink),5,May,2976,1488.0,8.366935483870968,91.4986559139785,0.13440860215053765,-412.8985215053763,-514.0,-514.0,-514.0,-428.0,102.0,164.24899598393574,466.28130738156443,506.0,516.0,20.448999999999998,634.8420000000001,-614.3930000000001,655.2910000000002
INTGRNL,Ireland (Greenlink),6,Jun,2878,1439.0,7.088255733148019,75.53856845031271,17.373175816539263,-316.1494093120222,-482.0,-514.0,-514.0,-18.5,50.0,187.7549019607843,436.14535418583256,506.0,518.0,19.151,474.09000000000003,-454.939,493.24100000000004
INTGRNL,Ireland (Greenlink),7,Jul,1488,744.0,8.131720430107526,91.59946236559139,0.2688172043010753,-376.08870967741933,-500.0,-514.0,-514.0,-308.0,66.0,162.3305785123967,424.9904622157007,506.0,514.0,9.821,289.63100000000003,-279.81000000000006,299.45200000000006
INTGRNL,Ireland (Greenlink),8,Aug,1488,744.0,10.416666666666668,89.04569892473118,0.5376344086021506,-369.98790322580646,-514.0,-514.0,-514.0,-346.0,248.59999999999945,252.99354838709678,445.0988679245283,506.0,516.0,19.607000000000003,294.87800000000004,-275.2710000000001,314.485
INTGRNL,Ireland (Greenlink),9,Sep,1440,720.0,11.875,85.69444444444444,2.430555555555556,-347.64444444444445,-514.0,-514.0,-514.0,-271.0,364.0,280.5497076023392,444.55591572123177,506.0,514.0,23.987,274.29100000000005,-250.30400000000003,298.278
INTGRNL,Ireland (Greenlink),10,Oct,1488,744.0,19.153225806451612,80.64516129032258,0.20161290322580644,-301.35349462365593,-514.0,-514.0,-514.0,-169.5,450.0,309.5438596491228,447.195,506.0,516.0,44.11,268.31700000000006,-224.20700000000005,312.427
INTGRNL,Ireland (Greenlink),11,Nov,1440,720.0,14.444444444444443,84.30555555555556,1.25,-350.04027777777776,-514.0,-514.0,-514.0,-246.0,246.0,183.8846153846154,446.71004942339374,350.0,516.0,19.124000000000002,271.1530000000001,-252.02900000000005,290.27700000000004
INTGRNL,Ireland (Greenlink),12,Dec,1488,744.0,16.263440860215052,83.46774193548387,0.2688172043010753,-345.127688172043,-514.0,-514.0,-514.0,-244.5,200.0,175.64462809917356,447.71014492753625,278.0,514.0,21.253,278.028,-256.77500000000003,299.28100000000006
