interconnectorId,interconnectorName,calendar_month,observations,signed_mw,import_mw,export_mw,import_gwh,export_gwh,net_gwh,wind_actual_mw,wind_before_curtailment_mw,wind_curtailment_proxy_mw,startTime,date,year,month,month_name,day_of_week,day_name,hour_utc,season,season_year,direction_state
INTNEM,Belgium (Nemolink),2024-11,1440,458.9291666666667,544.1416666666667,85.2125,391.782,61.353,330.42900000000003,6906.032887222222,7998.613330463555,1092.5804432413336,2024-11-01 00:00:00+00:00,2024-11-01 00:00:00+00:00,2024,11,November,4,Friday,0.0,Autumn,2024,import
INTNEM,Belgium (Nemolink),2024-12,1488,296.5241935483871,456.9475806451613,160.4233870967742,339.969,119.355,220.614,9793.099256182795,11595.48396165163,1802.3847054688354,2024-12-01 00:00:00+00:00,2024-12-01 00:00:00+00:00,2024,12,December,6,Sunday,0.0,Winter,2025,import
INTNEM,Belgium (Nemolink),2025-01,1488,424.4932795698925,597.1626344086021,172.66935483870967,444.289,128.466,315.823,7617.846295026882,8361.727826691596,743.8815316647144,2025-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2025,1,January,2,Wednesday,0.0,Winter,2025,import
INTNEM,Belgium (Nemolink),2025-02,1344,-35.941964285714285,231.04315476190476,266.98511904761904,155.261,179.41400000000002,-24.153000000000002,8919.108856249999,10605.708984609266,1686.6001283592664,2025-02-01 00:00:00+00:00,2025-02-01 00:00:00+00:00,2025,2,February,5,Saturday,0.0,Winter,2025,export
INTNEM,Belgium (Nemolink),2025-03,1488,351.8333333333333,502.9717741935484,151.13844086021504,374.211,112.447,261.764,6606.304448655914,7934.3064178391105,1328.0019691831974,2025-03-01 00:00:00+00:00,2025-03-01 00:00:00+00:00,2025,3,March,5,Saturday,0.0,Spring,2025,import
INTNEM,Belgium (Nemolink),2025-04,1296,337.7037037037037,489.59722222222223,151.8935185185185,317.259,98.427,218.832,5069.367440123457,5477.084050558783,407.71661043532663,2025-04-01 00:00:00+00:00,2025-04-01 00:00:00+00:00,2025,4,April,1,Tuesday,0.0,Spring,2025,import
INTNEM,Belgium (Nemolink),2025-05,1488,210.30376344086022,435.90994623655916,225.6061827956989,324.317,167.851,156.466,5910.360510752688,6545.21797311828,634.8574623655915,2025-05-01 00:00:00+00:00,2025-05-01 00:00:00+00:00,2025,5,May,3,Thursday,0.0,Spring,2025,import
INTNEM,Belgium (Nemolink),2025-06,1440,117.94722222222222,385.5208333333333,267.5736111111111,277.575,192.653,84.922,7060.271945694445,8619.155375560342,1558.883429865898,2025-06-01 00:00:00+00:00,2025-06-01 00:00:00+00:00,2025,6,June,6,Sunday,0.0,Summer,2025,import
INTNEM,Belgium (Nemolink),2025-07,1488,228.7715053763441,414.752688172043,185.9811827956989,308.576,138.37,170.20600000000002,4255.982762634409,4823.139574668205,567.1568120337965,2025-07-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,2025,7,July,1,Tuesday,0.0,Summer,2025,import
INTNEM,Belgium (Nemolink),2025-08,1488,294.98387096774195,456.3252688172043,161.34139784946237,339.50600000000003,120.038,219.46800000000002,5664.55106733871,6702.748703479764,1038.1976361410552,2025-08-01 00:00:00+00:00,2025-08-01 00:00:00+00:00,2025,8,August,4,Friday,0.0,Summer,2025,import
INTNEM,Belgium (Nemolink),2025-09,1440,181.1888888888889,335.22777777777776,154.0388888888889,241.364,110.908,130.456,8357.426447083333,9821.333690640484,1463.9072435571509,2025-09-01 00:00:00+00:00,2025-09-01 00:00:00+00:00,2025,9,September,0,Monday,0.0,Autumn,2025,import
INTNEM,Belgium (Nemolink),2025-10,1488,307.23521505376345,481.8494623655914,174.61424731182797,358.496,129.913,228.583,8438.599194623657,10126.839610996454,1688.2404163727986,2025-10-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,2025,10,October,2,Wednesday,0.0,Autumn,2025,import
INTNEM,Belgium (Nemolink),2025-11,1440,169.02777777777777,384.0486111111111,215.02083333333334,276.515,154.815,121.7,10305.764070694444,11623.423240820897,1317.6591701264526,2025-11-01 00:00:00+00:00,2025-11-01 00:00:00+00:00,2025,11,November,5,Saturday,0.0,Autumn,2025,import
INTNEM,Belgium (Nemolink),2025-12,1488,110.18951612903226,391.38440860215053,281.1948924731183,291.19,209.209,81.981,10352.145148655914,11690.248402767054,1338.1032541111397,2025-12-01 00:00:00+00:00,2025-12-01 00:00:00+00:00,2025,12,December,0,Monday,0.0,Winter,2026,import
INTNSL,North Sea Link (INTNSL),2021-10,1439,665.6872828353023,666.9298123697012,1.242529534398888,479.85600000000005,0.894,478.96200000000005,7371.909317581653,7746.017064628214,374.10774704656006,2021-10-01 00:00:00+00:00,2021-10-01 00:00:00+00:00,2021,10,October,4,Friday,0.0,Autumn,2021,import
INTNSL,North Sea Link (INTNSL),2021-11,1436,636.2785515320335,641.1462395543175,4.867688022284122,460.343,3.495,456.848,7108.125179665738,8032.991610027855,924.8664303621171,2021-11-01 00:00:00+00:00,2021-11-01 00:00:00+00:00,2021,11,November,0,Monday,0.0,Autumn,2021,import
INTNSL,North Sea Link (INTNSL),2021-12,1482,571.3481781376519,592.6828609986504,21.33468286099865,439.17800000000005,15.809,423.369,6957.028450742239,7415.543190283401,458.51473954116057,2021-12-01 00:00:00+00:00,2021-12-01 00:00:00+00:00,2021,12,December,2,Wednesday,0.0,Winter,2022,import
INTNSL,North Sea Link (INTNSL),2022-01,1482,548.8974358974359,600.0728744939271,51.175438596491226,444.65400000000005,37.921,406.73300000000006,7411.192052631579,8094.562605937922,683.3705533063429,2022-01-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,2022,1,January,5,Saturday,0.0,Winter,2022,import
INTNSL,North Sea Link (INTNSL),2022-02,1340,891.9731343283582,906.1522388059701,14.17910447761194,607.1220000000001,9.5,597.6220000000001,10344.965573134328,11354.578741791043,1009.6131686567165,2022-02-01 00:00:00+00:00,2022-02-01 00:00:00+00:00,2022,2,February,1,Tuesday,0.0,Winter,2022,import
INTNSL,North Sea Link (INTNSL),2022-03,1486,970.2436069986541,973.9084791386272,3.664872139973082,723.614,2.7230000000000003,720.8910000000001,5651.995248990578,5980.112425302826,328.11717631224764,2022-03-01 00:00:00+00:00,2022-03-01 00:00:00+00:00,2022,3,March,1,Tuesday,0.0,Spring,2022,import
INTNSL,North Sea Link (INTNSL),2022-04,1439,316.41695621959695,425.60111188325226,109.18415566365532,306.22,78.558,227.66200000000003,5471.184134815844,5713.034785267547,241.85065045170253,2022-04-01 00:00:00+00:00,2022-04-01 00:00:00+00:00,2022,4,April,4,Friday,0.0,Spring,2022,import
INTNSL,North Sea Link (INTNSL),2022-05,1488,-218.91263440860214,124.90456989247312,343.81720430107526,92.929,255.8,-162.87099999999998,5586.02014516129,5865.949635752689,279.9294905913979,2022-05-01 00:00:00+00:00,2022-05-01 00:00:00+00:00,2022,5,May,6,Sunday,0.0,Spring,2022,export
INTNSL,North Sea Link (INTNSL),2022-06,1440,214.3138888888889,366.04583333333335,151.73194444444445,263.553,109.247,154.306,4670.364623611111,5203.090154166666,532.7255305555555,2022-06-01 00:00:00+00:00,2022-06-01 00:00:00+00:00,2022,6,June,2,Wednesday,0.0,Summer,2022,import
INTNSL,North Sea Link (INTNSL),2022-07,1485,475.16498316498314,653.1030303030303,177.93804713804712,484.92900000000003,132.119,352.81,4314.660993939394,4464.303474747475,149.64248080808082,2022-07-01 00:00:00+00:00,2022-07-01 00:00:00+00:00,2022,7,July,4,Friday,0.0,Summer,2022,import
INTNSL,North Sea Link (INTNSL),2022-08,1488,8.625,295.06048387096774,286.43548387096774,219.525,213.108,6.417000000000008,3427.228458333333,3566.957517473118,139.7290591397849,2022-08-01 00:00:00+00:00,2022-08-01 00:00:00+00:00,2022,8,August,0,Monday,0.0,Summer,2022,import
INTNSL,North Sea Link (INTNSL),2022-09,1439,-590.6254343293954,89.09242529534399,679.7178596247394,64.102,489.057,-424.95500000000004,5790.19932828353,6026.126208851811,235.92688056827956,2022-09-01 00:00:00+00:00,2022-09-01 00:00:00+00:00,2022,9,September,3,Thursday,0.0,Autumn,2022,export
INTNSL,North Sea Link (INTNSL),2022-10,1488,25.848118279569892,363.18682795698925,337.33870967741933,270.211,250.98000000000002,19.231,8746.600183198925,9536.103547997678,789.5033647987533,2022-10-01 00:00:00+00:00,2022-10-01 00:00:00+00:00,2022,10,October,5,Saturday,0.0,Autumn,2022,import
INTNSL,North Sea Link (INTNSL),2022-11,1440,680.5611111111111,793.8166666666667,113.25555555555556,571.548,81.544,490.004,8982.819582777778,9649.534593030665,666.715010252888,2022-11-01 00:00:00+00:00,2022-11-01 00:00:00+00:00,2022,11,November,1,Tuesday,0.0,Autumn,2022,import
INTNSL,North Sea Link (INTNSL),2022-12,1488,528.6532258064516,660.3266129032259,131.6733870967742,491.283,97.965,393.31800000000004,8140.350256586022,8389.899724256078,249.54946767005634,2022-12-01 00:00:00+00:00,2022-12-01 00:00:00+00:00,2022,12,December,3,Thursday,0.0,Winter,2023,import
INTNSL,North Sea Link (INTNSL),2023-01,1488,851.8064516129032,932.9435483870968,81.13709677419355,694.11,60.366,633.744,9963.031707526881,10334.227514400425,371.1958068735423,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2023,1,January,6,Sunday,0.0,Winter,2023,import
INTNSL,North Sea Link (INTNSL),2023-02,1344,1162.486607142857,1163.9970238095239,1.5104166666666667,782.206,1.0150000000000001,781.191,7994.047040029762,8446.965460879388,452.91842084962457,2023-02-01 00:00:00+00:00,2023-02-01 00:00:00+00:00,2023,2,February,2,Wednesday,0.0,Winter,2023,import
INTNSL,North Sea Link (INTNSL),2023-03,1488,1058.09811827957,1075.7043010752689,17.606182795698924,800.3240000000001,13.099,787.225,7511.84782016129,7712.402056290033,200.5542361287431,2023-03-01 00:00:00+00:00,2023-03-01 00:00:00+00:00,2023,3,March,2,Wednesday,0.0,Spring,2023,import
INTNSL,North Sea Link (INTNSL),2023-04,1440,975.9013888888888,998.4625,22.56111111111111,718.893,16.244,702.649,5549.933298194444,6054.260100348903,504.326802154458,2023-04-01 00:00:00+00:00,2023-04-01 00:00:00+00:00,2023,4,April,5,Saturday,0.0,Spring,2023,import
INTNSL,North Sea Link (INTNSL),2023-05,1488,1159.1975806451612,1164.3629032258063,5.165322580645161,866.2860000000001,3.843,862.443,4189.272099865591,4351.200282780958,161.92818291536733,2023-05-01 00:00:00+00:00,2023-05-01 00:00:00+00:00,2023,5,May,0,Monday,0.0,Spring,2023,import
INTNSL,North Sea Link (INTNSL),2023-06,1438,951.1488178025035,953.7246175243394,2.575799721835883,685.7280000000001,1.852,683.876,4097.237331015299,4132.317350486787,35.080019471488185,2023-06-01 00:00:00+00:00,2023-06-01 00:00:00+00:00,2023,6,June,3,Thursday,0.0,Summer,2023,import
INTNSL,North Sea Link (INTNSL),2023-07,1345,1028.8758364312268,1083.174721189591,54.29888475836431,728.4350000000001,36.516,691.9190000000001,5694.138185873606,6066.475660966543,372.33747509293676,2023-07-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,2023,7,July,5,Saturday,0.0,Summer,2023,import
INTNSL,North Sea Link (INTNSL),2023-08,1488,1267.3131720430108,1268.228494623656,0.9153225806451613,943.562,0.681,942.8810000000001,4827.078612903226,5199.572030913979,372.4934180107527,2023-08-01 00:00:00+00:00,2023-08-01 00:00:00+00:00,2023,8,August,1,Tuesday,0.0,Summer,2023,import
INTNSL,North Sea Link (INTNSL),2023-09,1440,1347.5555555555557,1348.4069444444444,0.8513888888888889,970.8530000000001,0.613,970.2400000000001,5234.970216666667,5975.20669607947,740.2364794128031,2023-09-01 00:00:00+00:00,2023-09-01 00:00:00+00:00,2023,9,September,4,Friday,0.0,Autumn,2023,import
INTNSL,North Sea Link (INTNSL),2023-10,1488,740.0618279569892,744.1948924731183,4.133064516129032,553.681,3.075,550.606,7778.053212096775,8784.594142228318,1006.5409301315433,2023-10-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,2023,10,October,6,Sunday,0.0,Autumn,2023,import
INTNSL,North Sea Link (INTNSL),2023-11,1440,1015.4333333333333,1057.3638888888888,41.93055555555556,761.302,30.19,731.1120000000001,7995.1178316666665,8550.982213614769,555.8643819481019,2023-11-01 00:00:00+00:00,2023-11-01 00:00:00+00:00,2023,11,November,2,Wednesday,0.0,Autumn,2023,import
INTNSL,North Sea Link (INTNSL),2023-12,1487,224.60390047074648,532.8513786146603,308.2474781439139,396.175,229.182,166.99300000000002,10397.568038063215,11189.485195446809,791.9171573835933,2023-12-01 00:00:00+00:00,2023-12-01 00:00:00+00:00,2023,12,December,4,Friday,0.0,Winter,2024,import
INTNSL,North Sea Link (INTNSL),2024-01,1488,707.4408602150538,785.4462365591398,78.00537634408602,584.3720000000001,58.036,526.336,9231.455402956988,9946.064837751508,714.6094347945193,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024,1,January,0,Monday,0.0,Winter,2024,import
INTNSL,North Sea Link (INTNSL),2024-02,1392,1003.0359195402299,1056.2471264367816,53.21120689655172,735.148,37.035000000000004,698.113,8809.77889928161,9638.305630625537,828.5267313439285,2024-02-01 00:00:00+00:00,2024-02-01 00:00:00+00:00,2024,2,February,3,Thursday,0.0,Winter,2024,import
INTNSL,North Sea Link (INTNSL),2024-03,1488,1132.590053763441,1167.0712365591398,34.48118279569893,868.301,25.654,842.647,7926.835417876344,8665.447366055598,738.6119481792543,2024-03-01 00:00:00+00:00,2024-03-01 00:00:00+00:00,2024,3,March,4,Friday,0.0,Spring,2024,import
INTNSL,North Sea Link (INTNSL),2024-04,1440,796.4527777777778,946.1930555555556,149.74027777777778,681.259,107.813,573.446,8205.753269444445,9122.837989513191,917.0847200687457,2024-04-01 00:00:00+00:00,2024-04-01 00:00:00+00:00,2024,4,April,0,Monday,0.0,Spring,2024,import
INTNSL,North Sea Link (INTNSL),2024-05,1488,1345.0430107526881,1345.0430107526881,0.0,1000.7120000000001,0.0,1000.7120000000001,4049.4651922043013,4240.308991102948,190.84379889864667,2024-05-01 00:00:00+00:00,2024-05-01 00:00:00+00:00,2024,5,May,2,Wednesday,0.0,Spring,2024,import
INTNSL,North Sea Link (INTNSL),2024-06,1440,1228.2,1234.7180555555556,6.518055555555556,888.9970000000001,4.6930000000000005,884.3040000000001,5167.505225138889,5935.397964033575,767.8927388946867,2024-06-01 00:00:00+00:00,2024-06-01 00:00:00+00:00,2024,6,June,5,Saturday,0.0,Summer,2024,import
INTNSL,North Sea Link (INTNSL),2024-07,1488,1334.0725806451612,1347.5040322580646,13.431451612903226,1002.5430000000001,9.993,992.5500000000001,4476.267456451613,4788.0603655744135,311.7929091228002,2024-07-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,2024,7,July,0,Monday,0.0,Summer,2024,import
INTNSL,North Sea Link (INTNSL),2024-08,1488,1128.8051075268818,1160.9825268817203,32.17741935483871,863.7710000000001,23.94,839.831,6580.777397177419,8191.420799638318,1610.643402460899,2024-08-01 00:00:00+00:00,2024-08-01 00:00:00+00:00,2024,8,August,3,Thursday,0.0,Summer,2024,import
INTNSL,North Sea Link (INTNSL),2024-09,1392,1355.778735632184,1357.1149425287356,1.3362068965517242,944.5520000000001,0.9299999999999999,943.6220000000001,5659.382257183908,6473.743334770114,814.3610775862066,2024-09-01 00:00:00+00:00,2024-09-01 00:00:00+00:00,2024,9,September,6,Sunday,0.0,Autumn,2024,import
INTNSL,North Sea Link (INTNSL),2024-10,1440,848.9680555555556,848.9847222222222,0.016666666666666666,611.269,0.012,611.2570000000001,7123.620302777777,8568.198209722223,1444.5779069444445,2024-10-01 00:00:00+00:00,2024-10-01 00:00:00+00:00,2024,10,October,1,Tuesday,0.0,Autumn,2024,import
INTNSL,North Sea Link (INTNSL),2024-11,1440,1142.0430555555556,1152.4763888888888,10.433333333333334,829.783,7.5120000000000005,822.2710000000001,6906.032887222222,7998.613330463555,1092.5804432413336,2024-11-01 00:00:00+00:00,2024-11-01 00:00:00+00:00,2024,11,November,4,Friday,0.0,Autumn,2024,import
INTNSL,North Sea Link (INTNSL),2024-12,1488,1103.0483870967741,1112.3373655913979,9.288978494623656,827.5790000000001,6.9110000000000005,820.6680000000001,9793.099256182795,11595.48396165163,1802.3847054688354,2024-12-01 00:00:00+00:00,2024-12-01 00:00:00+00:00,2024,12,December,6,Sunday,0.0,Winter,2025,import
INTNSL,North Sea Link (INTNSL),2025-01,1488,1315.2069892473119,1319.2271505376343,4.020161290322581,981.5050000000001,2.991,978.5140000000001,7617.846295026882,8361.727826691596,743.8815316647144,2025-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2025,1,January,2,Wednesday,0.0,Winter,2025,import
INTNSL,North Sea Link (INTNSL),2025-02,1344,1241.9464285714287,1246.779761904762,4.833333333333333,837.8360000000001,3.248,834.5880000000001,8919.108856249999,10605.708984609266,1686.6001283592664,2025-02-01 00:00:00+00:00,2025-02-01 00:00:00+00:00,2025,2,February,5,Saturday,0.0,Winter,2025,import
INTNSL,North Sea Link (INTNSL),2025-03,1488,916.0309139784946,928.8817204301075,12.850806451612904,691.088,9.561,681.527,6606.304448655914,7934.3064178391105,1328.0019691831974,2025-03-01 00:00:00+00:00,2025-03-01 00:00:00+00:00,2025,3,March,5,Saturday,0.0,Spring,2025,import
INTNSL,North Sea Link (INTNSL),2025-04,1296,1166.375,1171.5586419753085,5.183641975308642,759.1700000000001,3.359,755.811,5069.367440123457,5477.084050558783,407.71661043532663,2025-04-01 00:00:00+00:00,2025-04-01 00:00:00+00:00,2025,4,April,1,Tuesday,0.0,Spring,2025,import
INTNSL,North Sea Link (INTNSL),2025-05,1488,1025.6787634408602,1109.5389784946237,83.86021505376344,825.4970000000001,62.392,763.105,5910.360510752688,6545.21797311828,634.8574623655915,2025-05-01 00:00:00+00:00,2025-05-01 00:00:00+00:00,2025,5,May,3,Thursday,0.0,Spring,2025,import
INTNSL,North Sea Link (INTNSL),2025-06,1440,832.3055555555555,930.4638888888888,98.15833333333333,669.9340000000001,70.674,599.2600000000001,7060.271945694445,8619.155375560342,1558.883429865898,2025-06-01 00:00:00+00:00,2025-06-01 00:00:00+00:00,2025,6,June,6,Sunday,0.0,Summer,2025,import
INTNSL,North Sea Link (INTNSL),2025-07,1488,1269.3051075268818,1289.2325268817203,19.927419354838708,959.1890000000001,14.826,944.363,4255.982762634409,4823.139574668205,567.1568120337965,2025-07-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,2025,7,July,1,Tuesday,0.0,Summer,2025,import
INTNSL,North Sea Link (INTNSL),2025-08,1488,787.2056451612904,830.7674731182796,43.56182795698925,618.091,32.410000000000004,585.681,5664.55106733871,6702.748703479764,1038.1976361410552,2025-08-01 00:00:00+00:00,2025-08-01 00:00:00+00:00,2025,8,August,4,Friday,0.0,Summer,2025,import
INTNSL,North Sea Link (INTNSL),2025-09,1440,794.0666666666667,882.2861111111112,88.21944444444445,635.2460000000001,63.518,571.7280000000001,8357.426447083333,9821.333690640484,1463.9072435571509,2025-09-01 00:00:00+00:00,2025-09-01 00:00:00+00:00,2025,9,September,0,Monday,0.0,Autumn,2025,import
INTNSL,North Sea Link (INTNSL),2025-10,1488,1025.029569892473,1109.5537634408602,84.5241935483871,825.508,62.886,762.6220000000001,8438.599194623657,10126.839610996454,1688.2404163727986,2025-10-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,2025,10,October,2,Wednesday,0.0,Autumn,2025,import
INTNSL,North Sea Link (INTNSL),2025-11,1440,758.2402777777778,929.8,171.55972222222223,669.456,123.523,545.9330000000001,10305.764070694444,11623.423240820897,1317.6591701264526,2025-11-01 00:00:00+00:00,2025-11-01 00:00:00+00:00,2025,11,November,5,Saturday,0.0,Autumn,2025,import
INTNSL,North Sea Link (INTNSL),2025-12,1488,1149.2352150537633,1175.774193548387,26.538978494623656,874.7760000000001,19.745,855.0310000000001,10352.145148655914,11690.248402767054,1338.1032541111397,2025-12-01 00:00:00+00:00,2025-12-01 00:00:00+00:00,2025,12,December,0,Monday,0.0,Winter,2026,import
INTVKL,Denmark (Viking link),2023-12,96,646.3125,646.3125,0.0,31.023,0.0,31.023,10921.915266666667,11196.031779043553,274.1165123768863,2023-12-01 00:00:00+00:00,2023-12-01 00:00:00+00:00,2023,12,December,4,Friday,0.0,Winter,2024,import
INTVKL,Denmark (Viking link),2024-01,1488,453.34005376344084,555.233870967742,101.89381720430107,413.094,75.809,337.285,9231.455402956988,9946.064837751508,714.6094347945193,2024-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2024,1,January,0,Monday,0.0,Winter,2024,import
INTVKL,Denmark (Viking link),2024-02,1392,585.360632183908,630.2959770114943,44.935344827586206,438.68600000000004,31.275000000000002,407.411,8809.77889928161,9638.305630625537,828.5267313439285,2024-02-01 00:00:00+00:00,2024-02-01 00:00:00+00:00,2024,2,February,3,Thursday,0.0,Winter,2024,import
INTVKL,Denmark (Viking link),2024-03,1488,591.5430107526881,689.5013440860215,97.95833333333333,512.989,72.881,440.108,7926.835417876344,8665.447366055598,738.6119481792543,2024-03-01 00:00:00+00:00,2024-03-01 00:00:00+00:00,2024,3,March,4,Friday,0.0,Spring,2024,import
INTVKL,Denmark (Viking link),2024-04,1440,32.78055555555556,256.8833333333333,224.1027777777778,184.95600000000002,161.354,23.601999999999997,8205.753269444445,9122.837989513191,917.0847200687457,2024-04-01 00:00:00+00:00,2024-04-01 00:00:00+00:00,2024,4,April,0,Monday,0.0,Spring,2024,import
INTVKL,Denmark (Viking link),2024-05,1488,451.48118279569894,648.9879032258065,197.50672043010752,482.847,146.945,335.902,4049.4651922043013,4240.308991102948,190.84379889864667,2024-05-01 00:00:00+00:00,2024-05-01 00:00:00+00:00,2024,5,May,2,Wednesday,0.0,Spring,2024,import
INTVKL,Denmark (Viking link),2024-06,1440,295.36805555555554,456.85,161.48194444444445,328.932,116.26700000000001,212.665,5167.505225138889,5935.397964033575,767.8927388946867,2024-06-01 00:00:00+00:00,2024-06-01 00:00:00+00:00,2024,6,June,5,Saturday,0.0,Summer,2024,import
INTVKL,Denmark (Viking link),2024-07,1488,366.0416666666667,599.8333333333334,233.79166666666666,446.276,173.941,272.335,4476.267456451613,4788.0603655744135,311.7929091228002,2024-07-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,2024,7,July,0,Monday,0.0,Summer,2024,import
INTVKL,Denmark (Viking link),2024-08,1488,-12.080645161290322,200.54166666666666,212.622311827957,149.203,158.191,-8.988000000000007,6580.777397177419,8191.420799638318,1610.643402460899,2024-08-01 00:00:00+00:00,2024-08-01 00:00:00+00:00,2024,8,August,3,Thursday,0.0,Summer,2024,export
INTVKL,Denmark (Viking link),2024-09,1392,427.4181034482759,638.9396551724138,211.52155172413794,444.702,147.219,297.483,5659.382257183908,6473.743334770114,814.3610775862066,2024-09-01 00:00:00+00:00,2024-09-01 00:00:00+00:00,2024,9,September,6,Sunday,0.0,Autumn,2024,import
INTVKL,Denmark (Viking link),2024-10,1440,675.4458333333333,798.3555555555556,122.90972222222223,574.816,88.495,486.32099999999997,7123.620302777777,8568.198209722223,1444.5779069444445,2024-10-01 00:00:00+00:00,2024-10-01 00:00:00+00:00,2024,10,October,1,Tuesday,0.0,Autumn,2024,import
INTVKL,Denmark (Viking link),2024-11,1440,476.5416666666667,623.7972222222222,147.25555555555556,449.134,106.024,343.11,6906.032887222222,7998.613330463555,1092.5804432413336,2024-11-01 00:00:00+00:00,2024-11-01 00:00:00+00:00,2024,11,November,4,Friday,0.0,Autumn,2024,import
INTVKL,Denmark (Viking link),2024-12,1488,614.9247311827957,766.2284946236559,151.30376344086022,570.074,112.57000000000001,457.504,9793.099256182795,11595.48396165163,1802.3847054688354,2024-12-01 00:00:00+00:00,2024-12-01 00:00:00+00:00,2024,12,December,6,Sunday,0.0,Winter,2025,import
INTVKL,Denmark (Viking link),2025-01,1488,651.1451612903226,706.0954301075269,54.950268817204304,525.335,40.883,484.452,7617.846295026882,8361.727826691596,743.8815316647144,2025-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2025,1,January,2,Wednesday,0.0,Winter,2025,import
INTVKL,Denmark (Viking link),2025-02,1344,353.7604166666667,598.03125,244.27083333333334,401.877,164.15,237.72699999999998,8919.108856249999,10605.708984609266,1686.6001283592664,2025-02-01 00:00:00+00:00,2025-02-01 00:00:00+00:00,2025,2,February,5,Saturday,0.0,Winter,2025,import
INTVKL,Denmark (Viking link),2025-03,1488,484.34139784946234,671.9932795698925,187.6518817204301,499.963,139.613,360.34999999999997,6606.304448655914,7934.3064178391105,1328.0019691831974,2025-03-01 00:00:00+00:00,2025-03-01 00:00:00+00:00,2025,3,March,5,Saturday,0.0,Spring,2025,import
INTVKL,Denmark (Viking link),2025-04,1296,282.2608024691358,512.0586419753087,229.79783950617283,331.814,148.909,182.905,5069.367440123457,5477.084050558783,407.71661043532663,2025-04-01 00:00:00+00:00,2025-04-01 00:00:00+00:00,2025,4,April,1,Tuesday,0.0,Spring,2025,import
INTVKL,Denmark (Viking link),2025-05,1488,179.60887096774192,283.7231182795699,104.11424731182795,211.09,77.461,133.629,5910.360510752688,6545.21797311828,634.8574623655915,2025-05-01 00:00:00+00:00,2025-05-01 00:00:00+00:00,2025,5,May,3,Thursday,0.0,Spring,2025,import
INTVKL,Denmark (Viking link),2025-06,1440,424.3888888888889,637.5375,213.1486111111111,459.027,153.467,305.56,7060.271945694445,8619.155375560342,1558.883429865898,2025-06-01 00:00:00+00:00,2025-06-01 00:00:00+00:00,2025,6,June,6,Sunday,0.0,Summer,2025,import
INTVKL,Denmark (Viking link),2025-07,1488,225.32123655913978,493.2876344086022,267.96639784946234,367.00600000000003,199.36700000000002,167.63899999999998,4255.982762634409,4823.139574668205,567.1568120337965,2025-07-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,2025,7,July,1,Tuesday,0.0,Summer,2025,import
INTVKL,Denmark (Viking link),2025-08,1488,86.5497311827957,440.4180107526882,353.8682795698925,327.671,263.278,64.39299999999999,5664.55106733871,6702.748703479764,1038.1976361410552,2025-08-01 00:00:00+00:00,2025-08-01 00:00:00+00:00,2025,8,August,4,Friday,0.0,Summer,2025,import
INTVKL,Denmark (Viking link),2025-09,1440,143.34027777777777,495.2472222222222,351.90694444444443,356.578,253.37300000000002,103.20499999999998,8357.426447083333,9821.333690640484,1463.9072435571509,2025-09-01 00:00:00+00:00,2025-09-01 00:00:00+00:00,2025,9,September,0,Monday,0.0,Autumn,2025,import
INTVKL,Denmark (Viking link),2025-10,1488,262.4126344086022,550.4153225806451,288.002688172043,409.509,214.274,195.23499999999999,8438.599194623657,10126.839610996454,1688.2404163727986,2025-10-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,2025,10,October,2,Wednesday,0.0,Autumn,2025,import
INTVKL,Denmark (Viking link),2025-11,1440,-14.197222222222223,433.3513888888889,447.5486111111111,312.013,322.235,-10.222000000000017,10305.764070694444,11623.423240820897,1317.6591701264526,2025-11-01 00:00:00+00:00,2025-11-01 00:00:00+00:00,2025,11,November,5,Saturday,0.0,Autumn,2025,export
INTVKL,Denmark (Viking link),2025-12,1488,399.4502688172043,695.2741935483871,295.8239247311828,517.284,220.09300000000002,297.191,10352.145148655914,11690.248402767054,1338.1032541111397,2025-12-01 00:00:00+00:00,2025-12-01 00:00:00+00:00,2025,12,December,0,Monday,0.0,Winter,2026,import
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-07,1488,3643.8131720430106,3643.8131720430106,0.0,2710.997,0.0,2710.997,2437.8524543010753,2453.9527809139786,16.10032661290323,2021-07-01 00:00:00+00:00,2021-07-01 00:00:00+00:00,2021,7,July,3,Thursday,0.0,Summer,2021,import
