interconnectorId,interconnectorName,granularity,wind_metric,wind_metric_label,flow_metric,flow_metric_label,observations,pearson_corr,spearman_corr,wind_mean_mw,wind_p10_mw,wind_p90_mw,flow_mean_mw,flow_p10_mw,flow_p90_mw
INTNEM,Belgium (Nemolink),daily,wind_before_curtailment_mw,Wind before curtailment proxy,export_mw,Export magnitude,1644,0.14388690638129684,0.1721253668841086,7428.945709037391,2148.347972638889,13562.23134998643,160.64474890836743,0.0,453.30833333333334
INTNSL,North Sea Link (INTNSL),daily,wind_actual_mw,Actual wind output,signed_mw,Signed interconnector position,1552,-0.20995719132854443,-0.27347997142389346,6927.151992413425,2355.10485,12035.900408333335,840.2466277767314,-0.03749999999999905,1398.0
INTNSL,North Sea Link (INTNSL),daily,wind_actual_mw,Actual wind output,import_mw,Import magnitude,1552,-0.19918848854704682,-0.256654184328923,6927.151992413425,2355.10485,12035.900408333335,918.873114250572,145.6000000000001,1398.0
INTNSL,North Sea Link (INTNSL),daily,wind_actual_mw,Actual wind output,export_mw,Export magnitude,1552,0.17708136169813088,0.24319365126112352,6927.151992413425,2355.10485,12035.900408333335,78.62648647384056,0.0,274.0958333333334
INTNSL,North Sea Link (INTNSL),daily,wind_before_curtailment_mw,Wind before curtailment proxy,signed_mw,Signed interconnector position,1552,-0.19567723900930767,-0.257175926528181,7664.600109315381,2415.5476125,13674.949071276595,840.2466277767314,-0.03749999999999905,1398.0
INTNSL,North Sea Link (INTNSL),daily,wind_before_curtailment_mw,Wind before curtailment proxy,import_mw,Import magnitude,1552,-0.18508993492058337,-0.2405928956177738,7664.600109315381,2415.5476125,13674.949071276595,918.873114250572,145.6000000000001,1398.0
INTNSL,North Sea Link (INTNSL),daily,wind_before_curtailment_mw,Wind before curtailment proxy,export_mw,Export magnitude,1552,0.1663189739262231,0.2318625979389483,7664.600109315381,2415.5476125,13674.949071276595,78.62648647384056,0.0,274.0958333333334
INTVKL,Denmark (Viking link),daily,wind_actual_mw,Actual wind output,signed_mw,Signed interconnector position,733,0.06368282479261651,0.07918263889466012,7181.297279206706,2537.1854749999998,12343.119399166666,352.6357311623861,-361.3,1119.2666666666669
INTVKL,Denmark (Viking link),daily,wind_actual_mw,Actual wind output,import_mw,Import magnitude,733,0.10977144168425024,0.09118750371094626,7181.297279206706,2537.1854749999998,12343.119399166666,557.0110079680487,11.475000000000009,1119.2666666666669
INTVKL,Denmark (Viking link),daily,wind_actual_mw,Actual wind output,export_mw,Export magnitude,733,0.02621456778551803,-0.011570510875433745,7181.297279206706,2537.1854749999998,12343.119399166666,204.37527680566265,0.0,543.1416666666671
INTVKL,Denmark (Viking link),daily,wind_before_curtailment_mw,Wind before curtailment proxy,signed_mw,Signed interconnector position,733,0.058156719661862366,0.06971092457671471,8216.518463353055,2714.3824072222214,14586.691134803228,352.6357311623861,-361.3,1119.2666666666669
INTVKL,Denmark (Viking link),daily,wind_before_curtailment_mw,Wind before curtailment proxy,import_mw,Import magnitude,733,0.11008094868728273,0.08707783356565742,8216.518463353055,2714.3824072222214,14586.691134803228,557.0110079680487,11.475000000000009,1119.2666666666669
INTVKL,Denmark (Viking link),daily,wind_before_curtailment_mw,Wind before curtailment proxy,export_mw,Export magnitude,733,0.039659477534107375,0.0035752189041306924,8216.518463353055,2714.3824072222214,14586.691134803228,204.37527680566265,0.0,543.1416666666671
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,daily,wind_actual_mw,Actual wind output,signed_mw,Signed interconnector position,1644,-0.12474473305587229,-0.1673622972959793,6730.680855495117,2105.5563125000003,11988.731495833334,2375.420321671028,-1488.3324999999998,5207.579166666667
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,daily,wind_actual_mw,Actual wind output,import_mw,Import magnitude,1644,-0.13488465516276565,-0.1437873432724028,6730.680855495117,2105.5563125000003,11988.731495833334,2873.840094685446,100.72500000000002,5207.579166666667
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,daily,wind_actual_mw,Actual wind output,export_mw,Export magnitude,1644,0.07779907369707935,0.23120062405809808,6730.680855495117,2105.5563125000003,11988.731495833334,498.41977301441733,0.0,1688.1583333333344
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,daily,wind_before_curtailment_mw,Wind before curtailment proxy,signed_mw,Signed interconnector position,1644,-0.13130593397066212,-0.1755938442257807,7428.945709037391,2148.347972638889,13562.23134998643,2375.420321671028,-1488.3324999999998,5207.579166666667
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,daily,wind_before_curtailment_mw,Wind before curtailment proxy,import_mw,Import magnitude,1644,-0.1471724160387409,-0.1517315621059307,7428.945709037391,2148.347972638889,13562.23134998643,2873.840094685446,100.72500000000002,5207.579166666667
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,daily,wind_before_curtailment_mw,Wind before curtailment proxy,export_mw,Export magnitude,1644,0.0721646000604539,0.23611281492478656,7428.945709037391,2148.347972638889,13562.23134998643,498.41977301441733,0.0,1688.1583333333344
INTELEC,Eleclink (INTELEC),monthly,wind_actual_mw,Actual wind output,signed_mw,Signed interconnector position,44,0.04294173946364909,-0.0835917685215285,6915.667866636114,4273.586232025904,9624.606100215055,358.9458169418777,-625.3563978494624,885.4880107526883
INTELEC,Eleclink (INTELEC),monthly,wind_actual_mw,Actual wind output,import_mw,Import magnitude,44,-0.029115711717688036,-0.08801130538336348,6915.667866636114,4273.586232025904,9624.606100215055,508.25663736802017,0.5662499999999997,891.2565501792117
INTELEC,Eleclink (INTELEC),monthly,wind_actual_mw,Actual wind output,export_mw,Export magnitude,44,-0.12815418946128412,0.03299259986418709,6915.667866636114,4273.586232025904,9624.606100215055,149.31082042614256,0.21336021505376343,664.6891129032263
INTELEC,Eleclink (INTELEC),monthly,wind_before_curtailment_mw,Wind before curtailment proxy,signed_mw,Signed interconnector position,44,0.09114474160083243,-0.020580772688268394,7680.358475152843,4561.430541995556,10524.264543546615,358.9458169418777,-625.3563978494624,885.4880107526883
INTELEC,Eleclink (INTELEC),monthly,wind_before_curtailment_mw,Wind before curtailment proxy,import_mw,Import magnitude,44,-0.0020039012316456547,-0.03779972731208559,7680.358475152843,4561.430541995556,10524.264543546615,508.25663736802017,0.5662499999999997,891.2565501792117
INTELEC,Eleclink (INTELEC),monthly,wind_before_curtailment_mw,Wind before curtailment proxy,export_mw,Export magnitude,44,-0.1941314534275321,-0.04899542073848296,7680.358475152843,4561.430541995556,10524.264543546615,149.31082042614256,0.21336021505376343,664.6891129032263
INTEW,Ireland(East-West),monthly,wind_actual_mw,Actual wind output,signed_mw,Signed interconnector position,54,0.06915201001585627,0.0850390699447303,6739.751931505907,4124.847761670387,9624.606100215055,-143.5620714553113,-325.9843668891361,81.34299771912679
INTEW,Ireland(East-West),monthly,wind_actual_mw,Actual wind output,import_mw,Import magnitude,54,0.1383321477482021,0.23186582809224315,6739.751931505907,4124.847761670387,9624.606100215055,42.661246666851234,1.9108870967741944,139.5014262548431
INTEW,Ireland(East-West),monthly,wind_actual_mw,Actual wind output,export_mw,Export magnitude,54,-0.030744021161303512,-0.031065370688012194,6739.751931505907,4124.847761670387,9624.606100215055,186.2233181221626,33.332777242818175,332.09858639228776
INTEW,Ireland(East-West),monthly,wind_before_curtailment_mw,Wind before curtailment proxy,signed_mw,Signed interconnector position,54,-0.005705263853179876,-0.011701924909472076,7439.535601239557,4273.576378606352,10524.264543546615,-143.5620714553113,-325.9843668891361,81.34299771912679
INTEW,Ireland(East-West),monthly,wind_before_curtailment_mw,Wind before curtailment proxy,import_mw,Import magnitude,54,0.07622769638188881,0.14023251381741947,7439.535601239557,4273.576378606352,10524.264543546615,42.661246666851234,1.9108870967741944,139.5014262548431
INTEW,Ireland(East-West),monthly,wind_before_curtailment_mw,Wind before curtailment proxy,export_mw,Export magnitude,54,0.04183220603401015,0.062168858395273474,7439.535601239557,4273.576378606352,10524.264543546615,186.2233181221626,33.332777242818175,332.09858639228776
INTFR,France(IFA),monthly,wind_actual_mw,Actual wind output,signed_mw,Signed interconnector position,54,-0.059294294312592755,-0.09937106918238993,6739.751931505907,4124.847761670387,9624.606100215055,665.1713006054772,-390.752744961779,1539.082258064516
INTFR,France(IFA),monthly,wind_actual_mw,Actual wind output,import_mw,Import magnitude,54,-0.08884681814996281,-0.06392224128073185,6739.751931505907,4124.847761670387,9624.606100215055,837.9572181897283,75.78131272401436,1556.5173387096775
INTFR,France(IFA),monthly,wind_actual_mw,Actual wind output,export_mw,Export magnitude,54,-0.02398927417583761,0.23493310021390096,6739.751931505907,4124.847761670387,9624.606100215055,172.78591758425134,1.9923387096774199,469.61153578874246
INTFR,France(IFA),monthly,wind_before_curtailment_mw,Wind before curtailment proxy,signed_mw,Signed interconnector position,54,0.0033449631881999897,-0.01711454164284353,7439.535601239557,4273.576378606352,10524.264543546615,665.1713006054772,-390.752744961779,1539.082258064516
INTFR,France(IFA),monthly,wind_before_curtailment_mw,Wind before curtailment proxy,import_mw,Import magnitude,54,-0.026815020300400203,0.017495711835334476,7439.535601239557,4273.576378606352,10524.264543546615,837.9572181897283,75.78131272401436,1556.5173387096775
INTFR,France(IFA),monthly,wind_before_curtailment_mw,Wind before curtailment proxy,export_mw,Export magnitude,54,-0.07671451191859073,0.15366141927019872,7439.535601239557,4273.576378606352,10524.264543546615,172.78591758425134,1.9923387096774199,469.61153578874246
INTGRNL,Ireland (Greenlink),monthly,wind_actual_mw,Actual wind output,signed_mw,Signed interconnector position,12,0.3655382628933434,0.3076923076923077,7183.851403889471,5089.064191527777,10167.09854925,-344.7985278761544,-384.03762096774193,-303.253561827957
INTGRNL,Ireland (Greenlink),monthly,wind_actual_mw,Actual wind output,import_mw,Import magnitude,12,0.4239050032279516,0.5454545454545455,7183.851403889471,5089.064191527777,10167.09854925,33.47150979144147,16.620564516129033,56.89428763440861
INTGRNL,Ireland (Greenlink),monthly,wind_actual_mw,Actual wind output,export_mw,Export magnitude,12,-0.3071105827829074,-0.18881118881118883,7183.851403889471,5089.064191527777,10167.09854925,378.27003766759594,355.66111111111115,406.7953897849462
INTGRNL,Ireland (Greenlink),monthly,wind_before_curtailment_mw,Wind before curtailment proxy,signed_mw,Signed interconnector position,12,0.37408160469113955,0.32867132867132864,8280.699939824042,5406.98233260275,11521.651815199735,-344.7985278761544,-384.03762096774193,-303.253561827957
INTGRNL,Ireland (Greenlink),monthly,wind_before_curtailment_mw,Wind before curtailment proxy,import_mw,Import magnitude,12,0.45640886722772694,0.5384615384615385,8280.699939824042,5406.98233260275,11521.651815199735,33.47150979144147,16.620564516129033,56.89428763440861
INTGRNL,Ireland (Greenlink),monthly,wind_before_curtailment_mw,Wind before curtailment proxy,export_mw,Export magnitude,12,-0.3013806577619119,-0.20979020979020982,8280.699939824042,5406.98233260275,11521.651815199735,378.27003766759594,355.66111111111115,406.7953897849462
INTIFA2,IFA2 (INTIFA2),monthly,wind_actual_mw,Actual wind output,signed_mw,Signed interconnector position,54,-0.07590611196468483,-0.20426910615589858,6739.751931505907,4124.847761670387,9624.606100215055,281.5688610323689,-617.3748297491039,830.7959811827957
INTIFA2,IFA2 (INTIFA2),monthly,wind_actual_mw,Actual wind output,import_mw,Import magnitude,54,-0.20014690071289631,-0.23394198215361192,6739.751931505907,4124.847761670387,9624.606100215055,454.3849947213511,29.418660472102047,841.7524193548387
INTIFA2,IFA2 (INTIFA2),monthly,wind_actual_mw,Actual wind output,export_mw,Export magnitude,54,-0.08224282886873116,0.14869449209071847,6739.751931505907,4124.847761670387,9624.606100215055,172.81613368898212,1.5919586577678906,682.8807347670254
INTIFA2,IFA2 (INTIFA2),monthly,wind_before_curtailment_mw,Wind before curtailment proxy,signed_mw,Signed interconnector position,54,-0.030082592606757927,-0.1485420240137221,7439.535601239557,4273.576378606352,10524.264543546615,281.5688610323689,-617.3748297491039,830.7959811827957
INTIFA2,IFA2 (INTIFA2),monthly,wind_before_curtailment_mw,Wind before curtailment proxy,import_mw,Import magnitude,54,-0.16273858672065283,-0.19033278750089364,7439.535601239557,4273.576378606352,10524.264543546615,454.3849947213511,29.418660472102047,841.7524193548387
INTIFA2,IFA2 (INTIFA2),monthly,wind_before_curtailment_mw,Wind before curtailment proxy,export_mw,Export magnitude,54,-0.1286303583994317,0.09327234610253476,7439.535601239557,4273.576378606352,10524.264543546615,172.81613368898212,1.5919586577678906,682.8807347670254
INTIRL,Northern Ireland(Moyle),monthly,wind_actual_mw,Actual wind output,signed_mw,Signed interconnector position,54,0.11758364333992267,0.1759100438345721,6739.751931505907,4124.847761670387,9624.606100215055,-174.3966128010705,-330.72742831541217,56.394086021505395
INTIRL,Northern Ireland(Moyle),monthly,wind_actual_mw,Actual wind output,import_mw,Import magnitude,54,0.2717055573174676,0.3016962073565847,6739.751931505907,4124.847761670387,9624.606100215055,57.63016512532563,6.405282258064518,128.2674731182796
INTIRL,Northern Ireland(Moyle),monthly,wind_actual_mw,Actual wind output,export_mw,Export magnitude,54,-0.02198872236266057,-0.053630646083476265,6739.751931505907,4124.847761670387,9624.606100215055,232.0267779263961,80.54631860938224,348.1980958781362
INTIRL,Northern Ireland(Moyle),monthly,wind_before_curtailment_mw,Wind before curtailment proxy,signed_mw,Signed interconnector position,54,0.04950386285134369,0.09365351629502572,7439.535601239557,4273.576378606352,10524.264543546615,-174.3966128010705,-330.72742831541217,56.394086021505395
INTIRL,Northern Ireland(Moyle),monthly,wind_before_curtailment_mw,Wind before curtailment proxy,import_mw,Import magnitude,54,0.1917464613362935,0.2019058509624547,7439.535601239557,4273.576378606352,10524.264543546615,57.63016512532563,6.405282258064518,128.2674731182796
INTIRL,Northern Ireland(Moyle),monthly,wind_before_curtailment_mw,Wind before curtailment proxy,export_mw,Export magnitude,54,0.03372946534321921,0.012616733371450351,7439.535601239557,4273.576378606352,10524.264543546615,232.0267779263961,80.54631860938224,348.1980958781362
INTNED,Netherlands(BritNed),monthly,wind_actual_mw,Actual wind output,signed_mw,Signed interconnector position,54,-0.006669493667039282,-0.009033733562035448,6739.751931505907,4124.847761670387,9624.606100215055,242.18033560019725,-148.9032788008648,768.5464568287596
INTNED,Netherlands(BritNed),monthly,wind_actual_mw,Actual wind output,import_mw,Import magnitude,54,-0.03851836666961026,-0.05355441204497807,6739.751931505907,4124.847761670387,9624.606100215055,442.47459389593934,167.95754032258063,782.8860395602633
INTNED,Netherlands(BritNed),monthly,wind_actual_mw,Actual wind output,export_mw,Export magnitude,54,-0.04120532304553703,0.010787116447493804,6739.751931505907,4124.847761670387,9624.606100215055,200.2942582957421,13.920026881720432,386.1927419354839
INTNED,Netherlands(BritNed),monthly,wind_before_curtailment_mw,Wind before curtailment proxy,signed_mw,Signed interconnector position,54,-0.07205830480065471,-0.07078330474556889,7439.535601239557,4273.576378606352,10524.264543546615,242.18033560019725,-148.9032788008648,768.5464568287596
INTNED,Netherlands(BritNed),monthly,wind_before_curtailment_mw,Wind before curtailment proxy,import_mw,Import magnitude,54,-0.09954300703434037,-0.10554602630074326,7439.535601239557,4273.576378606352,10524.264543546615,442.47459389593934,167.95754032258063,782.8860395602633
INTNED,Netherlands(BritNed),monthly,wind_before_curtailment_mw,Wind before curtailment proxy,export_mw,Export magnitude,54,0.017226333221336734,0.07489994282447111,7439.535601239557,4273.576378606352,10524.264543546615,200.2942582957421,13.920026881720432,386.1927419354839
INTNEM,Belgium (Nemolink),monthly,wind_actual_mw,Actual wind output,signed_mw,Signed interconnector position,54,-0.02095709348222729,-0.05058128454354868,6739.751931505907,4124.847761670387,9624.606100215055,330.54281537599934,-140.9009226190475,717.4553362740952
INTNEM,Belgium (Nemolink),monthly,wind_actual_mw,Actual wind output,import_mw,Import magnitude,54,-0.056175547624609724,-0.03281875357347055,6739.751931505907,4124.847761670387,9624.606100215055,490.9520435362471,226.14333333333335,742.0870158569502
INTNEM,Belgium (Nemolink),monthly,wind_actual_mw,Actual wind output,export_mw,Export magnitude,54,-0.02776735458957139,0.06460834762721554,6739.751931505907,4124.847761670387,9624.606100215055,160.40922816024795,22.433992537313436,342.91774193548406
INTNEM,Belgium (Nemolink),monthly,wind_before_curtailment_mw,Wind before curtailment proxy,signed_mw,Signed interconnector position,54,-0.045243211598860016,-0.082904516866781,7439.535601239557,4273.576378606352,10524.264543546615,330.54281537599934,-140.9009226190475,717.4553362740952
INTNEM,Belgium (Nemolink),monthly,wind_before_curtailment_mw,Wind before curtailment proxy,import_mw,Import magnitude,54,-0.079709226996179,-0.06224509243377167,7439.535601239557,4273.576378606352,10524.264543546615,490.9520435362471,226.14333333333335,742.0870158569502
INTNEM,Belgium (Nemolink),monthly,wind_before_curtailment_mw,Wind before curtailment proxy,export_mw,Export magnitude,54,-0.004419099160886876,0.10081951591385552,7439.535601239557,4273.576378606352,10524.264543546615,160.40922816024795,22.433992537313436,342.91774193548406
INTNSL,North Sea Link (INTNSL),monthly,wind_actual_mw,Actual wind output,signed_mw,Signed interconnector position,51,-0.027616077658522573,-0.1788235294117647,6935.189021077431,4314.660993939394,9793.099256182795,841.4325621874233,224.60390047074648,1269.3051075268818
INTNSL,North Sea Link (INTNSL),monthly,wind_actual_mw,Actual wind output,import_mw,Import magnitude,51,-0.026120727301857417,-0.15330316742081446,6935.189021077431,4314.660993939394,9793.099256182795,919.8711410165578,425.60111188325226,1289.2325268817203
INTNSL,North Sea Link (INTNSL),monthly,wind_actual_mw,Actual wind output,export_mw,Export magnitude,51,0.026142750094521078,0.23755656108597284,6935.189021077431,4314.660993939394,9793.099256182795,78.43857882913434,1.3362068965517242,177.93804713804712
INTNSL,North Sea Link (INTNSL),monthly,wind_before_curtailment_mw,Wind before curtailment proxy,signed_mw,Signed interconnector position,51,0.026428452232454033,-0.11782805429864252,7673.162953266749,4788.0603655744135,10605.708984609266,841.4325621874233,224.60390047074648,1269.3051075268818
INTNSL,North Sea Link (INTNSL),monthly,wind_before_curtailment_mw,Wind before curtailment proxy,import_mw,Import magnitude,51,0.027644412068660952,-0.09013574660633483,7673.162953266749,4788.0603655744135,10605.708984609266,919.8711410165578,425.60111188325226,1289.2325268817203
INTNSL,North Sea Link (INTNSL),monthly,wind_before_curtailment_mw,Wind before curtailment proxy,export_mw,Export magnitude,51,-0.01807421152806479,0.1973755656108597,7673.162953266749,4788.0603655744135,10605.708984609266,78.43857882913434,1.3362068965517242,177.93804713804712
INTVKL,Denmark (Viking link),monthly,wind_actual_mw,Actual wind output,signed_mw,Signed interconnector position,25,0.18122448565240687,0.20846153846153848,7336.384656723954,4713.50744992035,10100.698144889786,363.31439245595243,54.288225806451635,633.7573924731183
INTVKL,Denmark (Viking link),monthly,wind_actual_mw,Actual wind output,import_mw,Import magnitude,25,0.20018077822859895,0.22538461538461538,7336.384656723954,4713.50744992035,10100.698144889786,561.1677539412791,343.5744265232976,701.766935483871
INTVKL,Denmark (Viking link),monthly,wind_actual_mw,Actual wind output,export_mw,Export magnitude,25,-0.07423327478483596,-0.10461538461538461,7336.384656723954,4713.50744992035,10100.698144889786,197.85336148532664,72.15349462365593,329.47373655913987
INTVKL,Denmark (Viking link),monthly,wind_before_curtailment_mw,Wind before curtailment proxy,signed_mw,Signed interconnector position,25,0.1283186830061705,0.10461538461538461,8347.633936467855,5084.717365024436,11435.7030886084,363.31439245595243,54.288225806451635,633.7573924731183
INTVKL,Denmark (Viking link),monthly,wind_before_curtailment_mw,Wind before curtailment proxy,import_mw,Import magnitude,25,0.18685756831136663,0.1746153846153846,8347.633936467855,5084.717365024436,11435.7030886084,561.1677539412791,343.5744265232976,701.766935483871
INTVKL,Denmark (Viking link),monthly,wind_before_curtailment_mw,Wind before curtailment proxy,export_mw,Export magnitude,25,0.013299541788797758,0.030769230769230767,8347.633936467855,5084.717365024436,11435.7030886084,197.85336148532664,72.15349462365593,329.47373655913987
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,monthly,wind_actual_mw,Actual wind output,signed_mw,Signed interconnector position,54,0.03741608184628584,-0.10836668572517627,6739.751931505907,4124.847761670387,9624.606100215055,2380.3408774076033,-1322.6560618279568,4384.375254912867
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,monthly,wind_actual_mw,Actual wind output,import_mw,Import magnitude,54,0.012984099232716057,-0.058814560701353144,6739.751931505907,4124.847761670387,9624.606100215055,2876.865299026406,622.487674731183,4445.7465378198
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,monthly,wind_actual_mw,Actual wind output,export_mw,Export magnitude,54,-0.07514187155741021,0.2556508481036783,6739.751931505907,4124.847761670387,9624.606100215055,496.5244216188023,21.548109452736337,2026.86744623656
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,monthly,wind_before_curtailment_mw,Wind before curtailment proxy,signed_mw,Signed interconnector position,54,0.07077240084956518,-0.06819134743663045,7439.535601239557,4273.576378606352,10524.264543546615,2380.3408774076033,-1322.6560618279568,4384.375254912867
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,monthly,wind_before_curtailment_mw,Wind before curtailment proxy,import_mw,Import magnitude,54,0.04464778971928964,-0.021383647798742134,7439.535601239557,4273.576378606352,10524.264543546615,2876.865299026406,622.487674731183,4445.7465378198
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,monthly,wind_before_curtailment_mw,Wind before curtailment proxy,export_mw,Export magnitude,54,-0.10775034807514572,0.23346674290070513,7439.535601239557,4273.576378606352,10524.264543546615,496.5244216188023,21.548109452736337,2026.86744623656
