wind_metric,wind_metric_label,season,interconnectorId,interconnectorName,wind_bucket,observations,mean_wind_mw,min_wind_mw,max_wind_mw,mean_signed_mw,median_signed_mw,mean_import_mw,mean_export_mw,net_gwh,import_half_hours,export_half_hours,near_zero_half_hours,import_share_pct,export_share_pct,near_zero_share_pct
wind_before_curtailment_mw,Wind before curtailment proxy,Spring,INTIFA2,IFA2 (INTIFA2),60_80pct,3147,10055.402248289158,8258.465999999999,12054.916999999996,354.0165236733397,710.0,547.7292659675882,193.7127422942485,557.045,2160,985,2,68.63679694947568,31.299650460756272,0.06355258976803305
wind_before_curtailment_mw,Wind before curtailment proxy,Spring,INTIFA2,IFA2 (INTIFA2),highest_20pct,2363,14067.658798728778,12055.908399999991,20191.140466666995,320.87008040626324,608.0,515.9576809140923,195.08760050782902,379.108,1673,687,3,70.79983072365637,29.0732120186204,0.12695725772323319
wind_before_curtailment_mw,Wind before curtailment proxy,Spring,INTIRL,Northern Ireland(Moyle),lowest_20pct,4072,1697.832264221308,-4.5900000000000025,2887.8689999999992,-232.64538310412573,-322.0,38.41060903732809,271.0559921414538,-473.666,784,3212,76,19.25343811394892,78.88015717092338,1.8664047151277015
wind_before_curtailment_mw,Wind before curtailment proxy,Spring,INTIRL,Northern Ireland(Moyle),20_40pct,4271,4061.023689869096,2888.9742,5299.334,-231.6431749004917,-368.0,43.83469913369235,275.477874034184,-494.67400000000004,857,3280,134,20.0655584172325,76.79700304378366,3.1374385389838446
wind_before_curtailment_mw,Wind before curtailment proxy,Spring,INTIRL,Northern Ireland(Moyle),40_60pct,3664,6644.340506156546,5299.865600000002,8256.685199999996,-225.30403930131004,-352.0,46.39519650655022,271.69923580786025,-412.757,724,2830,110,19.759825327510917,77.23799126637554,3.002183406113537
wind_before_curtailment_mw,Wind before curtailment proxy,Spring,INTIRL,Northern Ireland(Moyle),60_80pct,3147,10055.402248289158,8258.465999999999,12054.916999999996,-177.05497299014934,-254.0,58.54337464251668,235.59834763266602,-278.596,802,2257,88,25.484588496981253,71.7190975532253,2.796313949793454
wind_before_curtailment_mw,Wind before curtailment proxy,Spring,INTIRL,Northern Ireland(Moyle),highest_20pct,2363,14067.658798728778,12055.908399999991,20191.140466666995,-152.55014811680067,-232.0,68.09225560727889,220.64240372407957,-180.238,687,1600,76,29.0732120186204,67.71053745239102,3.2162505289885743
wind_before_curtailment_mw,Wind before curtailment proxy,Spring,INTNED,Netherlands(BritNed),lowest_20pct,4072,1697.832264221308,-4.5900000000000025,2887.8689999999992,328.7318271119843,520.0,514.819253438114,186.08742632612967,669.298,2726,1176,170,66.94499017681729,28.880157170923383,4.174852652259331
wind_before_curtailment_mw,Wind before curtailment proxy,Spring,INTNED,Netherlands(BritNed),20_40pct,4271,4061.023689869096,2888.9742,5299.334,379.65160383985017,566.0,528.8297822523999,149.17817841254976,810.746,2904,1002,365,67.99344415827674,23.4605478810583,8.54600796066495
wind_before_curtailment_mw,Wind before curtailment proxy,Spring,INTNED,Netherlands(BritNed),40_60pct,3664,6644.340506156546,5299.865600000002,8256.685199999996,347.49781659388645,490.0,494.6435589519651,147.1457423580786,636.616,2423,904,337,66.12991266375546,24.67248908296943,9.197598253275109
wind_before_curtailment_mw,Wind before curtailment proxy,Spring,INTNED,Netherlands(BritNed),60_80pct,3147,10055.402248289158,8258.465999999999,12054.916999999996,290.9609151572927,496.0,489.17762948840164,198.216714331109,457.827,2021,947,179,64.2198919605974,30.092151255163646,5.687956784238958
wind_before_curtailment_mw,Wind before curtailment proxy,Spring,INTNED,Netherlands(BritNed),highest_20pct,2363,14067.658798728778,12055.908399999991,20191.140466666995,68.04824375793483,124.0,384.3080829454084,316.2598391874736,80.399,1240,1031,92,52.475666525603046,43.63097757088447,3.893355903512484
wind_before_curtailment_mw,Wind before curtailment proxy,Spring,INTNEM,Belgium (Nemolink),lowest_20pct,4072,1697.832264221308,-4.5900000000000025,2887.8689999999992,409.1232809430255,637.0,549.7239685658153,140.6006876227898,832.975,3075,982,15,75.51571709233792,24.11591355599214,0.36836935166994106
