wind_metric,wind_metric_label,season,interconnectorId,interconnectorName,wind_bucket,direction,level_metric,bin_width_mw,wind_bucket_observations,direction_observations,direction_share_pct,mean_signed_mw,median_signed_mw,mean_import_mw,mean_export_mw,old_summary_mean_level_mw,net_gwh,import_half_hours,export_half_hours,near_zero_half_hours,import_share_pct,export_share_pct,near_zero_share_pct,mean_wind_mw,min_wind_mw,max_wind_mw,mean_level_mw,median_level_mw,min_level_mw,max_level_mw,mode_bin_lower_mw,mode_bin_upper_mw,most_probable_level_mw,mode_bin_count,mode_bin_probability_pct,mode_pdf_density_per_mw
wind_actual_mw,Actual wind output,Spring,INTIRL,Northern Ireland(Moyle),highest_20pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,3504,1070,30.536529680365298,-146.5964611872146,-226.0,71.68093607305936,218.27739726027397,71.68093607305936,-256.837,1070,2341,93,30.536529680365298,66.8093607305936,2.654109589041096,11597.604688755706,9681.368000000006,15163.815399999994,234.73831775700936,248.0,4.0,404.0,200.0,300.0,250.0,319.0,29.813084112149536,0.0029813084112149534
wind_actual_mw,Actual wind output,Spring,INTIRL,Northern Ireland(Moyle),highest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,3504,2341,66.8093607305936,-146.5964611872146,-226.0,71.68093607305936,218.27739726027397,218.27739726027397,-256.837,1070,2341,93,30.536529680365298,66.8093607305936,2.654109589041096,11597.604688755706,9681.368000000006,15163.815399999994,326.71678769756517,376.0,2.0,456.0,400.0,500.0,450.0,1079.0,46.09141392567279,0.004609141392567279
wind_actual_mw,Actual wind output,Spring,INTNED,Netherlands(BritNed),lowest_20pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,3504,2329,66.46689497716895,320.6478310502283,507.0,508.1689497716895,187.5211187214612,508.1689497716895,561.775,2329,1029,146,66.46689497716895,29.36643835616438,4.166666666666666,1525.7028317351599,-4.5900000000000025,2553.4480000000003,764.5444396736797,936.0,2.0,1062.0,1000.0,1100.0,1050.0,1013.0,43.49506225848003,0.004349506225848003
wind_actual_mw,Actual wind output,Spring,INTNED,Netherlands(BritNed),lowest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,3504,1029,29.36643835616438,320.6478310502283,507.0,508.1689497716895,187.5211187214612,187.5211187214612,561.775,2329,1029,146,66.46689497716895,29.36643835616438,4.166666666666666,1525.7028317351599,-4.5900000000000025,2553.4480000000003,638.555879494655,638.0,98.0,1076.0,1000.0,1100.0,1050.0,274.0,26.62779397473275,0.002662779397473275
wind_actual_mw,Actual wind output,Spring,INTNED,Netherlands(BritNed),20_40pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,3503,2425,69.22637739080788,384.6280331144733,590.0,536.3562660576648,151.72823294319156,536.3562660576648,673.6759999999999,2425,829,249,69.22637739080788,23.66542963174422,7.108192977447903,3461.8124653154437,2553.864,4352.303999999999,774.7859793814433,938.0,2.0,1076.0,1000.0,1100.0,1050.0,1065.0,43.91752577319588,0.004391752577319588
wind_actual_mw,Actual wind output,Spring,INTNED,Netherlands(BritNed),20_40pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,3503,829,23.66542963174422,384.6280331144733,590.0,536.3562660576648,151.72823294319156,151.72823294319156,673.6759999999999,2425,829,249,69.22637739080788,23.66542963174422,7.108192977447903,3461.8124653154437,2553.864,4352.303999999999,641.1387213510253,676.0,102.0,1074.0,1000.0,1100.0,1050.0,173.0,20.86851628468034,0.002086851628468034
wind_actual_mw,Actual wind output,Spring,INTNED,Netherlands(BritNed),40_60pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,3503,2297,65.57236654296318,348.0131316014844,482.0,499.92349414787327,151.9103625463888,499.92349414787327,609.5450000000001,2297,874,332,65.57236654296318,24.95004282043962,9.477590636597203,5341.144905395377,4353.709599999999,6476.090200000001,762.3996517196343,940.0,2.0,1078.0,1000.0,1100.0,1050.0,1004.0,43.709185894645195,0.004370918589464519
wind_actual_mw,Actual wind output,Spring,INTNED,Netherlands(BritNed),40_60pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,3503,874,24.95004282043962,348.0131316014844,482.0,499.92349414787327,151.9103625463888,151.9103625463888,609.5450000000001,2297,874,332,65.57236654296318,24.95004282043962,9.477590636597203,5341.144905395377,4353.709599999999,6476.090200000001,608.8581235697941,592.0,100.0,1078.0,1000.0,1100.0,1050.0,203.0,23.226544622425628,0.0023226544622425628
wind_actual_mw,Actual wind output,Spring,INTNED,Netherlands(BritNed),60_80pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,3503,2244,64.05937767627748,300.35112760491006,450.0,481.7430773622609,181.39194975735083,481.7430773622609,526.065,2244,1009,250,64.05937767627748,28.803882386525835,7.136739937196689,7992.565153525549,6476.137999999999,9680.048999999995,752.0258467023173,896.0,2.0,1076.0,1000.0,1100.0,1050.0,885.0,39.43850267379679,0.00394385026737968
wind_actual_mw,Actual wind output,Spring,INTNED,Netherlands(BritNed),60_80pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,3503,1009,28.803882386525835,300.35112760491006,450.0,481.7430773622609,181.39194975735083,181.39194975735083,526.065,2244,1009,250,64.05937767627748,28.803882386525835,7.136739937196689,7992.565153525549,6476.137999999999,9680.048999999995,629.7482656095144,664.0,16.0,1078.0,1000.0,1100.0,1050.0,248.0,24.578790882061448,0.0024578790882061447
wind_actual_mw,Actual wind output,Spring,INTNED,Netherlands(BritNed),highest_20pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,3504,2019,57.619863013698634,162.0005707762557,320.0,432.83504566210047,270.83447488584477,432.83504566210047,283.825,2019,1319,166,57.619863013698634,37.64269406392694,4.737442922374429,11597.604688755706,9681.368000000006,15163.815399999994,751.1906884596335,876.0,2.0,1076.0,1000.0,1100.0,1050.0,757.0,37.49380881624567,0.003749380881624567
wind_actual_mw,Actual wind output,Spring,INTNED,Netherlands(BritNed),highest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,3504,1319,37.64269406392694,162.0005707762557,320.0,432.83504566210047,270.83447488584477,270.83447488584477,283.825,2019,1319,166,57.619863013698634,37.64269406392694,4.737442922374429,11597.604688755706,9681.368000000006,15163.815399999994,719.4874905231236,850.0,54.0,1078.0,1000.0,1100.0,1050.0,486.0,36.84609552691433,0.003684609552691433
wind_actual_mw,Actual wind output,Spring,INTNEM,Belgium (Nemolink),lowest_20pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,3504,2638,75.28538812785388,403.06278538812785,631.0,545.8932648401826,142.8304794520548,545.8932648401826,706.1659999999999,2638,854,12,75.28538812785388,24.37214611872146,0.3424657534246575,1525.7028317351599,-4.5900000000000025,2553.4480000000003,725.0985595147839,836.0,2.0,1020.0,1000.0,1100.0,1050.0,741.0,28.089461713419254,0.0028089461713419256
wind_actual_mw,Actual wind output,Spring,INTNEM,Belgium (Nemolink),lowest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,3504,854,24.37214611872146,403.06278538812785,631.0,545.8932648401826,142.8304794520548,142.8304794520548,706.1659999999999,2638,854,12,75.28538812785388,24.37214611872146,0.3424657534246575,1525.7028317351599,-4.5900000000000025,2553.4480000000003,586.03981264637,567.0,4.0,1022.0,1000.0,1100.0,1050.0,210.0,24.59016393442623,0.0024590163934426227
wind_actual_mw,Actual wind output,Spring,INTNEM,Belgium (Nemolink),20_40pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,3503,2716,77.53354267770483,437.4753068798173,620.0,544.4892948900942,107.0139880102769,544.4892948900942,766.238,2716,767,20,77.53354267770483,21.89551812731944,0.5709391949757351,3461.8124653154437,2553.864,4352.303999999999,702.2628865979382,784.0,2.0,1020.0,1000.0,1100.0,1050.0,721.0,26.54639175257732,0.002654639175257732
wind_actual_mw,Actual wind output,Spring,INTNEM,Belgium (Nemolink),20_40pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,3503,767,21.89551812731944,437.4753068798173,620.0,544.4892948900942,107.0139880102769,107.0139880102769,766.238,2716,767,20,77.53354267770483,21.89551812731944,0.5709391949757351,3461.8124653154437,2553.864,4352.303999999999,488.748370273794,394.0,2.0,1024.0,1000.0,1100.0,1050.0,132.0,17.209908735332462,0.0017209908735332463
wind_actual_mw,Actual wind output,Spring,INTNEM,Belgium (Nemolink),40_60pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,3503,2634,75.19269197830431,413.64887239508994,648.0,550.3990864972881,136.75021410219813,550.3990864972881,724.5060000000001,2634,853,16,75.19269197830431,24.3505566657151,0.4567513559805881,5341.144905395377,4353.709599999999,6476.090200000001,731.9848139711465,839.0,2.0,1020.0,1000.0,1100.0,1050.0,720.0,27.33485193621868,0.002733485193621868
wind_actual_mw,Actual wind output,Spring,INTNEM,Belgium (Nemolink),40_60pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,3503,853,24.3505566657151,413.64887239508994,648.0,550.3990864972881,136.75021410219813,136.75021410219813,724.5060000000001,2634,853,16,75.19269197830431,24.3505566657151,0.4567513559805881,5341.144905395377,4353.709599999999,6476.090200000001,561.5896834701055,558.0,2.0,1024.0,1000.0,1100.0,1050.0,200.0,23.446658851113718,0.0023446658851113715
wind_actual_mw,Actual wind output,Spring,INTNEM,Belgium (Nemolink),60_80pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,3503,2595,74.07936054810162,387.3388524122181,558.0,515.459891521553,128.12103910933484,515.459891521553,678.424,2595,878,30,74.07936054810162,25.06423065943477,0.8564087924636026,7992.565153525549,6476.137999999999,9680.048999999995,695.8211946050096,804.0,2.0,1366.0,1000.0,1100.0,1050.0,723.0,27.861271676300582,0.002786127167630058
wind_actual_mw,Actual wind output,Spring,INTNEM,Belgium (Nemolink),60_80pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,3503,878,25.06423065943477,387.3388524122181,558.0,515.459891521553,128.12103910933484,128.12103910933484,678.424,2595,878,30,74.07936054810162,25.06423065943477,0.8564087924636026,7992.565153525549,6476.137999999999,9680.048999999995,511.1708428246014,454.0,2.0,1024.0,1000.0,1100.0,1050.0,151.0,17.198177676537586,0.0017198177676537585
wind_actual_mw,Actual wind output,Spring,INTNEM,Belgium (Nemolink),highest_20pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,3504,2231,63.67009132420092,220.38413242009133,384.0,439.25399543378995,218.86986301369862,439.25399543378995,386.113,2231,1252,21,63.67009132420092,35.73059360730594,0.5993150684931506,11597.604688755706,9681.368000000006,15163.815399999994,689.8906320035859,782.0,2.0,1020.0,1000.0,1100.0,1050.0,566.0,25.369789332138055,0.0025369789332138053
wind_actual_mw,Actual wind output,Spring,INTNEM,Belgium (Nemolink),highest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,3504,1252,35.73059360730594,220.38413242009133,384.0,439.25399543378995,218.86986301369862,218.86986301369862,386.113,2231,1252,21,63.67009132420092,35.73059360730594,0.5993150684931506,11597.604688755706,9681.368000000006,15163.815399999994,612.555910543131,686.0,2.0,1024.0,1000.0,1100.0,1050.0,319.0,25.47923322683706,0.0025479233226837063
wind_actual_mw,Actual wind output,Spring,INTNSL,North Sea Link (INTNSL),lowest_20pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,3504,3128,89.26940639269407,929.6763698630137,1096.0,973.5433789954338,43.867009132420094,973.5433789954338,1628.7930000000001,3128,374,2,89.26940639269407,10.67351598173516,0.05707762557077625,1525.7028317351599,-4.5900000000000025,2553.4480000000003,1090.5677749360614,1296.0,2.0,1400.0,1300.0,1400.0,1350.0,862.0,27.55754475703325,0.002755754475703325
wind_actual_mw,Actual wind output,Spring,INTNSL,North Sea Link (INTNSL),lowest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,3504,374,10.67351598173516,929.6763698630137,1096.0,973.5433789954338,43.867009132420094,43.867009132420094,1628.7930000000001,3128,374,2,89.26940639269407,10.67351598173516,0.05707762557077625,1525.7028317351599,-4.5900000000000025,2553.4480000000003,410.98930481283423,424.0,2.0,740.0,700.0,800.0,750.0,135.0,36.096256684491976,0.003609625668449198
wind_actual_mw,Actual wind output,Spring,INTNSL,North Sea Link (INTNSL),20_40pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,3503,3194,91.17898943762489,1018.7542106765629,1296.0,1052.3408506994006,33.58664002283757,1052.3408506994006,1784.348,3194,298,11,91.17898943762489,8.506994005138454,0.3140165572366543,3461.8124653154437,2553.864,4352.303999999999,1154.1484032561052,1296.0,2.0,1400.0,1300.0,1400.0,1350.0,1031.0,32.27927363807138,0.0032279273638071383
wind_actual_mw,Actual wind output,Spring,INTNSL,North Sea Link (INTNSL),20_40pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,3503,298,8.506994005138454,1018.7542106765629,1296.0,1052.3408506994006,33.58664002283757,33.58664002283757,1784.348,3194,298,11,91.17898943762489,8.506994005138454,0.3140165572366543,3461.8124653154437,2553.864,4352.303999999999,394.81208053691273,422.0,2.0,740.0,700.0,800.0,750.0,98.0,32.88590604026846,0.003288590604026846
wind_actual_mw,Actual wind output,Spring,INTNSL,North Sea Link (INTNSL),40_60pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,3503,3098,88.43848130174136,987.9406223237226,1260.0,1040.279189266343,52.33856694262061,1040.279189266343,1730.3780000000002,3098,392,13,88.43848130174136,11.190408221524407,0.3711104767342278,5341.144905395377,4353.709599999999,6476.090200000001,1176.2743705616526,1296.0,10.0,1400.0,1300.0,1400.0,1350.0,1176.0,37.959974176888316,0.0037959974176888316
wind_actual_mw,Actual wind output,Spring,INTNSL,North Sea Link (INTNSL),40_60pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,3503,392,11.190408221524407,987.9406223237226,1260.0,1040.279189266343,52.33856694262061,52.33856694262061,1730.3780000000002,3098,392,13,88.43848130174136,11.190408221524407,0.3711104767342278,5341.144905395377,4353.709599999999,6476.090200000001,467.7091836734694,662.0,2.0,834.0,700.0,800.0,750.0,182.0,46.42857142857143,0.004642857142857143
wind_actual_mw,Actual wind output,Spring,INTNSL,North Sea Link (INTNSL),60_80pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,3503,3201,91.3788181558664,968.0919212103911,1096.0,1004.3094490436769,36.21752783328576,1004.3094490436769,1695.613,3201,296,6,91.3788181558664,8.449900085640879,0.17128175849272054,7992.565153525549,6476.137999999999,9680.048999999995,1099.061543267729,1096.0,4.0,1400.0,1300.0,1400.0,1350.0,1031.0,32.20868478600437,0.003220868478600437
wind_actual_mw,Actual wind output,Spring,INTNSL,North Sea Link (INTNSL),60_80pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,3503,296,8.449900085640879,968.0919212103911,1096.0,1004.3094490436769,36.21752783328576,36.21752783328576,1695.613,3201,296,6,91.3788181558664,8.449900085640879,0.17128175849272054,7992.565153525549,6476.137999999999,9680.048999999995,428.61486486486484,449.0,2.0,1454.0,700.0,800.0,750.0,98.0,33.108108108108105,0.003310810810810811
wind_actual_mw,Actual wind output,Spring,INTNSL,North Sea Link (INTNSL),highest_20pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,3504,2613,74.57191780821918,522.8966894977169,698.0,687.4275114155251,164.53082191780823,687.4275114155251,916.115,2613,878,13,74.57191780821918,25.057077625570777,0.3710045662100456,11597.604688755706,9681.368000000006,15163.815399999994,921.8316111748948,1028.0,2.0,1400.0,1000.0,1100.0,1050.0,717.0,27.439724454649827,0.002743972445464983
wind_actual_mw,Actual wind output,Spring,INTNSL,North Sea Link (INTNSL),highest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,3504,878,25.057077625570777,522.8966894977169,698.0,687.4275114155251,164.53082191780823,164.53082191780823,916.115,2613,878,13,74.57191780821918,25.057077625570777,0.3710045662100456,11597.604688755706,9681.368000000006,15163.815399999994,656.624145785877,681.0,2.0,1454.0,700.0,800.0,750.0,173.0,19.70387243735763,0.001970387243735763
wind_actual_mw,Actual wind output,Spring,INTVKL,Denmark (Viking link),lowest_20pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,1537,1102,71.69811320754717,479.960962914769,748.0,615.0357839947951,135.07482108002603,615.0357839947951,368.85,1102,357,78,71.69811320754717,23.227065712426807,5.074821080026025,1613.6571938841898,52.42120000000001,2553.4480000000003,857.8130671506352,796.0,8.0,1424.0,700.0,800.0,750.0,253.0,22.95825771324864,0.002295825771324864
wind_actual_mw,Actual wind output,Spring,INTVKL,Denmark (Viking link),lowest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,1537,357,23.227065712426807,479.960962914769,748.0,615.0357839947951,135.07482108002603,135.07482108002603,368.85,1102,357,78,71.69811320754717,23.227065712426807,5.074821080026025,1613.6571938841898,52.42120000000001,2553.4480000000003,581.5406162464986,528.0,4.0,1100.0,1000.0,1100.0,1050.0,69.0,19.327731092436977,0.0019327731092436975
wind_actual_mw,Actual wind output,Spring,INTVKL,Denmark (Viking link),20_40pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,1544,1033,66.90414507772022,417.0738341968912,658.0,558.7538860103627,141.6800518134715,558.7538860103627,321.981,1033,378,133,66.90414507772022,24.481865284974095,8.6139896373057,3434.216428756477,2556.8860000000004,4351.464000000003,835.1558567279768,872.0,2.0,1424.0,900.0,1000.0,950.0,293.0,28.36398838334947,0.002836398838334947
wind_actual_mw,Actual wind output,Spring,INTVKL,Denmark (Viking link),20_40pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,1544,378,24.481865284974095,417.0738341968912,658.0,558.7538860103627,141.6800518134715,141.6800518134715,321.981,1033,378,133,66.90414507772022,24.481865284974095,8.6139896373057,3434.216428756477,2556.8860000000004,4351.464000000003,578.7142857142857,555.0,2.0,1098.0,1000.0,1100.0,1050.0,70.0,18.51851851851852,0.0018518518518518517
wind_actual_mw,Actual wind output,Spring,INTVKL,Denmark (Viking link),40_60pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,1751,1048,59.85151342090235,398.0194174757282,386.0,528.5836664762993,130.5642490005711,528.5836664762993,348.466,1048,400,303,59.85151342090235,22.84408909194746,17.3043974871502,5350.258403769275,4353.951999999999,6474.0756,883.1583969465648,961.0,4.0,1426.0,900.0,1000.0,950.0,213.0,20.32442748091603,0.002032442748091603
wind_actual_mw,Actual wind output,Spring,INTVKL,Denmark (Viking link),40_60pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,1751,400,22.84408909194746,398.0194174757282,386.0,528.5836664762993,130.5642490005711,130.5642490005711,348.466,1048,400,303,59.85151342090235,22.84408909194746,17.3043974871502,5350.258403769275,4353.951999999999,6474.0756,571.545,592.0,2.0,1098.0,1000.0,1100.0,1050.0,81.0,20.25,0.0020250000000000003
wind_actual_mw,Actual wind output,Spring,INTVKL,Denmark (Viking link),60_80pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,2015,1175,58.31265508684863,324.8317617866005,344.0,502.1558312655087,177.3240694789082,502.1558312655087,327.26800000000003,1175,633,207,58.31265508684863,31.414392059553347,10.272952853598015,7913.047132903225,6477.953199999998,9680.048999999995,861.143829787234,822.0,2.0,1424.0,1400.0,1500.0,1450.0,210.0,17.872340425531917,0.0017872340425531916
wind_actual_mw,Actual wind output,Spring,INTVKL,Denmark (Viking link),60_80pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,2015,633,31.414392059553347,324.8317617866005,344.0,502.1558312655087,177.3240694789082,177.3240694789082,327.26800000000003,1175,633,207,58.31265508684863,31.414392059553347,10.272952853598015,7913.047132903225,6477.953199999998,9680.048999999995,564.4676145339653,552.0,4.0,1098.0,1000.0,1100.0,1050.0,102.0,16.113744075829384,0.0016113744075829384
wind_actual_mw,Actual wind output,Spring,INTVKL,Denmark (Viking link),highest_20pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,1841,807,43.83487235198262,119.4253123302553,0.0,381.2590983161325,261.8337859858772,381.2590983161325,109.931,807,767,267,43.83487235198262,41.662140141227596,14.502987506789788,11806.628988049973,9681.368000000006,15163.815399999994,869.7620817843866,826.0,6.0,1426.0,1400.0,1500.0,1450.0,160.0,19.82651796778191,0.001982651796778191
wind_actual_mw,Actual wind output,Spring,INTVKL,Denmark (Viking link),highest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,1841,767,41.662140141227596,119.4253123302553,0.0,381.2590983161325,261.8337859858772,261.8337859858772,109.931,807,767,267,43.83487235198262,41.662140141227596,14.502987506789788,11806.628988049973,9681.368000000006,15163.815399999994,628.4693611473273,696.0,2.0,1456.0,700.0,800.0,750.0,187.0,24.38070404172099,0.002438070404172099
wind_actual_mw,Actual wind output,Summer,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,lowest_20pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,4100,3222,78.58536585365854,2811.298536585366,3766.0,3285.4629268292683,474.16439024390246,3285.4629268292683,5763.161999999999,3222,878,0,78.58536585365854,21.414634146341463,0.0,1098.341454097561,-54.174,1976.46,4180.756672873991,4070.0,6.0,8712.0,3700.0,3800.0,3750.0,220.0,6.828057107386716,0.0006828057107386716
wind_actual_mw,Actual wind output,Summer,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,lowest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,4100,878,21.414634146341463,2811.298536585366,3766.0,3285.4629268292683,474.16439024390246,474.16439024390246,5763.161999999999,3222,878,0,78.58536585365854,21.414634146341463,0.0,1098.341454097561,-54.174,1976.46,2214.2072892938495,1895.0,18.0,6112.0,800.0,900.0,850.0,35.0,3.986332574031891,0.00039863325740318906
wind_actual_mw,Actual wind output,Summer,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,20_40pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,4096,3156,77.05078125,2642.0400390625,3497.0,3129.380859375,487.3408203125,3129.380859375,5410.898000000001,3156,936,4,77.05078125,22.8515625,0.09765625,2678.8660093750004,1976.836,3387.111999999999,4061.45247148289,4117.0,4.0,8248.0,4100.0,4200.0,4150.0,100.0,3.1685678073510775,0.00031685678073510777
wind_actual_mw,Actual wind output,Summer,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,20_40pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,4096,936,22.8515625,2642.0400390625,3497.0,3129.380859375,487.3408203125,487.3408203125,5410.898000000001,3156,936,4,77.05078125,22.8515625,0.09765625,2678.8660093750004,1976.836,3387.111999999999,2132.636752136752,1929.0,8.0,6126.0,200.0,300.0,250.0,38.0,4.05982905982906,0.000405982905982906
wind_actual_mw,Actual wind output,Summer,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,40_60pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,4098,3242,79.11176183504148,2774.4816983894584,3579.0,3250.816495851635,476.33479746217665,3250.816495851635,5684.913,3242,855,1,79.11176183504148,20.863836017569547,0.02440214738897023,4165.115019619327,3387.3943999999974,5078.734000000002,4109.144355336212,4217.0,8.0,8730.0,4100.0,4200.0,4150.0,80.0,2.4676125848241828,0.00024676125848241827
wind_actual_mw,Actual wind output,Summer,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,40_60pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,4098,855,20.863836017569547,2774.4816983894584,3579.0,3250.816495851635,476.33479746217665,476.33479746217665,5684.913,3242,855,1,79.11176183504148,20.863836017569547,0.02440214738897023,4165.115019619327,3387.3943999999974,5078.734000000002,2283.06432748538,2114.0,8.0,6314.0,1700.0,1800.0,1750.0,33.0,3.8596491228070176,0.00038596491228070175
wind_actual_mw,Actual wind output,Summer,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,60_80pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,4099,3082,75.18907050500123,2155.4462063918027,2854.0,2750.0239082703097,594.5777018785069,2750.0239082703097,4417.5869999999995,3082,1017,0,75.18907050500123,24.810929494998778,0.0,6176.71482737253,5080.3744000000015,7478.050800000002,3657.478260869565,3760.0,2.0,8902.0,4200.0,4300.0,4250.0,73.0,2.3685918234912395,0.00023685918234912396
wind_actual_mw,Actual wind output,Summer,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,60_80pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,4099,1017,24.810929494998778,2155.4462063918027,2854.0,2750.0239082703097,594.5777018785069,594.5777018785069,4417.5869999999995,3082,1017,0,75.18907050500123,24.810929494998778,0.0,6176.71482737253,5080.3744000000015,7478.050800000002,2396.434611602753,2150.0,2.0,6330.0,100.0,200.0,150.0,40.0,3.933136676499508,0.0003933136676499508
wind_actual_mw,Actual wind output,Summer,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,4099,2323,56.67235911197853,514.4122956818736,602.0,1608.631861429617,1094.2195657477434,1608.631861429617,1054.2880000000002,2323,1776,0,56.67235911197853,43.32764088802147,0.0,9598.023078604536,7478.265000000002,15266.269800000004,2838.476969436074,2738.0,2.0,7692.0,600.0,700.0,650.0,56.0,2.410675850193715,0.00024106758501937152
wind_actual_mw,Actual wind output,Summer,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,highest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,4099,1776,43.32764088802147,514.4122956818736,602.0,1608.631861429617,1094.2195657477434,1094.2195657477434,1054.2880000000002,2323,1776,0,56.67235911197853,43.32764088802147,0.0,9598.023078604536,7478.265000000002,15266.269800000004,2525.453828828829,2446.0,2.0,7914.0,1100.0,1200.0,1150.0,50.0,2.815315315315315,0.00028153153153153153
wind_actual_mw,Actual wind output,Summer,INTELEC,Eleclink (INTELEC),lowest_20pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,2876,1685,58.58831710709318,237.94784422809457,517.0,494.3240611961057,256.37621696801114,494.3240611961057,342.169,1685,1081,110,58.58831710709318,37.58692628650904,3.8247566063977745,1202.6239276077886,-40.40199999999999,1976.41,843.7246290801187,996.0,2.0,1002.0,900.0,1000.0,950.0,1095.0,64.98516320474778,0.006498516320474778
wind_actual_mw,Actual wind output,Summer,INTELEC,Eleclink (INTELEC),lowest_20pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,2876,1081,37.58692628650904,237.94784422809457,517.0,494.3240611961057,256.37621696801114,256.37621696801114,342.169,1685,1081,110,58.58831710709318,37.58692628650904,3.8247566063977745,1202.6239276077886,-40.40199999999999,1976.41,682.0888066604996,854.0,2.0,1026.0,900.0,1000.0,950.0,264.0,24.421831637372804,0.0024421831637372804
wind_actual_mw,Actual wind output,Summer,INTELEC,Eleclink (INTELEC),20_40pct,import,import_mw_positive_magnitude_conditional_on_importing,100.0,3495,2222,63.576537911301855,299.283547925608,642.0,529.5290414878398,230.24549356223176,529.5290414878398,522.998,2222,1081,192,63.576537911301855,30.92989985693848,5.493562231759657,2685.1816281545066,1976.836,3387.111999999999,832.9000900090009,996.0,4.0,1102.0,900.0,1000.0,950.0,1417.0,63.77137713771377,0.006377137713771377
wind_actual_mw,Actual wind output,Summer,INTELEC,Eleclink (INTELEC),20_40pct,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,3495,1081,30.92989985693848,299.283547925608,642.0,529.5290414878398,230.24549356223176,230.24549356223176,522.998,2222,1081,192,63.576537911301855,30.92989985693848,5.493562231759657,2685.1816281545066,1976.836,3387.111999999999,744.4107308048103,906.0,2.0,1026.0,900.0,1000.0,950.0,328.0,30.3422756706753,0.00303422756706753
