analysis_period,aggregation_level,interconnectorId,interconnectorName,direction,level_metric,bin_width_mw,bin_lower_mw,bin_upper_mw,bin_midpoint_mw,bin_observations,direction_observations,probability,probability_pct,probability_density_per_mw,cumulative_probability,cumulative_probability_pct
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,import,import_mw_conditional_on_importing,100.0,6600.0,6700.0,6650.0,199,15442,0.01288693174459267,1.288693174459267,0.00012886931744592668,0.9011786038077969,90.11786038077969
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,import,import_mw_conditional_on_importing,100.0,6700.0,6800.0,6750.0,159,15442,0.010296593705478564,1.0296593705478565,0.00010296593705478564,0.9114751975132754,91.14751975132755
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,import,import_mw_conditional_on_importing,100.0,6800.0,6900.0,6850.0,193,15442,0.012498381038725553,1.2498381038725555,0.00012498381038725554,0.923973578552001,92.3973578552001
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,import,import_mw_conditional_on_importing,100.0,6900.0,7000.0,6950.0,201,15442,0.013016448646548374,1.3016448646548373,0.00013016448646548375,0.9369900271985494,93.69900271985495
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,import,import_mw_conditional_on_importing,100.0,7000.0,7100.0,7050.0,119,15442,0.0077062556663644605,0.7706255666364461,7.706255666364461e-05,0.9446962828649139,94.46962828649139
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,import,import_mw_conditional_on_importing,100.0,7100.0,7200.0,7150.0,96,15442,0.006216811293873851,0.6216811293873851,6.216811293873851e-05,0.9509130941587878,95.09130941587878
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,import,import_mw_conditional_on_importing,100.0,7200.0,7300.0,7250.0,148,15442,0.009584250744722186,0.9584250744722186,9.584250744722185e-05,0.9604973449035099,96.04973449035099
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,import,import_mw_conditional_on_importing,100.0,7300.0,7400.0,7350.0,104,15442,0.006734878901696671,0.6734878901696671,6.73487890169667e-05,0.9672322238052066,96.72322238052065
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,import,import_mw_conditional_on_importing,100.0,7400.0,7500.0,7450.0,87,15442,0.005633985235073177,0.5633985235073178,5.6339852350731774e-05,0.9728662090402798,97.28662090402797
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,import,import_mw_conditional_on_importing,100.0,7500.0,7600.0,7550.0,68,15442,0.004403574666493978,0.44035746664939773,4.403574666493978e-05,0.9772697837067738,97.72697837067737
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,import,import_mw_conditional_on_importing,100.0,7600.0,7700.0,7650.0,65,15442,0.0042092993135604195,0.42092993135604195,4.2092993135604194e-05,0.9814790830203342,98.14790830203341
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,import,import_mw_conditional_on_importing,100.0,7700.0,7800.0,7750.0,70,15442,0.004533091568449683,0.45330915684496825,4.533091568449683e-05,0.9860121745887839,98.60121745887838
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,import,import_mw_conditional_on_importing,100.0,7800.0,7900.0,7850.0,38,15442,0.002460821137158399,0.2460821137158399,2.460821137158399e-05,0.9884729957259423,98.84729957259422
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,import,import_mw_conditional_on_importing,100.0,7900.0,8000.0,7950.0,37,15442,0.0023960626861805464,0.23960626861805465,2.3960626861805463e-05,0.9908690584121228,99.08690584121229
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,import,import_mw_conditional_on_importing,100.0,8000.0,8100.0,8050.0,40,15442,0.0025903380391141045,0.25903380391141045,2.5903380391141043e-05,0.9934593964512369,99.34593964512369
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,import,import_mw_conditional_on_importing,100.0,8100.0,8200.0,8150.0,21,15442,0.0013599274705349048,0.1359927470534905,1.3599274705349047e-05,0.9948193239217717,99.48193239217717
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,import,import_mw_conditional_on_importing,100.0,8200.0,8300.0,8250.0,22,15442,0.0014246859215127573,0.14246859215127575,1.4246859215127573e-05,0.9962440098432845,99.62440098432846
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,import,import_mw_conditional_on_importing,100.0,8300.0,8400.0,8350.0,14,15442,0.0009066183136899365,0.09066183136899365,9.066183136899366e-06,0.9971506281569745,99.71506281569745
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,import,import_mw_conditional_on_importing,100.0,8400.0,8500.0,8450.0,11,15442,0.0007123429607563787,0.07123429607563787,7.123429607563787e-06,0.9978629711177308,99.78629711177308
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,import,import_mw_conditional_on_importing,100.0,8500.0,8600.0,8550.0,7,15442,0.00045330915684496827,0.04533091568449683,4.533091568449683e-06,0.9983162802745759,99.83162802745758
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,import,import_mw_conditional_on_importing,100.0,8600.0,8700.0,8650.0,7,15442,0.00045330915684496827,0.04533091568449683,4.533091568449683e-06,0.9987695894314208,99.87695894314209
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,import,import_mw_conditional_on_importing,100.0,8700.0,8800.0,8750.0,8,15442,0.0005180676078228209,0.051806760782282094,5.180676078228209e-06,0.9992876570392436,99.92876570392436
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,import,import_mw_conditional_on_importing,100.0,8800.0,8900.0,8850.0,2,15442,0.00012951690195570523,0.012951690195570523,1.2951690195570523e-06,0.9994171739411993,99.94171739411993
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,import,import_mw_conditional_on_importing,100.0,8900.0,9000.0,8950.0,3,15442,0.00019427535293355783,0.019427535293355783,1.9427535293355785e-06,0.9996114492941329,99.9611449294133
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,import,import_mw_conditional_on_importing,100.0,9000.0,9100.0,9050.0,3,15442,0.00019427535293355783,0.019427535293355783,1.9427535293355785e-06,0.9998057246470664,99.98057246470664
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,import,import_mw_conditional_on_importing,100.0,9100.0,9200.0,9150.0,1,15442,6.475845097785262e-05,0.006475845097785262,6.475845097785262e-07,0.9998704830980443,99.98704830980442
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,import,import_mw_conditional_on_importing,100.0,9200.0,9300.0,9250.0,2,15442,0.00012951690195570523,0.012951690195570523,1.2951690195570523e-06,1.0,100.0
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,0.0,100.0,50.0,83,2076,0.03998073217726397,3.998073217726397,0.00039980732177263974,0.03998073217726397,3.998073217726397
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,100.0,200.0,150.0,110,2076,0.052986512524084775,5.298651252408478,0.0005298651252408478,0.09296724470134875,9.296724470134874
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,200.0,300.0,250.0,92,2076,0.04431599229287091,4.431599229287091,0.0004431599229287091,0.13728323699421965,13.728323699421965
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,300.0,400.0,350.0,84,2076,0.04046242774566474,4.046242774566474,0.0004046242774566474,0.1777456647398844,17.77456647398844
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,400.0,500.0,450.0,95,2076,0.04576107899807322,4.5761078998073215,0.0004576107899807322,0.22350674373795762,22.350674373795762
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,500.0,600.0,550.0,71,2076,0.03420038535645472,3.420038535645472,0.0003420038535645472,0.25770712909441235,25.770712909441233
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,600.0,700.0,650.0,71,2076,0.03420038535645472,3.420038535645472,0.0003420038535645472,0.29190751445086704,29.190751445086704
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,700.0,800.0,750.0,66,2076,0.031791907514450865,3.1791907514450863,0.0003179190751445087,0.3236994219653179,32.369942196531795
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,800.0,900.0,850.0,60,2076,0.028901734104046242,2.8901734104046244,0.00028901734104046245,0.35260115606936415,35.26011560693642
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,900.0,1000.0,950.0,57,2076,0.02745664739884393,2.745664739884393,0.00027456647398843933,0.3800578034682081,38.00578034682081
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,1000.0,1100.0,1050.0,73,2076,0.03516377649325626,3.5163776493256265,0.0003516377649325626,0.41522157996146436,41.52215799614643
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,1100.0,1200.0,1150.0,96,2076,0.046242774566473986,4.624277456647398,0.00046242774566473987,0.4614643545279383,46.14643545279383
2025,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,export,export_mw_positive_magnitude_conditional_on_exporting,100.0,1200.0,1300.0,1250.0,71,2076,0.03420038535645472,3.420038535645472,0.0003420038535645472,0.4956647398843931,49.566473988439306
