analysis_period,aggregation_level,interconnectorId,interconnectorName,direction,level_metric,percentile,percentile_label,level_mw,direction_observations,direction_duration_hours,direction_share_of_operational_half_hours_pct,operational_observations,first_timestamp,last_timestamp
all_data,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,import,import_mw_conditional_on_importing,85,P85,5844.0,76832,38416.0,79.78400830737279,96300,2021-01-01 00:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,import,import_mw_conditional_on_importing,90,P90,6266.0,76832,38416.0,79.78400830737279,96300,2021-01-01 00:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,import,import_mw_conditional_on_importing,95,P95,6808.0,76832,38416.0,79.78400830737279,96300,2021-01-01 00:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,fleet_total,TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,import,import_mw_conditional_on_importing,100,P100,9230.0,76832,38416.0,79.78400830737279,96300,2021-01-01 00:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTELEC,Eleclink (INTELEC),export,export_mw_positive_magnitude_conditional_on_exporting,0,P0,2.0,14038,7019.0,19.524882472391443,71898,2022-05-24 23:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTELEC,Eleclink (INTELEC),export,export_mw_positive_magnitude_conditional_on_exporting,5,P5,28.0,14038,7019.0,19.524882472391443,71898,2022-05-24 23:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTELEC,Eleclink (INTELEC),export,export_mw_positive_magnitude_conditional_on_exporting,10,P10,80.0,14038,7019.0,19.524882472391443,71898,2022-05-24 23:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTELEC,Eleclink (INTELEC),export,export_mw_positive_magnitude_conditional_on_exporting,20,P20,210.0,14038,7019.0,19.524882472391443,71898,2022-05-24 23:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTELEC,Eleclink (INTELEC),export,export_mw_positive_magnitude_conditional_on_exporting,30,P30,384.0,14038,7019.0,19.524882472391443,71898,2022-05-24 23:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTELEC,Eleclink (INTELEC),export,export_mw_positive_magnitude_conditional_on_exporting,40,P40,598.0,14038,7019.0,19.524882472391443,71898,2022-05-24 23:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTELEC,Eleclink (INTELEC),export,export_mw_positive_magnitude_conditional_on_exporting,50,P50,804.0,14038,7019.0,19.524882472391443,71898,2022-05-24 23:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTELEC,Eleclink (INTELEC),export,export_mw_positive_magnitude_conditional_on_exporting,60,P60,906.0,14038,7019.0,19.524882472391443,71898,2022-05-24 23:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTELEC,Eleclink (INTELEC),export,export_mw_positive_magnitude_conditional_on_exporting,70,P70,990.0,14038,7019.0,19.524882472391443,71898,2022-05-24 23:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTELEC,Eleclink (INTELEC),export,export_mw_positive_magnitude_conditional_on_exporting,75,P75,1022.0,14038,7019.0,19.524882472391443,71898,2022-05-24 23:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTELEC,Eleclink (INTELEC),export,export_mw_positive_magnitude_conditional_on_exporting,85,P85,1024.0,14038,7019.0,19.524882472391443,71898,2022-05-24 23:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTELEC,Eleclink (INTELEC),export,export_mw_positive_magnitude_conditional_on_exporting,90,P90,1024.0,14038,7019.0,19.524882472391443,71898,2022-05-24 23:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTELEC,Eleclink (INTELEC),export,export_mw_positive_magnitude_conditional_on_exporting,95,P95,1024.0,14038,7019.0,19.524882472391443,71898,2022-05-24 23:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTELEC,Eleclink (INTELEC),export,export_mw_positive_magnitude_conditional_on_exporting,100,P100,1028.0,14038,7019.0,19.524882472391443,71898,2022-05-24 23:00:00+00:00,2026-06-30 22:30:00+00:00
all_data,interconnector,INTELEC,Eleclink (INTELEC),import,import_mw_conditional_on_importing,0,P0,2.0,49009,24504.5,68.16462210353556,71898,2022-05-24 23:00:00+00:00,2026-06-30 22:30:00+00:00
