analysis_period,aggregation_level,interconnectorId,interconnectorName,direction,level_metric,percentile,percentile_label,level_mw,direction_observations,direction_duration_hours,direction_share_of_operational_half_hours_pct,operational_observations,first_timestamp,last_timestamp
2025,interconnector,INTGRNL,Ireland (Greenlink),export,export_mw_positive_magnitude_conditional_on_exporting,85,P85,514.0,13796,6898.0,85.54067460317461,16128,2025-01-30 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTGRNL,Ireland (Greenlink),export,export_mw_positive_magnitude_conditional_on_exporting,90,P90,514.0,13796,6898.0,85.54067460317461,16128,2025-01-30 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTGRNL,Ireland (Greenlink),export,export_mw_positive_magnitude_conditional_on_exporting,95,P95,514.0,13796,6898.0,85.54067460317461,16128,2025-01-30 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTGRNL,Ireland (Greenlink),export,export_mw_positive_magnitude_conditional_on_exporting,100,P100,516.0,13796,6898.0,85.54067460317461,16128,2025-01-30 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTGRNL,Ireland (Greenlink),import,import_mw_conditional_on_importing,0,P0,2.0,2124,1062.0,13.169642857142858,16128,2025-01-30 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTGRNL,Ireland (Greenlink),import,import_mw_conditional_on_importing,5,P5,4.0,2124,1062.0,13.169642857142858,16128,2025-01-30 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTGRNL,Ireland (Greenlink),import,import_mw_conditional_on_importing,10,P10,28.0,2124,1062.0,13.169642857142858,16128,2025-01-30 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTGRNL,Ireland (Greenlink),import,import_mw_conditional_on_importing,20,P20,72.0,2124,1062.0,13.169642857142858,16128,2025-01-30 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTGRNL,Ireland (Greenlink),import,import_mw_conditional_on_importing,30,P30,150.0,2124,1062.0,13.169642857142858,16128,2025-01-30 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTGRNL,Ireland (Greenlink),import,import_mw_conditional_on_importing,40,P40,200.0,2124,1062.0,13.169642857142858,16128,2025-01-30 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTGRNL,Ireland (Greenlink),import,import_mw_conditional_on_importing,50,P50,224.0,2124,1062.0,13.169642857142858,16128,2025-01-30 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTGRNL,Ireland (Greenlink),import,import_mw_conditional_on_importing,60,P60,298.0,2124,1062.0,13.169642857142858,16128,2025-01-30 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTGRNL,Ireland (Greenlink),import,import_mw_conditional_on_importing,70,P70,352.0,2124,1062.0,13.169642857142858,16128,2025-01-30 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTGRNL,Ireland (Greenlink),import,import_mw_conditional_on_importing,75,P75,390.0,2124,1062.0,13.169642857142858,16128,2025-01-30 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTGRNL,Ireland (Greenlink),import,import_mw_conditional_on_importing,85,P85,486.0,2124,1062.0,13.169642857142858,16128,2025-01-30 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTGRNL,Ireland (Greenlink),import,import_mw_conditional_on_importing,90,P90,504.0,2124,1062.0,13.169642857142858,16128,2025-01-30 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTGRNL,Ireland (Greenlink),import,import_mw_conditional_on_importing,95,P95,504.0,2124,1062.0,13.169642857142858,16128,2025-01-30 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTGRNL,Ireland (Greenlink),import,import_mw_conditional_on_importing,100,P100,506.0,2124,1062.0,13.169642857142858,16128,2025-01-30 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTIFA2,IFA2 (INTIFA2),export,export_mw_positive_magnitude_conditional_on_exporting,0,P0,2.0,3584,1792.0,20.456621004566212,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTIFA2,IFA2 (INTIFA2),export,export_mw_positive_magnitude_conditional_on_exporting,5,P5,2.0,3584,1792.0,20.456621004566212,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTIFA2,IFA2 (INTIFA2),export,export_mw_positive_magnitude_conditional_on_exporting,10,P10,2.0,3584,1792.0,20.456621004566212,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTIFA2,IFA2 (INTIFA2),export,export_mw_positive_magnitude_conditional_on_exporting,20,P20,2.0,3584,1792.0,20.456621004566212,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTIFA2,IFA2 (INTIFA2),export,export_mw_positive_magnitude_conditional_on_exporting,30,P30,2.0,3584,1792.0,20.456621004566212,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTIFA2,IFA2 (INTIFA2),export,export_mw_positive_magnitude_conditional_on_exporting,40,P40,2.0,3584,1792.0,20.456621004566212,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTIFA2,IFA2 (INTIFA2),export,export_mw_positive_magnitude_conditional_on_exporting,50,P50,2.0,3584,1792.0,20.456621004566212,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTIFA2,IFA2 (INTIFA2),export,export_mw_positive_magnitude_conditional_on_exporting,60,P60,2.0,3584,1792.0,20.456621004566212,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTIFA2,IFA2 (INTIFA2),export,export_mw_positive_magnitude_conditional_on_exporting,70,P70,52.0,3584,1792.0,20.456621004566212,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTIFA2,IFA2 (INTIFA2),export,export_mw_positive_magnitude_conditional_on_exporting,75,P75,164.5,3584,1792.0,20.456621004566212,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTIFA2,IFA2 (INTIFA2),export,export_mw_positive_magnitude_conditional_on_exporting,85,P85,432.0,3584,1792.0,20.456621004566212,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTIFA2,IFA2 (INTIFA2),export,export_mw_positive_magnitude_conditional_on_exporting,90,P90,666.0,3584,1792.0,20.456621004566212,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTIFA2,IFA2 (INTIFA2),export,export_mw_positive_magnitude_conditional_on_exporting,95,P95,918.0,3584,1792.0,20.456621004566212,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTIFA2,IFA2 (INTIFA2),export,export_mw_positive_magnitude_conditional_on_exporting,100,P100,1028.0,3584,1792.0,20.456621004566212,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTIFA2,IFA2 (INTIFA2),import,import_mw_conditional_on_importing,0,P0,2.0,13922,6961.0,79.4634703196347,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTIFA2,IFA2 (INTIFA2),import,import_mw_conditional_on_importing,5,P5,222.0,13922,6961.0,79.4634703196347,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTIFA2,IFA2 (INTIFA2),import,import_mw_conditional_on_importing,10,P10,424.0,13922,6961.0,79.4634703196347,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTIFA2,IFA2 (INTIFA2),import,import_mw_conditional_on_importing,20,P20,758.0,13922,6961.0,79.4634703196347,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTIFA2,IFA2 (INTIFA2),import,import_mw_conditional_on_importing,30,P30,934.0,13922,6961.0,79.4634703196347,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTIFA2,IFA2 (INTIFA2),import,import_mw_conditional_on_importing,40,P40,990.0,13922,6961.0,79.4634703196347,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTIFA2,IFA2 (INTIFA2),import,import_mw_conditional_on_importing,50,P50,992.0,13922,6961.0,79.4634703196347,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTIFA2,IFA2 (INTIFA2),import,import_mw_conditional_on_importing,60,P60,992.0,13922,6961.0,79.4634703196347,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTIFA2,IFA2 (INTIFA2),import,import_mw_conditional_on_importing,70,P70,992.0,13922,6961.0,79.4634703196347,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTIFA2,IFA2 (INTIFA2),import,import_mw_conditional_on_importing,75,P75,992.0,13922,6961.0,79.4634703196347,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTIFA2,IFA2 (INTIFA2),import,import_mw_conditional_on_importing,85,P85,992.0,13922,6961.0,79.4634703196347,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTIFA2,IFA2 (INTIFA2),import,import_mw_conditional_on_importing,90,P90,992.0,13922,6961.0,79.4634703196347,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTIFA2,IFA2 (INTIFA2),import,import_mw_conditional_on_importing,95,P95,992.0,13922,6961.0,79.4634703196347,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTIFA2,IFA2 (INTIFA2),import,import_mw_conditional_on_importing,100,P100,1156.0,13922,6961.0,79.4634703196347,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTIRL,Northern Ireland(Moyle),export,export_mw_positive_magnitude_conditional_on_exporting,0,P0,2.0,13791,6895.5,78.71575342465754,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTIRL,Northern Ireland(Moyle),export,export_mw_positive_magnitude_conditional_on_exporting,5,P5,37.0,13791,6895.5,78.71575342465754,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTIRL,Northern Ireland(Moyle),export,export_mw_positive_magnitude_conditional_on_exporting,10,P10,88.0,13791,6895.5,78.71575342465754,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTIRL,Northern Ireland(Moyle),export,export_mw_positive_magnitude_conditional_on_exporting,20,P20,212.0,13791,6895.5,78.71575342465754,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTIRL,Northern Ireland(Moyle),export,export_mw_positive_magnitude_conditional_on_exporting,30,P30,302.0,13791,6895.5,78.71575342465754,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTIRL,Northern Ireland(Moyle),export,export_mw_positive_magnitude_conditional_on_exporting,40,P40,370.0,13791,6895.5,78.71575342465754,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTIRL,Northern Ireland(Moyle),export,export_mw_positive_magnitude_conditional_on_exporting,50,P50,432.0,13791,6895.5,78.71575342465754,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTIRL,Northern Ireland(Moyle),export,export_mw_positive_magnitude_conditional_on_exporting,60,P60,450.0,13791,6895.5,78.71575342465754,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTIRL,Northern Ireland(Moyle),export,export_mw_positive_magnitude_conditional_on_exporting,70,P70,452.0,13791,6895.5,78.71575342465754,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTIRL,Northern Ireland(Moyle),export,export_mw_positive_magnitude_conditional_on_exporting,75,P75,452.0,13791,6895.5,78.71575342465754,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTIRL,Northern Ireland(Moyle),export,export_mw_positive_magnitude_conditional_on_exporting,85,P85,452.0,13791,6895.5,78.71575342465754,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTIRL,Northern Ireland(Moyle),export,export_mw_positive_magnitude_conditional_on_exporting,90,P90,452.0,13791,6895.5,78.71575342465754,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTIRL,Northern Ireland(Moyle),export,export_mw_positive_magnitude_conditional_on_exporting,95,P95,452.0,13791,6895.5,78.71575342465754,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTIRL,Northern Ireland(Moyle),export,export_mw_positive_magnitude_conditional_on_exporting,100,P100,592.0,13791,6895.5,78.71575342465754,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTIRL,Northern Ireland(Moyle),import,import_mw_conditional_on_importing,0,P0,2.0,1790,895.0,10.21689497716895,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTIRL,Northern Ireland(Moyle),import,import_mw_conditional_on_importing,5,P5,10.0,1790,895.0,10.21689497716895,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTIRL,Northern Ireland(Moyle),import,import_mw_conditional_on_importing,10,P10,18.0,1790,895.0,10.21689497716895,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTIRL,Northern Ireland(Moyle),import,import_mw_conditional_on_importing,20,P20,34.0,1790,895.0,10.21689497716895,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTIRL,Northern Ireland(Moyle),import,import_mw_conditional_on_importing,30,P30,58.0,1790,895.0,10.21689497716895,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTIRL,Northern Ireland(Moyle),import,import_mw_conditional_on_importing,40,P40,78.0,1790,895.0,10.21689497716895,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTIRL,Northern Ireland(Moyle),import,import_mw_conditional_on_importing,50,P50,134.0,1790,895.0,10.21689497716895,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTIRL,Northern Ireland(Moyle),import,import_mw_conditional_on_importing,60,P60,174.0,1790,895.0,10.21689497716895,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTIRL,Northern Ireland(Moyle),import,import_mw_conditional_on_importing,70,P70,212.0,1790,895.0,10.21689497716895,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTIRL,Northern Ireland(Moyle),import,import_mw_conditional_on_importing,75,P75,244.0,1790,895.0,10.21689497716895,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTIRL,Northern Ireland(Moyle),import,import_mw_conditional_on_importing,85,P85,342.0,1790,895.0,10.21689497716895,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTIRL,Northern Ireland(Moyle),import,import_mw_conditional_on_importing,90,P90,386.0,1790,895.0,10.21689497716895,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTIRL,Northern Ireland(Moyle),import,import_mw_conditional_on_importing,95,P95,400.0,1790,895.0,10.21689497716895,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTIRL,Northern Ireland(Moyle),import,import_mw_conditional_on_importing,100,P100,400.0,1790,895.0,10.21689497716895,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTNED,Netherlands(BritNed),export,export_mw_positive_magnitude_conditional_on_exporting,0,P0,2.0,7250,3625.0,41.381278538812786,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTNED,Netherlands(BritNed),export,export_mw_positive_magnitude_conditional_on_exporting,5,P5,136.0,7250,3625.0,41.381278538812786,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTNED,Netherlands(BritNed),export,export_mw_positive_magnitude_conditional_on_exporting,10,P10,196.0,7250,3625.0,41.381278538812786,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTNED,Netherlands(BritNed),export,export_mw_positive_magnitude_conditional_on_exporting,20,P20,332.0,7250,3625.0,41.381278538812786,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTNED,Netherlands(BritNed),export,export_mw_positive_magnitude_conditional_on_exporting,30,P30,464.0,7250,3625.0,41.381278538812786,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTNED,Netherlands(BritNed),export,export_mw_positive_magnitude_conditional_on_exporting,40,P40,602.0,7250,3625.0,41.381278538812786,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTNED,Netherlands(BritNed),export,export_mw_positive_magnitude_conditional_on_exporting,50,P50,738.0,7250,3625.0,41.381278538812786,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTNED,Netherlands(BritNed),export,export_mw_positive_magnitude_conditional_on_exporting,60,P60,858.0,7250,3625.0,41.381278538812786,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTNED,Netherlands(BritNed),export,export_mw_positive_magnitude_conditional_on_exporting,70,P70,972.0,7250,3625.0,41.381278538812786,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTNED,Netherlands(BritNed),export,export_mw_positive_magnitude_conditional_on_exporting,75,P75,1014.0,7250,3625.0,41.381278538812786,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTNED,Netherlands(BritNed),export,export_mw_positive_magnitude_conditional_on_exporting,85,P85,1034.0,7250,3625.0,41.381278538812786,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTNED,Netherlands(BritNed),export,export_mw_positive_magnitude_conditional_on_exporting,90,P90,1044.0,7250,3625.0,41.381278538812786,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTNED,Netherlands(BritNed),export,export_mw_positive_magnitude_conditional_on_exporting,95,P95,1056.0,7250,3625.0,41.381278538812786,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTNED,Netherlands(BritNed),export,export_mw_positive_magnitude_conditional_on_exporting,100,P100,1092.0,7250,3625.0,41.381278538812786,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTNED,Netherlands(BritNed),import,import_mw_conditional_on_importing,0,P0,2.0,8278,4139.0,47.24885844748859,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTNED,Netherlands(BritNed),import,import_mw_conditional_on_importing,5,P5,100.0,8278,4139.0,47.24885844748859,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTNED,Netherlands(BritNed),import,import_mw_conditional_on_importing,10,P10,146.0,8278,4139.0,47.24885844748859,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTNED,Netherlands(BritNed),import,import_mw_conditional_on_importing,20,P20,314.0,8278,4139.0,47.24885844748859,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTNED,Netherlands(BritNed),import,import_mw_conditional_on_importing,30,P30,492.0,8278,4139.0,47.24885844748859,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTNED,Netherlands(BritNed),import,import_mw_conditional_on_importing,40,P40,656.0,8278,4139.0,47.24885844748859,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTNED,Netherlands(BritNed),import,import_mw_conditional_on_importing,50,P50,832.0,8278,4139.0,47.24885844748859,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTNED,Netherlands(BritNed),import,import_mw_conditional_on_importing,60,P60,968.0,8278,4139.0,47.24885844748859,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTNED,Netherlands(BritNed),import,import_mw_conditional_on_importing,70,P70,1016.0,8278,4139.0,47.24885844748859,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTNED,Netherlands(BritNed),import,import_mw_conditional_on_importing,75,P75,1020.0,8278,4139.0,47.24885844748859,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTNED,Netherlands(BritNed),import,import_mw_conditional_on_importing,85,P85,1036.0,8278,4139.0,47.24885844748859,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTNED,Netherlands(BritNed),import,import_mw_conditional_on_importing,90,P90,1044.0,8278,4139.0,47.24885844748859,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTNED,Netherlands(BritNed),import,import_mw_conditional_on_importing,95,P95,1054.0,8278,4139.0,47.24885844748859,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTNED,Netherlands(BritNed),import,import_mw_conditional_on_importing,100,P100,1080.0,8278,4139.0,47.24885844748859,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTNEM,Belgium (Nemolink),export,export_mw_positive_magnitude_conditional_on_exporting,0,P0,2.0,6181,3090.5,35.279680365296805,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTNEM,Belgium (Nemolink),export,export_mw_positive_magnitude_conditional_on_exporting,5,P5,54.0,6181,3090.5,35.279680365296805,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTNEM,Belgium (Nemolink),export,export_mw_positive_magnitude_conditional_on_exporting,10,P10,102.0,6181,3090.5,35.279680365296805,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTNEM,Belgium (Nemolink),export,export_mw_positive_magnitude_conditional_on_exporting,20,P20,200.0,6181,3090.5,35.279680365296805,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTNEM,Belgium (Nemolink),export,export_mw_positive_magnitude_conditional_on_exporting,30,P30,316.0,6181,3090.5,35.279680365296805,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTNEM,Belgium (Nemolink),export,export_mw_positive_magnitude_conditional_on_exporting,40,P40,434.0,6181,3090.5,35.279680365296805,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTNEM,Belgium (Nemolink),export,export_mw_positive_magnitude_conditional_on_exporting,50,P50,570.0,6181,3090.5,35.279680365296805,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTNEM,Belgium (Nemolink),export,export_mw_positive_magnitude_conditional_on_exporting,60,P60,706.0,6181,3090.5,35.279680365296805,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTNEM,Belgium (Nemolink),export,export_mw_positive_magnitude_conditional_on_exporting,70,P70,836.0,6181,3090.5,35.279680365296805,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTNEM,Belgium (Nemolink),export,export_mw_positive_magnitude_conditional_on_exporting,75,P75,908.0,6181,3090.5,35.279680365296805,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTNEM,Belgium (Nemolink),export,export_mw_positive_magnitude_conditional_on_exporting,85,P85,1012.0,6181,3090.5,35.279680365296805,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTNEM,Belgium (Nemolink),export,export_mw_positive_magnitude_conditional_on_exporting,90,P90,1022.0,6181,3090.5,35.279680365296805,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTNEM,Belgium (Nemolink),export,export_mw_positive_magnitude_conditional_on_exporting,95,P95,1022.0,6181,3090.5,35.279680365296805,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTNEM,Belgium (Nemolink),export,export_mw_positive_magnitude_conditional_on_exporting,100,P100,1024.0,6181,3090.5,35.279680365296805,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTNEM,Belgium (Nemolink),import,import_mw_conditional_on_importing,0,P0,2.0,10958,5479.0,62.545662100456624,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTNEM,Belgium (Nemolink),import,import_mw_conditional_on_importing,5,P5,87.70000000000005,10958,5479.0,62.545662100456624,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTNEM,Belgium (Nemolink),import,import_mw_conditional_on_importing,10,P10,172.0,10958,5479.0,62.545662100456624,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTNEM,Belgium (Nemolink),import,import_mw_conditional_on_importing,20,P20,346.0,10958,5479.0,62.545662100456624,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTNEM,Belgium (Nemolink),import,import_mw_conditional_on_importing,30,P30,502.0,10958,5479.0,62.545662100456624,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTNEM,Belgium (Nemolink),import,import_mw_conditional_on_importing,40,P40,636.0,10958,5479.0,62.545662100456624,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTNEM,Belgium (Nemolink),import,import_mw_conditional_on_importing,50,P50,770.0,10958,5479.0,62.545662100456624,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTNEM,Belgium (Nemolink),import,import_mw_conditional_on_importing,60,P60,888.0,10958,5479.0,62.545662100456624,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTNEM,Belgium (Nemolink),import,import_mw_conditional_on_importing,70,P70,988.0,10958,5479.0,62.545662100456624,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTNEM,Belgium (Nemolink),import,import_mw_conditional_on_importing,75,P75,996.0,10958,5479.0,62.545662100456624,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTNEM,Belgium (Nemolink),import,import_mw_conditional_on_importing,85,P85,1000.0,10958,5479.0,62.545662100456624,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
2025,interconnector,INTNEM,Belgium (Nemolink),import,import_mw_conditional_on_importing,90,P90,1016.0,10958,5479.0,62.545662100456624,17520,2025-01-01 00:00:00+00:00,2025-12-31 23:30:00+00:00
