interconnectorId,interconnectorName,date,rolling_30d_mean_signed_mw,rolling_90d_mean_signed_mw,rolling_30d_mean_import_mw,rolling_30d_mean_export_mw,rolling_30d_import_share_pct,rolling_30d_export_share_pct,rolling_30d_mean_signed_pct_active_capacity,rolling_30d_mean_active_capacity_mw,rolling_30d_mean_available_interconnector_count
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-07-01 00:00:00+00:00,,,,,,,,,
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-07-02 00:00:00+00:00,,,,,,,,,
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-07-03 00:00:00+00:00,,,,,,,,,
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-07-04 00:00:00+00:00,,,,,,,,,
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-07-05 00:00:00+00:00,,,,,,,,,
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-07-06 00:00:00+00:00,,,,,,,,,
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-07-07 00:00:00+00:00,,,,,,,,,
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-07-08 00:00:00+00:00,,,,,,,,,
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-07-09 00:00:00+00:00,,,,,,,,,
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-07-10 00:00:00+00:00,3784.9916666666663,,3784.9916666666663,0.0,100.0,0.0,45.63529860943654,8294.0,6.0
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-07-11 00:00:00+00:00,3784.090909090909,,3784.090909090909,0.0,100.0,0.0,45.624438257667094,8294.0,6.0
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-07-12 00:00:00+00:00,3805.6666666666665,,3805.6666666666665,0.0,100.0,0.0,45.88457519492002,8294.0,6.0
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-07-13 00:00:00+00:00,3800.3205128205127,,3800.3205128205127,0.0,100.0,0.0,45.82011710658925,8294.0,6.0
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-07-14 00:00:00+00:00,3791.4910714285716,,3791.4910714285716,0.0,100.0,0.0,45.71366133866133,8294.0,6.0
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-07-15 00:00:00+00:00,3769.108333333333,,3769.108333333333,0.0,100.0,0.0,45.443794711036084,8294.0,6.0
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-07-16 00:00:00+00:00,3761.2994791666665,,3761.2994791666665,0.0,100.0,0.0,45.34964407001045,8294.0,6.0
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-07-17 00:00:00+00:00,3741.348039215686,,3741.348039215686,0.0,100.0,0.0,45.10909138191085,8294.0,6.0
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-07-18 00:00:00+00:00,3738.9768518518517,,3738.9768518518517,0.0,100.0,0.0,45.08050219257116,8294.0,6.0
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-07-19 00:00:00+00:00,3742.690789473684,,3742.690789473684,0.0,100.0,0.0,45.12528079905575,8294.0,6.0
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-07-20 00:00:00+00:00,3736.89375,,3736.89375,0.0,100.0,0.0,45.05538642392091,8294.0,6.0
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-07-21 00:00:00+00:00,3737.1488095238096,,3737.1488095238096,0.0,100.0,0.0,45.058461653289235,8294.0,6.0
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-07-22 00:00:00+00:00,3733.314393939394,,3733.314393939394,0.0,100.0,0.0,45.01223045502042,8294.0,6.0
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-07-23 00:00:00+00:00,3724.8260869565215,,3724.8260869565215,0.0,100.0,0.0,44.909887713485915,8294.0,6.0
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-07-24 00:00:00+00:00,3698.4791666666665,,3698.4791666666665,0.0,100.0,0.0,44.5922253034322,8294.0,6.0
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-07-25 00:00:00+00:00,3685.09,,3685.09,0.0,100.0,0.0,44.43079334458645,8294.0,6.0
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-07-26 00:00:00+00:00,3687.796474358974,,3687.796474358974,0.0,100.0,0.0,44.463425058584214,8294.0,6.0
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-07-27 00:00:00+00:00,3689.1929012345677,,3689.1929012345677,0.0,100.0,0.0,44.48026164980188,8294.0,6.0
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-07-28 00:00:00+00:00,3687.447916666667,,3687.447916666667,0.0,100.0,0.0,44.45922253034322,8294.0,6.0
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-07-29 00:00:00+00:00,3662.5244252873563,,3662.5244252873563,0.0,100.0,0.0,44.15872227257483,8294.0,6.0
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-07-30 00:00:00+00:00,3643.3444444444444,3643.3444444444444,3643.3444444444444,0.0,100.0,0.0,43.92747099643652,8294.0,6.0
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-07-31 00:00:00+00:00,3638.5527777777775,3643.8131720430106,3638.5527777777775,0.0,100.0,0.0,43.86969830935348,8294.0,6.0
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-08-01 00:00:00+00:00,3623.465277777778,3647.24609375,3623.465277777778,0.0,100.0,0.0,43.68778970072073,8294.0,6.0
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-08-02 00:00:00+00:00,3623.8055555555557,3653.8535353535353,3623.8055555555557,0.0,100.0,0.0,43.69189239878895,8294.0,6.0
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-08-03 00:00:00+00:00,3616.8013888888886,3653.127450980392,3616.8013888888886,0.0,100.0,0.0,43.60744380140932,8294.0,6.0
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-08-04 00:00:00+00:00,3625.656944444445,3657.179761904762,3625.656944444445,0.0,100.0,0.0,43.714214425421325,8294.0,6.0
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-08-05 00:00:00+00:00,3622.2736111111108,3661.9930555555557,3622.2736111111108,0.0,100.0,0.0,43.67342188462877,8294.0,6.0
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-08-06 00:00:00+00:00,3617.363888888889,3653.03490990991,3617.363888888889,0.0,100.0,0.0,43.61422581250167,8294.0,6.0
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-08-07 00:00:00+00:00,3585.6125,3633.8815789473683,3585.6125,0.0,100.0,0.0,43.23140221847118,8294.0,6.0
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-08-08 00:00:00+00:00,3549.5333333333333,3606.0085470085473,3550.5583333333334,1.025,99.58333333333333,0.4166666666666667,42.79639900329555,8294.0,6.0
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-08-09 00:00:00+00:00,3560.672222222222,3616.7520833333338,3561.697222222222,1.025,99.58333333333333,0.4166666666666667,42.93069956863061,8294.0,6.0
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-08-10 00:00:00+00:00,3565.3986111111108,3624.0721544715448,3566.423611111111,1.025,99.58333333333333,0.4166666666666667,42.98768520751279,8294.0,6.0
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-08-11 00:00:00+00:00,3576.9791666666665,3642.3184523809523,3578.0041666666666,1.025,99.58333333333333,0.4166666666666667,43.12731090748332,8294.0,6.0
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-08-12 00:00:00+00:00,3599.1430555555553,3659.964147286822,3600.1680555555554,1.025,99.58333333333333,0.4166666666666667,43.394538890228546,8294.0,6.0
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-08-13 00:00:00+00:00,3595.5472222222224,3657.892992424242,3596.5722222222225,1.025,99.58333333333333,0.4166666666666667,43.351184256356674,8294.0,6.0
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-08-14 00:00:00+00:00,3584.9847222222224,3646.359259259259,3586.4347222222223,1.45,99.23611111111111,0.7638888888888888,43.223833159177985,8294.0,6.0
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-08-15 00:00:00+00:00,3596.4819444444443,3653.8097826086955,3597.931944444444,1.45,99.23611111111111,0.7638888888888888,43.36245411676446,8294.0,6.0
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-08-16 00:00:00+00:00,3599.6263888888884,3650.887411347518,3602.2083333333335,2.581944444444445,98.95833333333334,1.0416666666666665,43.40036639605605,8294.0,6.0
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-08-17 00:00:00+00:00,3610.461111111111,3658.6545138888887,3613.043055555556,2.581944444444445,98.95833333333334,1.0416666666666665,43.53099965168931,8294.0,6.0
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-08-18 00:00:00+00:00,3604.6805555555557,3658.194727891156,3607.2625,2.581944444444445,98.95833333333334,1.0416666666666665,43.46130402164885,8294.0,6.0
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-08-19 00:00:00+00:00,3637.3194444444443,3677.149166666667,3639.901388888889,2.581944444444445,98.95833333333334,1.0416666666666665,43.854828122069506,8294.0,6.0
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-08-20 00:00:00+00:00,3675.8333333333335,3701.080882352941,3678.4152777777776,2.581944444444445,98.95833333333334,1.0416666666666665,44.319186560565875,8294.0,6.0
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-08-21 00:00:00+00:00,3706.7013888888887,3717.9607371794873,3709.2833333333333,2.581944444444445,98.95833333333334,1.0416666666666665,44.691359885325404,8294.0,6.0
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-08-22 00:00:00+00:00,3729.873611111111,3727.683176100629,3732.4555555555557,2.581944444444445,98.95833333333334,1.0416666666666665,44.97074525091766,8294.0,6.0
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-08-23 00:00:00+00:00,3762.891666666667,3734.2638888888887,3765.473611111111,2.581944444444445,98.95833333333334,1.0416666666666665,45.36884092918576,8294.0,6.0
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-08-24 00:00:00+00:00,3801.420833333333,3748.543181818182,3804.0027777777777,2.581944444444445,98.95833333333334,1.0416666666666665,45.83338357045253,8294.0,6.0
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-08-25 00:00:00+00:00,3821.9986111111116,3759.690476190476,3824.5805555555557,2.581944444444445,98.95833333333334,1.0416666666666665,46.081487956487955,8294.0,6.0
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-08-26 00:00:00+00:00,3833.295833333333,3765.0365497076027,3835.877777777778,2.581944444444445,98.95833333333334,1.0416666666666665,46.21769753235271,8294.0,6.0
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-08-27 00:00:00+00:00,3856.373611111111,3774.823275862069,3858.9555555555553,2.581944444444445,98.95833333333334,1.0416666666666665,46.4959441899097,8294.0,6.0
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-08-28 00:00:00+00:00,3890.994444444445,3778.695621468926,3893.576388888889,2.581944444444445,98.95833333333334,1.0416666666666665,46.91336441336442,8294.0,6.0
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-08-29 00:00:00+00:00,3906.819444444445,3775.081944444444,3909.401388888889,2.581944444444445,98.95833333333334,1.0416666666666665,47.104164992096024,8294.0,6.0
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-08-30 00:00:00+00:00,3910.6069444444447,3775.023224043716,3913.188888888889,2.581944444444445,98.95833333333334,1.0416666666666665,47.14983053345122,8294.0,6.0
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-08-31 00:00:00+00:00,3923.8625,3781.092741935484,3926.4444444444443,2.581944444444445,98.95833333333334,1.0416666666666665,47.30965155534122,8294.0,6.0
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-09-01 00:00:00+00:00,3927.8708333333334,3784.3379629629626,3930.4527777777776,2.581944444444445,98.95833333333334,1.0416666666666665,47.357979664014145,8294.0,6.0
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-09-02 00:00:00+00:00,3950.0916666666667,3792.3294270833335,3952.6736111111113,2.581944444444445,98.95833333333334,1.0416666666666665,47.625894220721804,8294.0,6.0
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-09-03 00:00:00+00:00,3962.384722222222,3798.04358974359,3964.9666666666667,2.581944444444445,98.95833333333334,1.0416666666666665,47.77411046807598,8294.0,6.0
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-09-04 00:00:00+00:00,3970.0875,3802.035984848485,3972.6694444444443,2.581944444444445,98.95833333333334,1.0416666666666665,47.86698215577526,8294.0,6.0
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-09-05 00:00:00+00:00,3996.1319444444443,3806.660447761194,3998.7138888888885,2.581944444444445,98.95833333333334,1.0416666666666665,48.18099764220454,8294.0,6.0
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-09-06 00:00:00+00:00,4035.179166666667,3810.924632352941,4037.761111111111,2.581944444444445,98.95833333333334,1.0416666666666665,48.65178643195885,8294.0,6.0
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-09-07 00:00:00+00:00,4077.8958333333335,3811.1769323671497,4079.452777777778,1.5569444444444445,99.375,0.625,49.16681737802428,8294.0,6.0
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-09-08 00:00:00+00:00,4068.0597222222223,3810.1696428571427,4069.616666666667,1.5569444444444445,99.375,0.625,49.04822428529325,8294.0,6.0
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-09-09 00:00:00+00:00,4065.3305555555557,3810.519366197183,4066.8875,1.5569444444444445,99.375,0.625,49.015318972215525,8294.0,6.0
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-09-10 00:00:00+00:00,4049.4527777777776,3811.9577546296296,4051.0097222222225,1.5569444444444445,99.375,0.625,48.82388205664067,8294.0,6.0
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-09-11 00:00:00+00:00,3991.202777777778,3796.089611872146,3992.7597222222225,1.5569444444444445,99.375,0.625,48.12156713018782,8294.0,6.0
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-09-12 00:00:00+00:00,3986.9263888888886,3791.28490990991,3988.483333333333,1.5569444444444445,99.375,0.625,48.07000710017952,8294.0,6.0
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-09-13 00:00:00+00:00,3991.475,3784.405555555556,3992.6069444444443,1.1319444444444444,99.72222222222223,0.2777777777777777,48.124849288642395,8294.0,6.0
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-09-14 00:00:00+00:00,3964.241666666667,3776.3486842105262,3965.373611111111,1.1319444444444444,99.72222222222223,0.2777777777777777,47.79649947753396,8294.0,6.0
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-09-15 00:00:00+00:00,3926.45,3758.2494588744585,3928.195833333333,1.7458333333333333,99.86111111111111,0.13888888888888884,47.34084880636605,8294.0,6.0
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-09-16 00:00:00+00:00,3890.2736111111108,3747.738782051282,3892.019444444444,1.7458333333333333,99.86111111111111,0.13888888888888884,46.90467339174236,8294.0,6.0
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-09-17 00:00:00+00:00,3831.1694444444443,3723.881329113924,3834.1375,2.9680555555555554,99.65277777777779,0.34722222222222215,46.19205985585295,8294.0,6.0
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-09-18 00:00:00+00:00,3769.281944444445,3711.6989583333334,3772.25,2.9680555555555554,99.65277777777779,0.34722222222222215,45.4458879243362,8294.0,6.0
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-09-19 00:00:00+00:00,3691.6722222222224,3697.596193415638,3694.640277777778,2.9680555555555554,99.65277777777779,0.34722222222222215,44.510154596361495,8294.0,6.0
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-09-20 00:00:00+00:00,3614.390277777778,3680.0691056910573,3617.358333333333,2.9680555555555554,99.65277777777779,0.34722222222222215,43.57837325509739,8294.0,6.0
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-09-21 00:00:00+00:00,3535.156944444445,3658.0953815261046,3538.125,2.9680555555555554,99.65277777777779,0.34722222222222215,42.62306419634005,8294.0,6.0
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-09-22 00:00:00+00:00,3461.6694444444443,3636.90873015873,3464.6375,2.9680555555555554,99.65277777777779,0.34722222222222215,41.737032124963164,8294.0,6.0
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-09-23 00:00:00+00:00,3334.911111111111,3602.5553921568626,3343.2486111111116,8.3375,98.95833333333334,1.0416666666666665,40.20871848458056,8294.0,6.0
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-09-24 00:00:00+00:00,3245.806944444444,3580.4287790697676,3254.144444444444,8.3375,98.95833333333334,1.0416666666666667,39.13439769043217,8294.0,6.0
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-09-25 00:00:00+00:00,3201.168055555556,3570.5991379310344,3209.505555555555,8.3375,98.95833333333334,1.0416666666666667,38.59619068670792,8294.0,6.0
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-09-26 00:00:00+00:00,3128.7625,3554.575284090909,3137.1,8.3375,98.95833333333334,1.0416666666666667,37.72320352061731,8294.0,6.0
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-09-27 00:00:00+00:00,3022.2569444444443,3523.7162921348313,3032.986111111111,10.729166666666666,98.26388888888889,1.7361111111111112,36.439075770972316,8294.0,6.0
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-09-28 00:00:00+00:00,2938.1041666666665,3496.089351851852,2952.5375,14.433333333333334,97.56944444444444,2.430555555555556,35.424453420143074,8294.0,6.0
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-09-29 00:00:00+00:00,2860.9805555555554,3470.046759259259,2875.4138888888892,14.433333333333334,97.56944444444444,2.430555555555556,34.494581089408676,8294.0,6.0
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-09-30 00:00:00+00:00,2777.031944444445,3441.4532407407405,2791.4652777777783,14.433333333333334,97.56944444444444,2.430555555555556,33.48242035742036,8294.0,6.0
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-10-01 00:00:00+00:00,2699.1666666666665,3416.9476851851855,2713.6,14.433333333333334,97.56944444444444,2.430555555555556,32.540999285860025,8296.563888888888,6.001388888888888
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-10-02 00:00:00+00:00,2640.906944444445,3402.6,2655.340277777778,14.433333333333334,97.56944444444444,2.430555555555556,31.652140539242662,8358.097222222223,6.034722222222222
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-10-03 00:00:00+00:00,2565.836111111111,3384.6259259259264,2580.269444444444,14.433333333333334,97.56944444444444,2.430555555555556,30.607152683744193,8419.630555555555,6.0680555555555555
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-10-04 00:00:00+00:00,2517.722222222222,3370.027777777778,2532.1555555555556,14.433333333333334,97.56944444444444,2.430555555555556,29.835490566757144,8481.163888888888,6.101388888888889
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-10-05 00:00:00+00:00,2470.391666666667,3361.295833333333,2487.108333333333,16.716666666666665,97.29166666666667,2.708333333333334,29.067870949170686,8542.697222222221,6.134722222222222
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-10-06 00:00:00+00:00,2410.516666666667,3343.7694444444446,2432.980555555556,22.46388888888889,96.59722222222223,3.402777777777778,28.17765464101671,8604.230555555556,6.168055555555555
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-10-07 00:00:00+00:00,2378.077777777778,3335.1689814814818,2400.5416666666665,22.46388888888889,96.59722222222223,3.402777777777778,27.577641210101422,8665.763888888889,6.201388888888888
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-10-08 00:00:00+00:00,2368.15,3332.2939814814813,2390.613888888889,22.46388888888889,96.59722222222223,3.402777777777778,27.206045054022507,8727.297222222222,6.234722222222222
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-10-09 00:00:00+00:00,2357.827777777778,3329.518981481481,2380.2916666666665,22.46388888888889,96.59722222222223,3.402777777777778,26.823656934233856,8788.830555555556,6.268055555555555
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-10-10 00:00:00+00:00,2328.168055555556,3318.2,2350.6319444444443,22.46388888888889,96.52777777777779,3.402777777777778,26.26593022521475,8843.322222222223,6.296527777777778
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-10-11 00:00:00+00:00,2323.823611111111,3304.723148148148,2346.2875,22.46388888888889,96.52777777777779,3.402777777777778,26.028933910300662,8904.855555555556,6.329861111111112
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-10-12 00:00:00+00:00,2302.858333333333,3295.110648148148,2325.322222222222,22.46388888888889,96.52777777777779,3.402777777777778,25.57044557183885,8966.388888888889,6.363194444444445
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-10-13 00:00:00+00:00,2285.522222222222,3287.3273148148146,2307.986111111111,22.46388888888889,96.45833333333333,3.402777777777778,25.179106427071183,9020.880555555555,6.391666666666667
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-10-14 00:00:00+00:00,2276.906944444445,3279.210185185185,2299.3708333333334,22.46388888888889,96.45833333333333,3.402777777777778,24.86205494407142,9082.41388888889,6.425
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-10-15 00:00:00+00:00,2291.9819444444443,3272.686111111111,2312.7,20.718055555555555,96.59722222222223,3.2638888888888893,24.83639068912998,9143.947222222223,6.458333333333333
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-10-16 00:00:00+00:00,2307.409722222222,3269.381481481482,2328.127777777778,20.718055555555555,96.52777777777779,3.2638888888888893,24.79733591963049,9198.43888888889,6.486805555555555
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-10-17 00:00:00+00:00,2351.116666666667,3262.322222222222,2370.6125,19.495833333333334,96.73611111111111,3.0555555555555562,25.09206288561077,9259.972222222223,6.520138888888889
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-10-18 00:00:00+00:00,2369.8152777777777,3258.8055555555557,2389.311111111111,19.495833333333334,96.73611111111111,3.0555555555555562,25.075313057189856,9321.505555555555,6.553472222222222
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-10-19 00:00:00+00:00,2394.6041666666665,3254.0365740740745,2414.2541666666666,19.65,96.59722222222223,3.194444444444445,25.131788896656413,9383.03888888889,6.586805555555555
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-10-20 00:00:00+00:00,2400.375,3240.488888888889,2421.0638888888884,20.68888888888889,96.11111111111111,3.6805555555555562,25.02331819700534,9444.572222222223,6.620138888888889
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-10-21 00:00:00+00:00,2399.1152777777775,3221.3819444444443,2428.6652777777776,29.55,95.41666666666667,4.375,24.87508078136076,9506.105555555556,6.653472222222222
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-10-22 00:00:00+00:00,2396.0388888888892,3206.866666666667,2432.0222222222224,35.983333333333334,94.72222222222221,5.0694444444444455,24.707305677743484,9567.638888888889,6.686805555555555
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-10-23 00:00:00+00:00,2471.4472222222225,3202.5930555555556,2502.234722222222,30.7875,95.34722222222223,4.4444444444444455,25.39852683133201,9629.172222222223,6.720138888888888
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-10-24 00:00:00+00:00,2488.5486111111113,3185.4513888888887,2530.7319444444447,42.18333333333333,94.51388888888889,5.277777777777779,25.442822015713407,9690.705555555556,6.753472222222222
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-10-25 00:00:00+00:00,2462.1833333333334,3165.5490740740743,2504.366666666667,42.18333333333333,94.51388888888889,5.277777777777779,24.983414166219347,9752.238888888889,6.7868055555555555
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-10-26 00:00:00+00:00,2448.127777777778,3144.421296296296,2491.7319444444447,43.604166666666664,94.30555555555556,5.4861111111111125,24.68672438876034,9813.772222222224,6.820138888888889
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-10-27 00:00:00+00:00,2426.543055555556,3113.264814814815,2476.6375,50.09444444444444,93.61111111111111,6.180555555555556,24.414730148596338,9875.305555555557,6.853472222222222
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-10-28 00:00:00+00:00,2474.568055555556,3106.4972222222223,2523.0875,48.51944444444444,93.68055555555556,6.1111111111111125,24.812455145625048,9936.83888888889,6.886805555555555
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-10-29 00:00:00+00:00,2521.6458333333335,3097.7444444444445,2570.1652777777776,48.51944444444444,93.68055555555556,6.1111111111111125,25.170072458315307,9998.372222222222,6.920138888888888
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-10-30 00:00:00+00:00,2548.6138888888886,3083.1694444444443,2597.9611111111108,49.347222222222214,93.33333333333333,6.458333333333334,25.316558917135982,10059.905555555557,6.953472222222222
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-10-31 00:00:00+00:00,2554.179166666667,3060.4055555555556,2612.173611111111,57.99444444444444,92.63888888888889,7.152777777777779,25.253356670909863,10118.875,6.985416666666667
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-11-01 00:00:00+00:00,2561.611111111111,3050.8699074074075,2625.1694444444443,63.55833333333333,92.22222222222223,7.5694444444444455,25.326650008626277,10118.875,6.985416666666667
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-11-02 00:00:00+00:00,2591.293055555556,3039.8379629629626,2655.651388888889,64.35833333333333,92.08333333333333,7.708333333333334,25.619371354232236,10118.875,6.985416666666667
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-11-03 00:00:00+00:00,2516.5875,3001.465740740741,2600.125,83.5375,90.41666666666667,9.375000000000002,24.882630175183365,10118.875,6.985416666666667
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-11-04 00:00:00+00:00,2501.6236111111116,2989.382407407407,2585.6583333333333,84.03472222222221,90.27777777777779,9.513888888888891,24.73505730645665,10118.875,6.985416666666667
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,2021-11-05 00:00:00+00:00,2528.2888888888892,2991.328240740741,2606.576388888889,78.2875,90.97222222222221,8.819444444444445,24.998028487697063,10118.875,6.985416666666667
