interconnectorId,interconnectorName,week,samples,mean_signed_mw,p10_signed_mw,p25_signed_mw,median_signed_mw,p75_signed_mw,p90_signed_mw,mean_import_share_pct,mean_export_share_pct
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,30,35,2818.2166666666667,-2273.808333333333,2674.458333333333,3657.875,4609.583333333333,5436.591666666667,81.25,18.69047619047619
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,31,35,3069.3690476190477,-2254.55,3033.5833333333335,3865.2916666666665,4733.145833333333,5311.383333333333,82.85714285714286,17.142857142857142
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,32,35,2364.4392857142857,-769.9,1463.0416666666665,2572.2916666666665,4010.166666666667,4612.283333333334,81.25,18.75
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,33,35,2312.659523809524,-2064.533333333333,1262.75,2889.0833333333335,4128.479166666667,4780.966666666667,74.58333333333333,25.416666666666668
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,34,35,2052.095238095238,-492.7333333333333,-111.9375,2746.2916666666665,4033.8541666666665,4606.275000000001,75.29761904761904,24.702380952380953
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,35,35,1278.8511904761904,-3477.9083333333333,-29.395833333333332,2264.6666666666665,3667.083333333333,4135.55,65.71428571428571,34.285714285714285
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,36,35,1682.602380952381,-3563.766666666667,780.375,2497.6666666666665,3784.5,4616.550000000001,73.39285714285714,26.607142857142858
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,37,35,1452.645238095238,-1928.124999999999,253.54166666666669,2382.7083333333335,2961.8125,3507.108333333334,74.70238095238096,25.297619047619047
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,38,35,1650.5059523809525,-2611.225,1208.2708333333335,2260.375,3418.708333333333,4330.008333333333,73.51190476190476,26.428571428571427
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,39,35,1471.5202380952383,-3080.633333333333,-221.64583333333331,1802.375,3731.4375,4566.383333333333,70.6547619047619,29.34523809523809
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,40,35,1711.7345238095238,-965.0583333333332,239.41666666666666,2300.375,3062.333333333333,3479.0833333333335,72.14285714285714,27.73809523809524
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,41,35,1793.1761904761904,-1944.058333333333,-243.16666666666666,2811.5833333333335,3845.791666666667,4199.55,71.60714285714286,28.273809523809522
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,42,35,1311.5226190476192,-3317.2166666666662,852.2291666666667,1844.7916666666667,3154.416666666667,3499.433333333334,70.47619047619047,29.523809523809522
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,43,35,1879.4238095238095,-2658.5249999999996,785.5625,2315.4583333333335,3677.3125,4708.858333333334,73.57142857142857,26.428571428571427
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,44,35,2885.730952380952,150.30833333333348,1998.2916666666665,2940.9166666666665,4128.708333333333,5226.5,83.03571428571429,16.785714285714285
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,45,35,1724.6285714285714,-2065.116666666667,725.875,1944.0,3330.0416666666665,4362.516666666667,73.92857142857143,26.071428571428573
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,46,35,1406.8547619047617,-2350.041666666666,946.9583333333334,2032.0416666666667,3089.5,3729.291666666667,74.76190476190476,25.23809523809524
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,47,35,1323.972619047619,-3158.1416666666664,-164.4375,2037.9583333333333,3705.375,4575.716666666667,63.63095238095239,36.13095238095238
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,48,35,2023.7928571428572,507.8916666666667,1116.1875,1554.4583333333333,2931.666666666667,4093.4083333333338,79.22619047619047,20.714285714285715
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,49,35,1779.5214285714285,-885.3749999999998,142.66666666666666,1511.6666666666667,3554.458333333333,4357.291666666667,69.64285714285714,30.178571428571427
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,50,35,1935.2083333333335,363.3916666666667,1091.4791666666665,1548.375,2642.895833333333,4153.691666666668,76.19047619047619,23.630952380952383
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,51,35,2322.854761904762,790.075,1348.2291666666667,2108.6666666666665,2997.916666666667,4701.391666666666,78.92857142857143,20.952380952380953
TOTAL_GB_INTERCONNECTORS,GB interconnector fleet total,52,35,3271.217857142857,1181.0083333333334,1880.7708333333333,3538.125,4587.145833333334,5696.458333333334,83.86904761904762,15.952380952380954
