interconnectorId,interconnectorName,trend_label,date,rolling_30d_mean_signed_mw,rolling_30d_mean_import_mw,rolling_30d_mean_export_mw,rolling_30d_import_share_pct,rolling_30d_export_share_pct
INTELEC,Eleclink (INTELEC),more_importing,2022-07-06 00:00:00+00:00,-792.9722222222223,0.2263888888888889,793.1986111111111,0.27777777777777773,95.06944444444444
INTELEC,Eleclink (INTELEC),more_importing,2022-07-07 00:00:00+00:00,-805.873611111111,0.2263888888888889,806.1,0.27777777777777773,95.27777777777777
INTELEC,Eleclink (INTELEC),more_importing,2022-07-08 00:00:00+00:00,-806.748611111111,0.2263888888888889,806.975,0.27777777777777773,95.27777777777777
INTELEC,Eleclink (INTELEC),more_importing,2022-07-09 00:00:00+00:00,-807.5027777777777,0.2263888888888889,807.7291666666666,0.278357689631176,95.26791927627
INTELEC,Eleclink (INTELEC),more_importing,2022-07-10 00:00:00+00:00,-805.9430555555555,0.2263888888888889,806.1694444444445,0.278357689631176,95.26791927627
INTELEC,Eleclink (INTELEC),more_importing,2022-07-11 00:00:00+00:00,-812.6236111111112,0.2263888888888889,812.85,0.278357689631176,95.26791927627
INTELEC,Eleclink (INTELEC),more_importing,2022-07-12 00:00:00+00:00,-827.725,0.2263888888888889,827.9513888888889,0.278357689631176,95.89422407794015
INTELEC,Eleclink (INTELEC),more_importing,2022-07-13 00:00:00+00:00,-841.8541666666666,0.2263888888888889,842.0805555555556,0.278357689631176,96.79888656924147
INTELEC,Eleclink (INTELEC),more_importing,2022-07-14 00:00:00+00:00,-841.6680555555555,0.2263888888888889,841.8944444444445,0.278357689631176,96.79888656924147
INTELEC,Eleclink (INTELEC),more_importing,2022-07-15 00:00:00+00:00,-845.8888888888889,0.2263888888888889,846.1152777777777,0.278357689631176,96.79888656924147
INTELEC,Eleclink (INTELEC),more_importing,2022-07-16 00:00:00+00:00,-850.9847222222222,0.2263888888888889,851.2111111111111,0.278357689631176,96.79888656924147
INTELEC,Eleclink (INTELEC),more_importing,2022-07-17 00:00:00+00:00,-856.4736111111112,0.2263888888888889,856.7,0.278357689631176,96.79888656924147
INTELEC,Eleclink (INTELEC),more_importing,2022-07-18 00:00:00+00:00,-868.7791666666667,0.2263888888888889,869.0055555555556,0.278357689631176,97.42519137091162
INTELEC,Eleclink (INTELEC),more_importing,2022-07-19 00:00:00+00:00,-879.2722222222222,0.2263888888888889,879.498611111111,0.278357689631176,98.12108559498957
INTELEC,Eleclink (INTELEC),more_importing,2022-07-20 00:00:00+00:00,-883.3902777777778,0.2263888888888889,883.6166666666667,0.278357689631176,98.12108559498957
INTELEC,Eleclink (INTELEC),more_importing,2022-07-21 00:00:00+00:00,-887.8472222222223,0.2263888888888889,888.0736111111111,0.278357689631176,98.12108559498957
INTELEC,Eleclink (INTELEC),more_importing,2022-07-22 00:00:00+00:00,-891.6805555555554,0.2263888888888889,891.9069444444445,0.278357689631176,98.12108559498957
INTELEC,Eleclink (INTELEC),more_importing,2022-07-23 00:00:00+00:00,-869.9708333333333,0.2263888888888889,870.1972222222222,0.278357689631176,95.82463465553236
INTELEC,Eleclink (INTELEC),more_importing,2022-07-24 00:00:00+00:00,-841.0138888888889,0.2263888888888889,841.2402777777777,0.278357689631176,92.48434237995825
INTELEC,Eleclink (INTELEC),more_importing,2022-07-25 00:00:00+00:00,-814.1875,0.2263888888888889,814.4138888888888,0.278357689631176,89.14405010438414
INTELEC,Eleclink (INTELEC),more_importing,2022-07-26 00:00:00+00:00,-793.2055555555555,0.2263888888888889,793.4319444444445,0.278357689631176,86.98677800974252
INTELEC,Eleclink (INTELEC),more_importing,2022-07-27 00:00:00+00:00,-776.5,0.2263888888888889,776.7263888888889,0.278357689631176,85.03827418232429
INTELEC,Eleclink (INTELEC),more_importing,2022-07-28 00:00:00+00:00,-783.1208333333333,0.2263888888888889,783.3472222222223,0.278357689631176,85.03827418232429
INTELEC,Eleclink (INTELEC),more_importing,2022-07-29 00:00:00+00:00,-785.5944444444445,0.2263888888888889,785.8208333333333,0.278357689631176,84.8295059151009
INTELEC,Eleclink (INTELEC),more_importing,2022-07-30 00:00:00+00:00,-761.925,0.0,761.925,0.0,81.76757132915797
INTELEC,Eleclink (INTELEC),more_importing,2022-07-31 00:00:00+00:00,-731.4916666666667,0.0,731.4916666666667,0.0,78.42727905358386
INTELEC,Eleclink (INTELEC),more_importing,2022-08-01 00:00:00+00:00,-703.8069444444445,0.0,703.8069444444444,0.0,75.08698677800975
INTELEC,Eleclink (INTELEC),more_importing,2022-08-02 00:00:00+00:00,-675.3583333333333,0.0,675.3583333333333,0.0,71.74669450243563
INTELEC,Eleclink (INTELEC),more_importing,2022-08-03 00:00:00+00:00,-647.2069444444445,0.0,647.2069444444444,0.0,68.40640222686152
INTELEC,Eleclink (INTELEC),more_importing,2022-08-04 00:00:00+00:00,-616.5277777777778,0.0,616.5277777777777,0.0,65.06610995128742
INTELEC,Eleclink (INTELEC),more_importing,2022-08-05 00:00:00+00:00,-587.2472222222223,0.0,587.2472222222223,0.0,61.72581767571329
INTELEC,Eleclink (INTELEC),more_importing,2022-08-06 00:00:00+00:00,-559.1013888888889,0.0,559.1013888888889,0.0,58.38552540013918
INTELEC,Eleclink (INTELEC),more_importing,2022-08-07 00:00:00+00:00,-529.6569444444444,0.0,529.6569444444444,0.0,56.92414752957551
INTELEC,Eleclink (INTELEC),more_importing,2022-08-08 00:00:00+00:00,-521.7597222222222,0.0,521.7597222222223,0.0,57.013888888888886
INTELEC,Eleclink (INTELEC),more_importing,2022-08-09 00:00:00+00:00,-516.4819444444444,0.0,516.4819444444445,0.0,57.013888888888886
INTELEC,Eleclink (INTELEC),more_importing,2022-08-10 00:00:00+00:00,-505.175,0.0,505.175,0.0,57.013888888888886
INTELEC,Eleclink (INTELEC),more_importing,2022-08-11 00:00:00+00:00,-495.1819444444444,0.0,495.18194444444447,0.0,57.013888888888886
INTELEC,Eleclink (INTELEC),more_importing,2022-08-12 00:00:00+00:00,-483.86111111111114,0.0,483.86111111111114,0.0,56.666666666666664
INTELEC,Eleclink (INTELEC),more_importing,2022-08-13 00:00:00+00:00,-477.36527777777775,0.0,477.3652777777778,0.0,56.666666666666664
INTELEC,Eleclink (INTELEC),more_importing,2022-08-14 00:00:00+00:00,-439.6777777777778,5.763888888888888,445.44166666666666,1.7361111111111112,54.861111111111114
INTELEC,Eleclink (INTELEC),more_importing,2022-08-15 00:00:00+00:00,-404.3027777777778,11.433333333333334,415.73611111111114,3.5416666666666665,53.05555555555556
INTELEC,Eleclink (INTELEC),more_importing,2022-08-16 00:00:00+00:00,-402.02777777777777,11.433333333333334,413.4611111111111,3.5416666666666665,53.05555555555556
INTELEC,Eleclink (INTELEC),more_importing,2022-08-17 00:00:00+00:00,-400.9361111111111,11.433333333333334,412.36944444444447,3.5416666666666665,53.05555555555556
INTELEC,Eleclink (INTELEC),more_importing,2022-08-18 00:00:00+00:00,-405.60138888888895,11.433333333333334,417.03472222222223,3.5416666666666665,53.333333333333336
INTELEC,Eleclink (INTELEC),more_importing,2022-08-19 00:00:00+00:00,-402.80833333333334,11.433333333333334,414.2416666666667,3.5416666666666665,53.333333333333336
INTELEC,Eleclink (INTELEC),more_importing,2022-08-20 00:00:00+00:00,-402.7263888888889,11.433333333333334,414.15972222222223,3.5416666666666665,53.333333333333336
INTELEC,Eleclink (INTELEC),more_importing,2022-08-21 00:00:00+00:00,-374.8833333333333,15.811111111111112,390.69444444444446,4.513888888888888,52.361111111111114
INTELEC,Eleclink (INTELEC),more_importing,2022-08-22 00:00:00+00:00,-376.20138888888886,15.811111111111112,392.0125,4.513888888888888,54.30555555555555
INTELEC,Eleclink (INTELEC),more_importing,2022-08-23 00:00:00+00:00,-400.7083333333333,15.811111111111112,416.5194444444444,4.513888888888888,57.638888888888886
INTELEC,Eleclink (INTELEC),more_importing,2022-08-24 00:00:00+00:00,-424.225,15.811111111111112,440.0361111111111,4.513888888888888,60.97222222222223
INTELEC,Eleclink (INTELEC),more_importing,2022-08-25 00:00:00+00:00,-450.77361111111105,15.811111111111112,466.58472222222224,4.513888888888888,63.74999999999999
INTELEC,Eleclink (INTELEC),more_importing,2022-08-26 00:00:00+00:00,-469.79861111111114,15.811111111111112,485.6097222222222,4.513888888888888,66.38888888888889
INTELEC,Eleclink (INTELEC),more_importing,2022-08-27 00:00:00+00:00,-459.3958333333333,15.811111111111112,475.20694444444445,4.513888888888888,66.38888888888889
INTELEC,Eleclink (INTELEC),more_importing,2022-08-28 00:00:00+00:00,-443.3055555555556,15.811111111111112,459.1166666666667,4.513888888888888,66.59722222222221
INTELEC,Eleclink (INTELEC),more_importing,2022-08-29 00:00:00+00:00,-475.6402777777778,15.811111111111112,491.45138888888886,4.513888888888888,69.93055555555556
INTELEC,Eleclink (INTELEC),more_importing,2022-08-30 00:00:00+00:00,-509.1958333333333,15.811111111111112,525.0069444444445,4.513888888888888,73.26388888888889
INTELEC,Eleclink (INTELEC),more_importing,2022-08-31 00:00:00+00:00,-543.3027777777778,15.811111111111112,559.1138888888889,4.513888888888888,76.59722222222223
INTELEC,Eleclink (INTELEC),more_importing,2022-09-01 00:00:00+00:00,-577.3888888888889,15.811111111111112,593.2,4.513888888888888,79.93055555555556
INTELEC,Eleclink (INTELEC),more_importing,2022-09-02 00:00:00+00:00,-611.4916666666667,15.811111111111112,627.3027777777777,4.513888888888888,83.26388888888889
INTELEC,Eleclink (INTELEC),more_importing,2022-09-03 00:00:00+00:00,-645.5944444444444,15.811111111111112,661.4055555555556,4.513888888888888,86.59722222222223
INTELEC,Eleclink (INTELEC),more_importing,2022-09-04 00:00:00+00:00,-678.0569444444444,15.811111111111112,693.8680555555555,4.513888888888888,89.93055555555556
INTELEC,Eleclink (INTELEC),more_importing,2022-09-05 00:00:00+00:00,-712.1763888888889,15.811111111111112,727.9875,4.513888888888888,93.26388888888889
INTELEC,Eleclink (INTELEC),more_importing,2022-09-06 00:00:00+00:00,-744.6319444444445,15.811111111111112,760.4430555555556,4.513888888888888,94.72222222222221
INTELEC,Eleclink (INTELEC),more_importing,2022-09-07 00:00:00+00:00,-755.8958333333334,15.811111111111112,771.7069444444445,4.513888888888888,94.72222222222221
INTELEC,Eleclink (INTELEC),more_importing,2022-09-08 00:00:00+00:00,-769.3458333333333,15.811111111111112,785.1569444444444,4.513888888888888,94.72222222222221
INTELEC,Eleclink (INTELEC),more_importing,2022-09-09 00:00:00+00:00,-778.098611111111,15.811111111111112,793.9097222222223,4.513888888888888,94.72222222222221
INTELEC,Eleclink (INTELEC),more_importing,2022-09-10 00:00:00+00:00,-775.688888888889,15.811111111111112,791.5,4.513888888888888,94.72222222222221
INTELEC,Eleclink (INTELEC),more_importing,2022-09-11 00:00:00+00:00,-773.2638888888889,15.811111111111112,789.075,4.513888888888888,95.06944444444444
INTELEC,Eleclink (INTELEC),more_importing,2022-09-12 00:00:00+00:00,-784.8875,15.811111111111112,800.6986111111111,4.513888888888888,95.06944444444444
INTELEC,Eleclink (INTELEC),more_importing,2022-09-13 00:00:00+00:00,-819.9402777777779,10.047222222222224,829.9875,2.7777777777777777,96.875
INTELEC,Eleclink (INTELEC),more_importing,2022-09-14 00:00:00+00:00,-855.1958333333333,4.377777777777778,859.5736111111112,0.9722222222222222,98.68055555555556
INTELEC,Eleclink (INTELEC),more_importing,2022-09-15 00:00:00+00:00,-859.4277777777778,4.377777777777778,863.8055555555555,0.9722222222222222,98.68055555555556
INTELEC,Eleclink (INTELEC),more_importing,2022-09-16 00:00:00+00:00,-858.7708333333334,4.377777777777778,863.1486111111111,0.9722222222222222,98.68055555555556
INTELEC,Eleclink (INTELEC),more_importing,2022-09-17 00:00:00+00:00,-834.9277777777777,6.5263888888888895,841.4541666666667,1.3888888888888888,98.26388888888889
INTELEC,Eleclink (INTELEC),more_importing,2022-09-18 00:00:00+00:00,-785.6041666666666,26.347222222222225,811.9513888888888,4.444444444444445,95.20833333333333
INTELEC,Eleclink (INTELEC),more_importing,2022-09-19 00:00:00+00:00,-783.1097222222222,26.347222222222225,809.4569444444444,4.444444444444445,95.20833333333333
INTELEC,Eleclink (INTELEC),more_importing,2022-09-20 00:00:00+00:00,-796.2041666666667,23.133333333333333,819.3375,4.166666666666666,95.48611111111111
INTELEC,Eleclink (INTELEC),more_importing,2022-09-21 00:00:00+00:00,-817.0944444444444,23.133333333333333,840.2277777777779,4.166666666666666,95.83333333333334
INTELEC,Eleclink (INTELEC),more_importing,2022-09-22 00:00:00+00:00,-826.0236111111112,23.133333333333333,849.1569444444444,4.166666666666666,95.83333333333334
INTELEC,Eleclink (INTELEC),more_importing,2022-09-23 00:00:00+00:00,-836.4587174940899,23.133333333333333,859.5920508274231,4.169562195969423,95.83043780403058
INTELEC,Eleclink (INTELEC),more_importing,2022-09-24 00:00:00+00:00,-843.318439716312,23.133333333333333,866.4517730496453,4.169562195969423,95.83043780403058
INTELEC,Eleclink (INTELEC),more_importing,2022-09-25 00:00:00+00:00,-854.9962174940899,23.133333333333333,878.1295508274231,4.169562195969423,95.83043780403058
INTELEC,Eleclink (INTELEC),more_importing,2022-09-26 00:00:00+00:00,-864.8851063829787,23.133333333333333,888.0184397163121,4.169562195969423,95.83043780403058
INTELEC,Eleclink (INTELEC),more_importing,2022-09-27 00:00:00+00:00,-883.6128841607565,23.133333333333333,906.7462174940898,4.169562195969423,95.83043780403058
INTELEC,Eleclink (INTELEC),more_importing,2022-09-28 00:00:00+00:00,-885.3712174940899,23.133333333333333,908.5045508274231,4.169562195969423,95.83043780403058
INTELEC,Eleclink (INTELEC),more_importing,2022-09-29 00:00:00+00:00,-885.4892730496454,23.133333333333333,908.6226063829787,4.169562195969423,95.83043780403058
INTELEC,Eleclink (INTELEC),more_importing,2022-09-30 00:00:00+00:00,-883.8406619385344,23.133333333333333,906.9739952718676,4.169562195969423,95.83043780403058
INTELEC,Eleclink (INTELEC),more_importing,2022-10-01 00:00:00+00:00,-877.5392730496454,23.133333333333333,900.6726063829788,4.169562195969423,95.83043780403058
INTELEC,Eleclink (INTELEC),more_importing,2022-10-02 00:00:00+00:00,-829.1462174940898,40.05972222222223,869.2059397163121,6.671299513551077,93.32870048644892
INTELEC,Eleclink (INTELEC),more_importing,2022-10-03 00:00:00+00:00,-823.7851063829787,40.05972222222223,863.8448286052009,6.671299513551077,93.32870048644892
INTELEC,Eleclink (INTELEC),more_importing,2022-10-04 00:00:00+00:00,-825.4031619385344,40.05972222222223,865.4628841607565,6.671299513551077,93.32870048644892
INTELEC,Eleclink (INTELEC),more_importing,2022-10-05 00:00:00+00:00,-825.3267730496453,40.05972222222223,865.3864952718676,6.671299513551077,93.32870048644892
INTELEC,Eleclink (INTELEC),more_importing,2022-10-06 00:00:00+00:00,-825.2962174940899,40.05972222222223,865.355939716312,6.671299513551077,93.32870048644892
INTELEC,Eleclink (INTELEC),more_importing,2022-10-07 00:00:00+00:00,-796.880939716312,40.05972222222223,836.9406619385342,6.671299513551077,90.6184850590688
INTELEC,Eleclink (INTELEC),more_importing,2022-10-08 00:00:00+00:00,-763.4295508274231,40.05972222222223,803.4892730496454,6.671299513551077,87.28283530229326
INTELEC,Eleclink (INTELEC),more_importing,2022-10-09 00:00:00+00:00,-732.9142730496454,40.05972222222223,772.9739952718676,6.671299513551077,83.94718554551773
INTELEC,Eleclink (INTELEC),more_importing,2022-10-10 00:00:00+00:00,-711.2351063829788,40.05972222222223,751.294828605201,6.671299513551077,80.75052119527449
INTELEC,Eleclink (INTELEC),more_importing,2022-10-11 00:00:00+00:00,-721.2462174940898,40.05972222222223,761.3059397163121,6.671299513551077,80.75052119527449
INTELEC,Eleclink (INTELEC),more_importing,2022-10-12 00:00:00+00:00,-721.5587174940898,40.05972222222223,761.6184397163121,6.671299513551077,80.75052119527449
INTELEC,Eleclink (INTELEC),more_importing,2022-10-13 00:00:00+00:00,-723.5698286052009,40.05972222222223,763.6295508274231,6.671299513551077,80.75052119527449
INTELEC,Eleclink (INTELEC),more_importing,2022-10-14 00:00:00+00:00,-721.8545508274233,40.05972222222223,761.9142730496454,6.671299513551077,80.75052119527449
INTELEC,Eleclink (INTELEC),more_importing,2022-10-15 00:00:00+00:00,-718.3156619385342,40.05972222222223,758.3753841607564,6.671299513551077,80.75052119527449
INTELEC,Eleclink (INTELEC),more_importing,2022-10-16 00:00:00+00:00,-706.7434397163121,40.40138888888889,747.144828605201,7.018763029881862,80.33356497567755
INTELEC,Eleclink (INTELEC),more_importing,2022-10-17 00:00:00+00:00,-730.1170508274231,38.25277777777778,768.3698286052008,6.60180681028492,80.75052119527449
INTELEC,Eleclink (INTELEC),more_importing,2022-10-18 00:00:00+00:00,-782.0767730496453,18.43194444444445,800.5087174940899,3.5441278665740095,83.80820013898541
INTELEC,Eleclink (INTELEC),more_importing,2022-10-19 00:00:00+00:00,-783.9239952718675,18.43194444444445,802.355939716312,3.5441278665740095,83.80820013898541
INTELEC,Eleclink (INTELEC),more_importing,2022-10-20 00:00:00+00:00,-798.6170508274231,17.268055555555563,815.8851063829787,2.8492008339124393,84.50312717164698
INTELEC,Eleclink (INTELEC),more_importing,2022-10-21 00:00:00+00:00,-801.97121749409,17.268055555555563,819.2392730496454,2.8492008339124393,84.50312717164698
INTELEC,Eleclink (INTELEC),more_importing,2022-10-22 00:00:00+00:00,-791.4976063829787,17.268055555555563,808.7656619385343,2.8492008339124393,84.50312717164698
INTELEC,Eleclink (INTELEC),more_importing,2022-10-23 00:00:00+00:00,-748.5347222222222,26.952777777777783,775.4875,5.902777777777778,81.31944444444444
INTELEC,Eleclink (INTELEC),more_importing,2022-10-24 00:00:00+00:00,-738.4722222222223,27.218055555555562,765.6902777777779,6.319444444444445,80.90277777777779
INTELEC,Eleclink (INTELEC),more_importing,2022-10-25 00:00:00+00:00,-737.5930555555555,27.218055555555562,764.811111111111,6.319444444444445,80.90277777777779
INTELEC,Eleclink (INTELEC),more_importing,2022-10-26 00:00:00+00:00,-738.0875,27.218055555555562,765.3055555555555,6.319444444444445,80.90277777777779
INTELEC,Eleclink (INTELEC),more_importing,2022-10-27 00:00:00+00:00,-736.811111111111,27.218055555555562,764.0291666666667,6.319444444444445,80.90277777777779
INTELEC,Eleclink (INTELEC),more_importing,2022-10-28 00:00:00+00:00,-732.7361111111111,27.218055555555562,759.9541666666667,6.319444444444445,80.90277777777779
INTELEC,Eleclink (INTELEC),more_importing,2022-10-29 00:00:00+00:00,-713.0222222222222,27.218055555555562,740.2402777777778,6.319444444444445,80.90277777777779
INTELEC,Eleclink (INTELEC),more_importing,2022-10-30 00:00:00+00:00,-688.8555555555556,27.218055555555562,716.0736111111112,6.319444444444445,80.90277777777779
INTELEC,Eleclink (INTELEC),more_importing,2022-10-31 00:00:00+00:00,-686.2277777777778,27.575000000000006,713.8027777777777,6.458333333333334,80.76388888888889
INTELEC,Eleclink (INTELEC),more_importing,2022-11-01 00:00:00+00:00,-698.6013888888889,15.865277777777782,714.4666666666667,6.319444444444445,80.90277777777779
INTELEC,Eleclink (INTELEC),more_importing,2022-11-02 00:00:00+00:00,-703.8819444444446,15.865277777777782,719.7472222222223,6.319444444444445,80.90277777777779
INTELEC,Eleclink (INTELEC),more_importing,2022-11-03 00:00:00+00:00,-669.4055555555556,29.43194444444445,698.8375,8.125,79.09722222222221
INTELEC,Eleclink (INTELEC),more_importing,2022-11-04 00:00:00+00:00,-650.873611111111,35.07916666666667,685.9527777777778,8.88888888888889,78.33333333333333
INTELEC,Eleclink (INTELEC),more_importing,2022-11-05 00:00:00+00:00,-632.6472222222221,35.29583333333334,667.9430555555555,9.027777777777777,78.19444444444444
INTELEC,Eleclink (INTELEC),more_importing,2022-11-06 00:00:00+00:00,-616.4430555555556,49.343055555555566,665.7861111111112,11.25,78.68055555555556
INTELEC,Eleclink (INTELEC),more_importing,2022-11-07 00:00:00+00:00,-644.6347222222223,49.343055555555566,693.9777777777779,11.25,82.01388888888889
INTELEC,Eleclink (INTELEC),more_importing,2022-11-08 00:00:00+00:00,-672.8513888888889,49.343055555555566,722.1944444444446,11.25,85.34722222222221
INTELEC,Eleclink (INTELEC),more_importing,2022-11-09 00:00:00+00:00,-704.7333333333333,49.343055555555566,754.0763888888888,11.25,88.54166666666666
INTELEC,Eleclink (INTELEC),more_importing,2022-11-10 00:00:00+00:00,-708.188888888889,49.343055555555566,757.5319444444445,11.25,88.54166666666666
INTELEC,Eleclink (INTELEC),more_importing,2022-11-11 00:00:00+00:00,-699.9958333333333,49.343055555555566,749.338888888889,11.25,88.19444444444444
INTELEC,Eleclink (INTELEC),more_importing,2022-11-12 00:00:00+00:00,-690.001388888889,49.343055555555566,739.3444444444445,11.25,87.36111111111111
INTELEC,Eleclink (INTELEC),more_importing,2022-11-13 00:00:00+00:00,-690.3277777777778,49.343055555555566,739.6708333333333,11.25,87.36111111111111
INTELEC,Eleclink (INTELEC),more_importing,2022-11-14 00:00:00+00:00,-688.4763888888889,49.343055555555566,737.8194444444446,11.25,87.36111111111111
INTELEC,Eleclink (INTELEC),more_importing,2022-11-15 00:00:00+00:00,-700.0736111111111,49.0013888888889,749.075,10.902777777777779,87.77777777777777
